seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	72631621	72632034	414	*	Scramble_H4K16ac_rep1_peak_5492	19	.	3.91399	4.84327	1.99462	Promoter (<=1kb)	17	72632394	72636609	4216	1	107985005	ENST00000789929.1	-360	NA	LOC107985005	uncharacterized LOC107985005
chr17	72634749	72635366	618	*	Scramble_H4K16ac_rep1_peak_5493	15	.	3.50475	4.2397	1.53648	Promoter (2-3kb)	17	72632394	72636609	4216	1	107985005	ENST00000789929.1	2355	NA	LOC107985005	uncharacterized LOC107985005
chr17	73064187	73064669	483	*	Scramble_H4K16ac_rep1_peak_5494	16	.	3.71712	4.41355	1.60259	Intron (ENST00000255559.8/201266, intron 3 of 9)	17	72849786	73089764	239979	2	201266	ENST00000583146.5	25095	ENSG00000133195	SLC39A11	solute carrier family 39 member 11
chr17	73191730	73193257	1528	*	Scramble_H4K16ac_rep1_peak_5495	27	.	4.50445	5.89075	2.78332	Promoter (<=1kb)	17	73193055	73208507	15453	1	9382	ENST00000299886.9	0	ENSG00000166685	COG1	component of oligomeric golgi complex 1
chr17	74203820	74204972	1153	*	Scramble_H4K16ac_rep1_peak_5496	28	.	4.05135	5.85493	2.80912	Promoter (<=1kb)	17	74203704	74209896	6193	1	6169	ENST00000533498.1	116	ENSG00000172809	RPL38	ribosomal protein L38
chr17	74213343	74213620	278	*	Scramble_H4K16ac_rep1_peak_5497	14	.	3.58014	4.21722	1.49184	Promoter (<=1kb)	17	74213571	74262020	48450	1	94015	ENST00000269346.9	0	ENSG00000141540	TTYH2	tweety family member 2
chr17	74772179	74773887	1709	*	Scramble_H4K16ac_rep1_peak_5498	14	.	3.54627	4.1962	1.49527	Promoter (<=1kb)	17	74771625	74772469	845	2	26151	ENST00000581762.1	0	ENSG00000109065	NAT9	N-acetyltransferase 9
chr17	74776001	74776343	343	*	Scramble_H4K16ac_rep1_peak_5499	19	.	3.70453	4.85322	1.98655	Promoter (<=1kb)	17	74770567	74776339	5773	2	26151	ENST00000580301.5	0	ENSG00000109065	NAT9	N-acetyltransferase 9
chr17	74872619	74874128	1510	*	Scramble_H4K16ac_rep1_peak_5500	17	.	3.57409	4.56237	1.76893	Promoter (<=1kb)	17	74862497	74872994	10498	2	2232	ENST00000293195.10	0	ENSG00000161513	FDXR	ferredoxin reductase
chr17	74961417	74961895	479	*	Scramble_H4K16ac_rep1_peak_5501	18	.	3.83832	4.65834	1.80959	Promoter (1-2kb)	17	74957969	74960095	2127	2	283987	ENST00000318565.11	-1322	ENSG00000167861	HID1	HID1 domain containing
chr17	74992199	74992477	279	*	Scramble_H4K16ac_rep1_peak_5502	16	.	3.72551	4.4442	1.68327	Intron (ENST00000337231.5/30850, intron 1 of 4)	17	74987632	75005800	18169	1	30850	ENST00000337231.5	4567	ENSG00000109089	CDR2L	cerebellar degeneration related protein 2 like
chr17	75012079	75012479	401	*	Scramble_H4K16ac_rep1_peak_5503	18	.	3.78177	4.70147	1.87103	Promoter (<=1kb)	17	75012670	75020939	8270	1	3396	ENST00000584208.5	-191	ENSG00000167862	MRPL58	mitochondrial ribosomal protein L58
chr17	75033951	75035584	1634	*	Scramble_H4K16ac_rep1_peak_5504	45	.	4.96963	7.87225	4.54326	Promoter (1-2kb)	17	75032612	75063263	30652	1	23510	ENST00000581589.5	1339	ENSG00000180901	KCTD2	potassium channel tetramerization domain containing 2
chr17	75036687	75037037	351	*	Scramble_H4K16ac_rep1_peak_5505	22	.	3.84854	5.13757	2.24394	Intron (ENST00000579242.5/23510, intron 4 of 4)	17	75032612	75063263	30652	1	23510	ENST00000581589.5	4075	ENSG00000180901	KCTD2	potassium channel tetramerization domain containing 2
chr17	75078082	75079416	1335	*	Scramble_H4K16ac_rep1_peak_5506	28	.	4.53001	5.98912	2.88141	Exon (ENST00000455685.1/ENST00000455685.1, exon 4 of 4)	17	75087727	75106162	18436	1	9121	ENST00000580123.5	-8311	ENSG00000170190	SLC16A5	solute carrier family 16 member 5
chr17	75087238	75088897	1660	*	Scramble_H4K16ac_rep1_peak_5507	20	.	3.8547	4.94339	2.07129	Promoter (<=1kb)	17	75087727	75106162	18436	1	9121	ENST00000580123.5	0	ENSG00000170190	SLC16A5	solute carrier family 16 member 5
chr17	75096020	75096528	509	*	Scramble_H4K16ac_rep1_peak_5508	29	.	4.4915	6.07636	2.99595	Promoter (2-3kb)	17	75093356	75100371	7016	1	9121	ENST00000584118.1	2664	ENSG00000170190	SLC16A5	solute carrier family 16 member 5
chr17	75109613	75110627	1015	*	Scramble_H4K16ac_rep1_peak_5509	13	.	3.44512	4.02039	1.36256	Promoter (<=1kb)	17	75109952	75129170	19219	1	79637	ENST00000581078.1	0	ENSG00000125449	ARMC7	armadillo repeat containing 7
chr17	75113942	75114455	514	*	Scramble_H4K16ac_rep1_peak_5510	16	.	3.59825	4.36434	1.61899	Promoter (<=1kb)	17	75114291	75129451	15161	1	79637	ENST00000579096.1	0	ENSG00000125449	ARMC7	armadillo repeat containing 7
chr17	75124382	75125297	916	*	Scramble_H4K16ac_rep1_peak_5511	70	.	6.24194	10.6648	7.00414	Intron (ENST00000581078.1/79637, intron 2 of 2)	17	75130677	75149227	18551	1	107985034	ENST00000752386.1	-5380	NA	LOC107985034	uncharacterized LOC107985034
chr17	75130825	75132092	1268	*	Scramble_H4K16ac_rep1_peak_5512	21	.	4.00049	5.05223	2.1546	Promoter (<=1kb)	17	75130879	75148729	17851	1	107985034	ENST00000752389.1	0	NA	LOC107985034	uncharacterized LOC107985034
chr17	75182449	75183922	1474	*	Scramble_H4K16ac_rep1_peak_5513	26	.	4.00326	5.70866	2.69049	Promoter (<=1kb)	17	75165586	75182959	17374	2	6613	ENST00000420826.7	0	ENSG00000188612	SUMO2	small ubiquitin like modifier 2
chr17	75204897	75205864	968	*	Scramble_H4K16ac_rep1_peak_5514	20	.	3.75649	4.92401	2.06358	Promoter (<=1kb)	17	75205659	75215775	10117	1	79902	ENST00000583569.5	0	ENSG00000125450	NUP85	nucleoporin 85
chr17	75261374	75262696	1323	*	Scramble_H4K16ac_rep1_peak_5515	45	.	5.13137	7.89737	4.58846	Promoter (<=1kb)	17	75236599	75261600	25002	2	23163	ENST00000538886.5	0	ENSG00000125447	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3
chr17	75270354	75272291	1938	*	Scramble_H4K16ac_rep1_peak_5516	24	.	4.23585	5.47459	2.48883	Promoter (<=1kb)	17	75271369	75273895	2527	1	100287042	ENST00000585075.1	0	ENSG00000263843	MIF4GD-DT	MIF4GD divergent transcript
chr17	75289265	75290251	987	*	Scramble_H4K16ac_rep1_peak_5517	29	.	4.41445	6.05742	2.95746	Promoter (<=1kb)	17	75272981	75289449	16469	2	60386	ENST00000375261.8	0	ENSG00000125454	SLC25A19	solute carrier family 25 member 19
chr17	75455766	75457872	2107	*	Scramble_H4K16ac_rep1_peak_5518	22	.	4.05241	5.13595	2.21253	Promoter (<=1kb)	17	75456635	75500452	43818	1	9772	ENST00000314256.12	0	ENSG00000177728	TMEM94	transmembrane protein 94
chr17	75515302	75517019	1718	*	Scramble_H4K16ac_rep1_peak_5519	23	.	4.20649	5.37919	2.38128	Promoter (<=1kb)	17	75515944	75524723	8780	1	283989	ENST00000679370.1	0	ENSG00000182173	TSEN54	tRNA splicing endonuclease subunit 54
chr17	75589163	75589671	509	*	Scramble_H4K16ac_rep1_peak_5520	27	.	4.48221	5.86564	2.77209	Promoter (<=1kb)	17	75590341	75591246	906	1	80022	ENST00000578564.5	-670	ENSG00000266714	MYO15B	myosin XVB
chr17	75683977	75685093	1117	*	Scramble_H4K16ac_rep1_peak_5521	30	.	4.56644	6.16794	3.03903	Promoter (<=1kb)	17	75683543	75684042	500	2	128667226	ENST00000582093.1	0	ENSG00000264270	SAP30BP-AS1	SAP30BP antisense RNA 1
chr17	75693419	75694115	697	*	Scramble_H4K16ac_rep1_peak_5522	27	.	4.2192	5.80384	2.74152	Promoter (<=1kb)	17	75692546	75704814	12269	1	29115	ENST00000583063.1	873	ENSG00000161526	SAP30BP	SAP30 binding protein
chr17	75695229	75696707	1479	*	Scramble_H4K16ac_rep1_peak_5523	13	.	3.44901	4.03927	1.37744	Promoter (2-3kb)	17	75692546	75704814	12269	1	29115	ENST00000583063.1	2683	ENSG00000161526	SAP30BP	SAP30 binding protein
chr17	75699021	75700982	1962	*	Scramble_H4K16ac_rep1_peak_5524	21	.	3.8449	5.06712	2.15626	Promoter (1-2kb)	17	75702480	75705480	3001	1	29115	ENST00000581207.5	-1498	ENSG00000161526	SAP30BP	SAP30 binding protein
chr17	75721045	75721342	298	*	Scramble_H4K16ac_rep1_peak_5525	13	.	3.46463	4.02837	1.34568	Promoter (<=1kb)	17	75721328	75757604	36277	1	3691	ENST00000579662.5	0	ENSG00000132470	ITGB4	integrin subunit beta 4
chr17	75781152	75781876	725	*	Scramble_H4K16ac_rep1_peak_5526	13	.	3.27786	4.02365	1.35783	Promoter (1-2kb)	17	75778574	75779780	1207	2	3021	ENST00000589599.5	-1372	ENSG00000132475	H3-3B	H3.3 histone B
chr17	75783395	75786051	2657	*	Scramble_H4K16ac_rep1_peak_5527	59	.	5.42269	9.42846	5.98601	Promoter (<=1kb)	17	75783107	75785893	2787	2	100616282	ENST00000591893.1	0	ENSG00000283853	MIR4738	microRNA 4738
chr17	75831829	75832310	482	*	Scramble_H4K16ac_rep1_peak_5528	17	.	3.67619	4.47137	1.7025	Promoter (<=1kb)	17	75831295	75833269	1975	2	201294	ENST00000586930.1	959	ENSG00000092929	UNC13D	unc-13 homolog D
chr17	75855604	75856252	649	*	Scramble_H4K16ac_rep1_peak_5529	32	.	4.62623	6.47015	3.29048	Promoter (<=1kb)	17	75845699	75855420	9722	2	23558	ENST00000626827.2	-184	ENSG00000132471	WBP2	WW domain binding protein 2
chr17	75869418	75869951	534	*	Scramble_H4K16ac_rep1_peak_5530	13	.	3.33538	3.98104	1.33862	Distal Intergenic	17	75874523	75875591	1069	2	91107	ENST00000592942.1	5640	ENSG00000132481	TRIM47	tripartite motif containing 47
chr17	75875557	75876638	1082	*	Scramble_H4K16ac_rep1_peak_5531	17	.	3.67724	4.61101	1.79807	Promoter (<=1kb)	17	75874523	75875591	1069	2	91107	ENST00000592942.1	0	ENSG00000132481	TRIM47	tripartite motif containing 47
chr17	75895560	75897290	1731	*	Scramble_H4K16ac_rep1_peak_5532	14	.	3.34208	4.16958	1.47762	Promoter (<=1kb)	17	75888963	75896951	7989	2	201292	ENST00000269383.8	0	ENSG00000141569	TRIM65	tripartite motif containing 65
chr17	75904510	75905120	611	*	Scramble_H4K16ac_rep1_peak_5533	44	.	5.30336	7.81082	4.41373	Promoter (<=1kb)	17	75898644	75904884	6241	2	64978	ENST00000309352.4	0	ENSG00000204316	MRPL38	mitochondrial ribosomal protein L38
chr17	75940622	75941677	1056	*	Scramble_H4K16ac_rep1_peak_5534	18	.	3.67388	4.66241	1.83964	Promoter (<=1kb)	17	75909574	75941038	31465	2	85302	ENST00000586717.5	0	ENSG00000188878	FBF1	Fas binding factor 1
chr17	75978740	75980394	1655	*	Scramble_H4K16ac_rep1_peak_5535	19	.	3.88352	4.82135	1.97402	Promoter (<=1kb)	17	75979240	76000586	21347	1	100134934	ENST00000397640.6	0	ENSG00000257949	TEN1	TEN1 subunit of CST complex
chr17	76072322	76073026	705	*	Scramble_H4K16ac_rep1_peak_5536	35	.	4.90135	6.74996	3.54142	Promoter (<=1kb)	17	76038785	76072517	33733	2	6730	ENST00000307877.7	0	ENSG00000167881	SRP68	signal recognition particle 68
chr17	76103833	76104762	930	*	Scramble_H4K16ac_rep1_peak_5537	17	.	3.7283	4.60116	1.79993	Promoter (<=1kb)	17	76081016	76103787	22772	2	23265	ENST00000589210.6	-46	ENSG00000182473	EXOC7	exocyst complex component 7
chr17	76155195	76155502	308	*	Scramble_H4K16ac_rep1_peak_5538	16	.	3.71712	4.41355	1.60259	Promoter (<=1kb)	17	76145279	76156256	10978	2	114804	ENST00000591355.1	754	ENSG00000141576	RNF157	ring finger protein 157
chr17	76266124	76267315	1192	*	Scramble_H4K16ac_rep1_peak_5539	18	.	3.84534	4.65539	1.80667	Promoter (<=1kb)	17	76265703	76270586	4884	1	283991	ENST00000589240.1	421	ENSG00000185262	UBALD2	UBA like domain containing 2
chr17	76354653	76354969	317	*	Scramble_H4K16ac_rep1_peak_5540	18	.	3.85738	4.67088	1.80509	Promoter (<=1kb)	17	76312870	76354929	42060	2	5635	ENST00000435555.6	0	ENSG00000161542	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1
chr17	76529474	76529987	514	*	Scramble_H4K16ac_rep1_peak_5541	17	.	3.77115	4.53808	1.71808	Promoter (<=1kb)	17	76528057	76528993	937	2	114757	ENST00000586160.1	-481	ENSG00000161544	CYGB	cytoglobin
chr17	76557167	76558768	1602	*	Scramble_H4K16ac_rep1_peak_5542	68	.	5.62358	10.4485	6.83399	Promoter (<=1kb)	17	76557191	76565363	8173	1	100507246	ENST00000661348.4	0	ENSG00000163597	SNHG16	small nucleolar RNA host gene 16
chr17	76725999	76727414	1416	*	Scramble_H4K16ac_rep1_peak_5543	20	.	3.74211	4.88275	2.00657	Promoter (<=1kb)	17	76726830	76733516	6687	1	124512	ENST00000589977.5	0	ENSG00000181038	METTL23	methyltransferase 23, arginine
chr17	76736656	76737847	1192	*	Scramble_H4K16ac_rep1_peak_5544	20	.	3.82176	4.87071	2.00454	Promoter (<=1kb)	17	76734115	76737331	3217	2	6427	ENST00000358156.7	0	ENSG00000161547	SRSF2	serine and arginine rich splicing factor 2
chr17	76772775	76773582	808	*	Scramble_H4K16ac_rep1_peak_5545	16	.	3.62466	4.47515	1.68451	Promoter (<=1kb)	17	76773097	76778338	5242	1	79157	ENST00000590070.1	0	ENSG00000092931	MFSD11	major facilitator superfamily domain containing 11
chr17	76840203	76841010	808	*	Scramble_H4K16ac_rep1_peak_5546	22	.	4.1549	5.21912	2.2368	Exon (ENST00000666866.1/ENST00000666866.1, exon 1 of 3)	17	76849840	76861836	11997	1	283994	ENST00000664044.1	-8830	ENSG00000267535	LINC00868	long intergenic non-protein coding RNA 868
chr17	76849752	76850167	416	*	Scramble_H4K16ac_rep1_peak_5547	17	.	3.70994	4.55625	1.76478	Promoter (<=1kb)	17	76849840	76861836	11997	1	283994	ENST00000664044.1	0	ENSG00000267535	LINC00868	long intergenic non-protein coding RNA 868
chr17	76853081	76853892	812	*	Scramble_H4K16ac_rep1_peak_5548	13	.	3.41481	3.95532	1.31324	Promoter (2-3kb)	17	76856166	76861834	5669	1	283994	ENST00000589708.1	-2274	ENSG00000267535	LINC00868	long intergenic non-protein coding RNA 868
chr17	77002359	77002673	315	*	Scramble_H4K16ac_rep1_peak_5549	23	.	4.1944	5.31475	2.35393	Distal Intergenic	17	76962245	76969217	6973	2	105371899	ENST00000840627.1	-33142	ENSG00000267568	LOC105371899	uncharacterized LOC105371899
chr17	77088302	77089257	956	*	Scramble_H4K16ac_rep1_peak_5550	29	.	4.15549	6.09577	2.98222	Promoter (<=1kb)	17	77088749	77143638	54890	1	6397	ENST00000561721.6	0	ENSG00000129657	SEC14L1	SEC14 like lipid binding 1
chr17	77125062	77125845	784	*	Scramble_H4K16ac_rep1_peak_5551	31	.	4.56982	6.2908	3.15487	Promoter (2-3kb)	17	77127873	77190952	63080	1	6397	ENST00000586429.5	-2028	ENSG00000129657	SEC14L1	SEC14 like lipid binding 1
chr17	77127679	77129446	1768	*	Scramble_H4K16ac_rep1_peak_5552	20	.	3.93087	4.92519	2.05749	Promoter (<=1kb)	17	77127873	77190952	63080	1	6397	ENST00000586429.5	0	ENSG00000129657	SEC14L1	SEC14 like lipid binding 1
chr17	77140332	77140906	575	*	Scramble_H4K16ac_rep1_peak_5553	21	.	3.9763	5.03506	2.14331	Promoter (<=1kb)	17	77140736	77143642	2907	1	6397	ENST00000588880.5	0	ENSG00000129657	SEC14L1	SEC14 like lipid binding 1
chr17	77254501	77255463	963	*	Scramble_H4K16ac_rep1_peak_5554	16	.	3.71712	4.41355	1.60259	Promoter (<=1kb)	17	77253816	77258519	4704	1	105371906	ENST00000836500.1	685	NA	LACAT1	lung adenocarcinoma-associated transcript 1
chr17	77281475	77281834	360	*	Scramble_H4K16ac_rep1_peak_5555	27	.	4.46939	5.80603	2.70422	Promoter (<=1kb)	17	77281499	77500593	219095	1	10801	ENST00000427177.6	0	ENSG00000184640	SEPTIN9	septin 9
chr17	77322665	77323697	1033	*	Scramble_H4K16ac_rep1_peak_5556	28	.	4.50694	5.91197	2.8104	Promoter (<=1kb)	17	77323706	77402455	78750	1	10801	ENST00000592098.1	-9	ENSG00000184640	SEPTIN9	septin 9
chr17	77331424	77332294	871	*	Scramble_H4K16ac_rep1_peak_5557	19	.	3.88893	4.87675	1.99028	Intron (ENST00000589070.1/10801, intron 1 of 1)	17	77323706	77402455	78750	1	10801	ENST00000592098.1	7718	ENSG00000184640	SEPTIN9	septin 9
chr17	77365643	77365951	309	*	Scramble_H4K16ac_rep1_peak_5558	20	.	4.03135	5.00532	2.07803	Intron (ENST00000589070.1/10801, intron 1 of 1)	17	77373190	77500594	127405	1	10801	ENST00000423034.6	-7239	ENSG00000184640	SEPTIN9	septin 9
chr17	77370855	77371712	858	*	Scramble_H4K16ac_rep1_peak_5559	18	.	3.77769	4.70781	1.87587	Promoter (1-2kb)	17	77373190	77500594	127405	1	10801	ENST00000423034.6	-1478	ENSG00000184640	SEPTIN9	septin 9
chr17	77388992	77390795	1804	*	Scramble_H4K16ac_rep1_peak_5560	30	.	4.67015	6.2324	3.07432	Promoter (<=1kb)	17	77385552	77388605	3054	2	124904062	ENST00000836832.1	-387	NA	LOC124904062	uncharacterized LOC124904062
chr17	77393174	77395254	2081	*	Scramble_H4K16ac_rep1_peak_5561	26	.	4.37169	5.69685	2.65899	Promoter (1-2kb)	17	77396984	77397054	71	2	100422851	ENST00000579394.1	1800	ENSG00000264060	MIR4316	microRNA 4316
chr17	77409470	77409848	379	*	Scramble_H4K16ac_rep1_peak_5562	14	.	3.54651	4.20868	1.49725	Intron (ENST00000591198.5/10801, intron 2 of 10)	17	77405077	77498941	93865	1	10801	ENST00000585930.5	4393	ENSG00000184640	SEPTIN9	septin 9
chr17	77421639	77422241	603	*	Scramble_H4K16ac_rep1_peak_5563	16	.	3.71712	4.41355	1.60259	Promoter (1-2kb)	17	77419802	77488826	69025	1	10801	ENST00000591020.5	1837	ENSG00000184640	SEPTIN9	septin 9
chr17	77424796	77425200	405	*	Scramble_H4K16ac_rep1_peak_5564	19	.	3.98605	4.91294	1.99895	Promoter (1-2kb)	17	77426956	77488273	61318	1	10801	ENST00000586521.5	-1756	ENSG00000184640	SEPTIN9	septin 9
chr17	77426249	77426973	725	*	Scramble_H4K16ac_rep1_peak_5565	14	.	3.44656	4.09328	1.40806	Promoter (<=1kb)	17	77426956	77488273	61318	1	10801	ENST00000586521.5	0	ENSG00000184640	SEPTIN9	septin 9
chr17	77440865	77441379	515	*	Scramble_H4K16ac_rep1_peak_5566	14	.	3.59028	4.21958	1.47905	Intron (ENST00000591198.5/10801, intron 2 of 10)	17	77444704	77447167	2464	1	112268198	ENST00000624282.1	-3325	ENSG00000279801	LOC112268198	uncharacterized LOC112268198
chr17	77444516	77446214	1699	*	Scramble_H4K16ac_rep1_peak_5567	25	.	4.30695	5.59112	2.58161	Promoter (<=1kb)	17	77444704	77447167	2464	1	112268198	ENST00000624282.1	0	ENSG00000279801	LOC112268198	uncharacterized LOC112268198
chr17	77450109	77452507	2399	*	Scramble_H4K16ac_rep1_peak_5568	23	.	4.086	5.34381	2.37052	Promoter (<=1kb)	17	77450567	77490859	40293	1	10801	ENST00000588958.6	0	ENSG00000184640	SEPTIN9	septin 9
chr17	77454121	77454571	451	*	Scramble_H4K16ac_rep1_peak_5569	35	.	4.93575	6.76542	3.52241	Promoter (<=1kb)	17	77454080	77487493	33414	1	10801	ENST00000590917.5	41	ENSG00000184640	SEPTIN9	septin 9
chr17	77460210	77460827	618	*	Scramble_H4K16ac_rep1_peak_5570	15	.	3.46275	4.30736	1.57397	Promoter (<=1kb)	17	77457867	77460887	3021	2	105371903	ENST00000836968.1	60	NA	LOC105371903	uncharacterized LOC105371903
chr17	78085332	78085774	443	*	Scramble_H4K16ac_rep1_peak_5571	15	.	3.63526	4.28744	1.54841	Intron (ENST00000696270.1/57690, intron 13 of 22)	17	78091367	78093299	1933	1	57690	ENST00000592251.1	-5593	ENSG00000078687	TNRC6C	trinucleotide repeat containing adaptor 6C
chr17	78174266	78174539	274	*	Scramble_H4K16ac_rep1_peak_5572	14	.	3.51319	4.1006	1.40865	3' UTR	17	78169158	78173527	4370	1	9144	ENST00000590201.1	5108	ENSG00000108639	SYNGR2	synaptogyrin 2
chr17	78186444	78186837	394	*	Scramble_H4K16ac_rep1_peak_5573	13	.	3.43716	4.00866	1.35859	Promoter (<=1kb)	17	78175069	78187021	11953	2	7083	ENST00000592126.1	184	ENSG00000167900	TK1	thymidine kinase 1
chr17	78213337	78215052	1716	*	Scramble_H4K16ac_rep1_peak_5574	27	.	4.23516	5.83575	2.77708	Promoter (<=1kb)	17	78214186	78225636	11451	1	332	ENST00000301633.8	0	ENSG00000089685	BIRC5	baculoviral IAP repeat containing 5
chr17	78253936	78254500	565	*	Scramble_H4K16ac_rep1_peak_5575	19	.	3.75077	4.78209	1.93342	Exon (ENST00000590384.1/ENST00000590384.1, exon 1 of 7)	17	78248193	78251780	3588	1	105371910	ENST00000638890.2	5743	NA	LOC105371910	uncharacterized LOC105371910
chr17	78365276	78365928	653	*	Scramble_H4K16ac_rep1_peak_5576	17	.	3.6072	4.54092	1.75135	Promoter (<=1kb)	17	78365960	78369502	3543	1	101928674	ENST00000794185.1	-32	ENSG00000266970	SOCS3-DT	SOCS3 divergent transcript
chr17	78483768	78485096	1329	*	Scramble_H4K16ac_rep1_peak_5577	29	.	4.43183	6.03551	2.9331	Promoter (<=1kb)	17	78484882	78490105	5224	1	100996295	ENST00000588565.5	0	NA	DNAH17-AS1	DNAH17 antisense RNA 1
chr17	78817573	78818745	1173	*	Scramble_H4K16ac_rep1_peak_5578	16	.	3.72234	4.43829	1.68866	Promoter (<=1kb)	17	78812972	78818943	5972	2	57602	ENST00000590312.1	198	ENSG00000055483	USP36	ubiquitin specific peptidase 36
chr17	78840251	78841426	1176	*	Scramble_H4K16ac_rep1_peak_5579	27	.	4.34557	5.8012	2.75252	Promoter (<=1kb)	17	78787467	78840780	53314	2	57602	ENST00000589225.5	0	ENSG00000055483	USP36	ubiquitin specific peptidase 36
chr17	78875285	78877311	2027	*	Scramble_H4K16ac_rep1_peak_5580	33	.	4.68212	6.46982	3.30236	Promoter (1-2kb)	17	78852977	78874150	21174	2	7077	ENST00000585421.5	-1135	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2
chr17	78878992	78880249	1258	*	Scramble_H4K16ac_rep1_peak_5581	33	.	4.69948	6.49459	3.32086	Intron (ENST00000536189.6/7077, intron 1 of 4)	17	78852977	78874150	21174	2	7077	ENST00000585421.5	-4842	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2
chr17	78882521	78885066	2546	*	Scramble_H4K16ac_rep1_peak_5582	37	.	4.80677	6.94808	3.71932	Intron (ENST00000536189.6/7077, intron 1 of 4)	17	78852977	78874150	21174	2	7077	ENST00000585421.5	-8371	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2
chr17	78886204	78887315	1112	*	Scramble_H4K16ac_rep1_peak_5583	15	.	3.41077	4.26239	1.53882	Intron (ENST00000536189.6/7077, intron 1 of 4)	17	78852977	78874150	21174	2	7077	ENST00000585421.5	-12054	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2
chr17	78933410	78933884	475	*	Scramble_H4K16ac_rep1_peak_5584	26	.	4.25741	5.64198	2.60137	Exon (ENST00000833760.1/ENST00000833760.1, exon 1 of 1)	17	78852977	78925387	72411	2	7077	ENST00000262768.11	-8023	ENSG00000035862	TIMP2	TIMP metallopeptidase inhibitor 2
chr17	78979401	78980893	1493	*	Scramble_H4K16ac_rep1_peak_5585	23	.	3.9017	5.29859	2.36028	Promoter (<=1kb)	17	78971238	78979918	8681	2	3959	ENST00000591778.5	0	ENSG00000108679	LGALS3BP	galectin 3 binding protein
chr17	78986820	78987156	337	*	Scramble_H4K16ac_rep1_peak_5586	18	.	3.6518	4.62368	1.81451	Distal Intergenic	17	78972470	78979947	7478	2	3959	ENST00000588198.5	-6873	ENSG00000108679	LGALS3BP	galectin 3 binding protein
chr17	79026413	79029437	3025	*	Scramble_H4K16ac_rep1_peak_5587	23	.	4.16514	5.33269	2.37711	Promoter (<=1kb)	17	79018131	79027673	9543	2	100507410	ENST00000581579.2	0	ENSG00000265096	C1QTNF1-AS1	C1QTNF1 antisense RNA 1
chr17	79796864	79798375	1512	*	Scramble_H4K16ac_rep1_peak_5588	45	.	5.47655	7.96513	4.59816	Promoter (<=1kb)	17	79792132	79797077	4946	2	57332	ENST00000269385.9	0	ENSG00000141570	CBX8	chromobox 8
chr17	79813857	79814299	443	*	Scramble_H4K16ac_rep1_peak_5589	41	.	5.25399	7.56838	4.19659	Promoter (<=1kb)	17	79813101	79826685	13585	1	105371919	ENST00000736266.1	756	NA	LINC01977	long intergenic non-protein coding RNA 1977
chr17	79925770	79926064	295	*	Scramble_H4K16ac_rep1_peak_5590	15	.	3.66235	4.34789	1.57096	Promoter (<=1kb)	17	79916377	79925795	9419	2	101928766	ENST00000771149.1	0	ENSG00000262585	LINC01979	long intergenic non-protein coding RNA 1979
chr17	79943069	79943456	388	*	Scramble_H4K16ac_rep1_peak_5591	12	.	3.36039	3.86814	1.25433	Intron (ENST00000771062.1/101928738, intron 2 of 2)	17	79943856	79950828	6973	2	125058	ENST00000572862.5	7372	ENSG00000167291	TBC1D16	TBC1 domain family member 16
chr17	79951727	79952569	843	*	Scramble_H4K16ac_rep1_peak_5592	31	.	4.63855	6.305	3.18758	Promoter (<=1kb)	17	79947645	79952013	4369	2	125058	ENST00000574241.6	0	ENSG00000167291	TBC1D16	TBC1 domain family member 16
chr17	79992690	79993204	515	*	Scramble_H4K16ac_rep1_peak_5593	16	.	3.71348	4.42538	1.62683	Promoter (<=1kb)	17	79991944	79992841	898	2	125058	ENST00000576632.1	0	ENSG00000167291	TBC1D16	TBC1 domain family member 16
chr17	80146823	80147403	581	*	Scramble_H4K16ac_rep1_peak_5594	16	.	3.71712	4.41355	1.60259	Promoter (<=1kb)	17	80134369	80147128	12760	2	9775	ENST00000649764.2	0	ENSG00000141543	EIF4A3	eukaryotic translation initiation factor 4A3
chr17	80258362	80261243	2882	*	Scramble_H4K16ac_rep1_peak_5595	23	.	4.08546	5.26752	2.32302	Promoter (<=1kb)	17	80260852	80398794	137943	1	57674	ENST00000582970.6	0	ENSG00000173821	RNF213	ring finger protein 213
chr17	80454139	80455602	1464	*	Scramble_H4K16ac_rep1_peak_5596	54	.	5.80571	8.87377	5.40048	Exon (ENST00000741492.1/ENST00000741492.1, exon 1 of 1)	17	80467157	80473936	6780	2	4884	ENST00000695485.1	18334	ENSG00000171246	NPTX1	neuronal pentraxin 1
chr17	80544556	80546082	1527	*	Scramble_H4K16ac_rep1_peak_5597	28	.	4.43256	5.86465	2.82426	Promoter (<=1kb)	17	80544819	80858124	313306	1	57521	ENST00000574767.5	0	ENSG00000141564	RPTOR	regulatory associated protein of MTOR complex 1
