gene_id,Gene,chr,tss
ENSG00000055917.19,PUM2,chr2,20352233
ENSG00000253159.4,PCDHGA12,chr5,141430506
ENSG00000172239.16,PAIP1,chr5,43557757
ENSG00000186281.15,GPAT2,chr2,96039450
ENSG00000288529.1,ENSG00000288529,chr6,133953303
ENSG00000205108.7,SPATA31F1,chr9,34729537
ENSG00000109790.20,KLHL5,chr4,39044612
ENSG00000145214.16,DGKQ,chr4,986894
ENSG00000146731.13,CCT6A,chr7,56051684
ENSG00000196715.9,VKORC1L1,chr7,65873068
ENSG00000112697.19,TMEM30A,chr6,75284947
ENSG00000164199.19,ADGRV1,chr5,90529343
ENSG00000131187.13,F12,chr5,177416582
ENSG00000218739.12,CEBPZOS,chr2,37191472
ENSG00000127415.15,IDUA,chr4,986996
ENSG00000106511.8,MEOX2,chr7,15686817
ENSG00000115760.17,BIRC6,chr2,32357018
ENSG00000044115.23,CTNNA1,chr5,138610966
ENSG00000182010.13,RTKN2,chr10,62268899
ENSG00000172318.8,B3GALT1,chr2,167292979
ENSG00000136861.21,CDK5RAP2,chr9,120580177
ENSG00000164904.20,ALDH7A1,chr5,126595361
ENSG00000165609.16,NUDT5,chr10,12196154
ENSG00000178913.9,TAF7,chr5,141320783
ENSG00000133678.16,TMEM254,chr10,80078640
ENSG00000205236.6,ENSG00000205236,chr7,102642868
ENSG00000175305.20,CCNE2,chr8,94896679
ENSG00000143409.20,MINDY1,chr1,151008375
ENSG00000196367.16,TRRAP,chr7,98877932
ENSG00000143373.20,ZNF687,chr1,151281501
ENSG00000169629.13,RGPD8,chr2,112434487
ENSG00000065833.11,ME1,chr6,83431369
ENSG00000148481.16,MINDY3,chr10,15860552
ENSG00000152592.16,DMP1,chr4,87650277
ENSG00000157017.18,GHRL,chr3,10292958
ENSG00000285000.1,ENSG00000285000,chr5,77030901
ENSG00000106261.19,ZKSCAN1,chr7,100015569
ENSG00000157916.22,RER1,chr1,2390669
ENSG00000163803.14,PLB1,chr2,28457144
ENSG00000164051.16,CCDC51,chr3,48440455
ENSG00000184661.16,CDCA2,chr8,25459198
ENSG00000107984.11,DKK1,chr10,52314273
ENSG00000115233.14,PSMD14,chr2,161308407
ENSG00000119522.20,DENND1A,chr9,123930153
ENSG00000104442.12,ARMC1,chr8,65634216
ENSG00000146233.10,CYP39A1,chr6,46652830
ENSG00000163161.16,ERCC3,chr2,127294187
ENSG00000123453.21,SARDH,chr9,133739975
ENSG00000113649.16,TCERG1,chr5,146447310
ENSG00000175283.8,DOLK,chr9,128947602
ENSG00000238227.10,TMEM250,chr9,136118945
ENSG00000169504.17,CLIC4,chr1,24745341
ENSG00000177494.8,ZBED2,chr3,111595393
ENSG00000121552.5,CSTA,chr3,122325237
ENSG00000156469.11,MTERF3,chr8,96261625
ENSG00000197191.7,CYSRT1,chr9,137225173
ENSG00000180354.18,MTURN,chr7,30134727
ENSG00000155744.12,HYCC2,chr2,201071699
ENSG00000187791.14,SPATA31F3,chr9,34895796
ENSG00000171448.11,ZBTB26,chr9,122931564
ENSG00000106346.14,USP42,chr7,6104754
ENSG00000163823.6,CCR1,chr3,46208675
ENSG00000265491.7,RNF115,chr1,145824133
ENSG00000058804.14,NDC1,chr1,53838581
ENSG00000146263.14,MMS22L,chr6,97283240
ENSG00000177076.7,ACER2,chr9,19408943
ENSG00000049541.13,RFC2,chr7,74254457
ENSG00000176986.18,SEC24C,chr10,73744347
ENSG00000053900.13,ANAPC4,chr4,25377209
ENSG00000158669.13,GPAT4,chr8,41577186
ENSG00000111837.12,MAK,chr6,10838552
ENSG00000174738.16,NR1D2,chr3,23945257
ENSG00000179632.13,MAF1,chr8,144103111
ENSG00000163217.4,BMP10,chr2,68871438
ENSG00000170854.20,RIOX2,chr3,97972456
ENSG00000178295.17,GEN1,chr2,17753277
ENSG00000116871.18,MAP7D1,chr1,36155540
ENSG00000198912.13,C1orf174,chr1,3900296
ENSG00000177707.13,NECTIN3,chr3,111070070
ENSG00000048544.9,MRPS10,chr6,42217880
ENSG00000181826.12,RELL1,chr4,37686412
ENSG00000064835.12,POU1F1,chr3,87276583
ENSG00000178035.15,IMPDH2,chr3,49029451
ENSG00000163110.17,PDLIM5,chr4,94451715
ENSG00000173166.20,RAPH1,chr2,203535477
ENSG00000186141.12,POLR3C,chr1,145823775
ENSG00000076321.13,KLHL20,chr1,173714908
ENSG00000135549.18,PKIB,chr6,122471913
ENSG00000096070.21,BRPF3,chr6,36196005
ENSG00000159374.20,M1AP,chr2,74648349
ENSG00000142583.20,SLC2A5,chr1,9088477
ENSG00000137409.23,MTCH1,chr6,36986297
ENSG00000118518.19,RNF146,chr6,127266581
ENSG00000243641.3,OR13C7,chr9,36003866
ENSG00000134970.16,TMED7,chr5,115634829
ENSG00000242616.6,GNG10,chr9,111661339
ENSG00000144824.23,PHLDB2,chr3,111732402
ENSG00000214300.8,SPDYE3,chr7,100307701
ENSG00000178966.18,RMI1,chr9,83980354
ENSG00000069248.14,NUP133,chr1,229508375
ENSG00000116030.19,SUMO1,chr2,202238603
ENSG00000188817.9,SNTN,chr3,63652663
ENSG00000159423.19,ALDH4A1,chr1,18902798
ENSG00000243910.9,TUBA4B,chr2,219253242
ENSG00000197153.5,H3C12,chr6,27893105
ENSG00000119509.15,INVS,chr9,100098377
ENSG00000163060.10,TEKT4,chr2,94871380
ENSG00000169131.15,ZNF354A,chr5,178732380
ENSG00000256646.8,ENSG00000256646,chr7,42932213
ENSG00000155636.18,RBM45,chr2,178112383
ENSG00000119844.19,AFTPH,chr2,64524285
ENSG00000182333.15,LIPF,chr10,88664440
ENSG00000290149.1,ENSG00000290149,chr7,37683842
ENSG00000214367.11,HAUS3,chr4,2242189
ENSG00000123737.15,EXOSC9,chr4,121801317
ENSG00000157653.14,C9orf43,chr9,113410053
ENSG00000111817.21,DSE,chr6,116253603
ENSG00000156471.15,PTDSS1,chr8,96261884
ENSG00000115661.16,STK16,chr2,219245211
ENSG00000114867.24,EIF4G1,chr3,184314489
ENSG00000163629.15,PTPN13,chr4,86593943
ENSG00000105982.19,RNF32,chr7,156640280
ENSG00000111879.21,FAM184A,chr6,119149386
ENSG00000186105.8,LRRC70,chr5,62578818
ENSG00000114446.7,IFT57,chr3,108222559
ENSG00000128641.21,MYO1B,chr2,191245063
ENSG00000128709.14,HOXD9,chr2,176121228
ENSG00000136938.11,ANP32B,chr9,97983125
ENSG00000250821.3,EXOC1L,chr4,55819789
ENSG00000164674.19,SYTL3,chr6,158644386
ENSG00000254122.4,PCDHGB7,chr5,141417641
ENSG00000148399.15,DPH7,chr9,137578935
ENSG00000186103.5,ARGFX,chr3,121567948
ENSG00000144644.17,GADL1,chr3,30894896
ENSG00000168038.13,ULK4,chr3,41962235
ENSG00000143028.11,SYPL2,chr1,109466528
ENSG00000122678.19,POLM,chr7,44082984
ENSG00000278677.2,H2AC17,chr6,27893184
ENSG00000163867.19,ZMYM6,chr1,35031972
ENSG00000277149.7,TYW1B,chr7,72828259
ENSG00000143450.19,OAZ3,chr1,151762898
ENSG00000176601.15,MAP3K19,chr2,135047467
ENSG00000128581.18,IFT22,chr7,101321830
ENSG00000188573.8,FBLL1,chr5,168529304
ENSG00000146006.9,LRRTM2,chr5,138875382
ENSG00000164463.14,CREBRF,chr5,173056322
ENSG00000148218.18,ALAD,chr9,113401355
ENSG00000187123.17,LYPD6,chr2,149329984
ENSG00000182158.18,CREB3L2,chr7,138002118
ENSG00000197385.8,ZNF860,chr3,31981721
ENSG00000016602.11,CLCA4,chr1,86547075
ENSG00000169031.23,COL4A3,chr2,227164508
ENSG00000271741.1,ENSG00000271741,chr1,35031740
ENSG00000178028.16,DMAP1,chr1,44213426
ENSG00000230601.8,TEX48,chr9,114682191
ENSG00000133872.16,SARAF,chr8,30083330
ENSG00000177034.19,MTX3,chr5,79991269
ENSG00000197056.14,ZMYM1,chr1,35032171
ENSG00000215853.3,RPTN,chr1,152159227
ENSG00000146729.12,NIPSNAP2,chr7,55951792
ENSG00000249481.9,SPATS1,chr6,44342649
ENSG00000105971.17,CAV2,chr7,116287379
ENSG00000183508.7,TENT5C,chr1,117605925
ENSG00000178409.16,BEND3,chr6,107116233
ENSG00000106588.14,PSMA2,chr7,42932222
ENSG00000196313.14,POM121,chr7,72879348
ENSG00000173272.18,MZT2A,chr2,131493041
ENSG00000026297.19,RNASET2,chr6,166957447
ENSG00000179921.16,GPBAR1,chr2,218259495
ENSG00000163352.6,LENEP,chr1,154993585
ENSG00000031698.15,SARS1,chr1,109213843
ENSG00000104763.22,ASAH1,chr8,18084997
ENSG00000289685.2,ENSG00000289685,chr2,95165390
ENSG00000075292.22,ZNF638,chr2,71276536
ENSG00000142676.16,RPL11,chr1,23691684
ENSG00000117155.19,SSX2IP,chr1,84690954
ENSG00000163611.13,SPICE1,chr3,113515605
ENSG00000251569.1,ENSG00000251569,chr2,169479479
ENSG00000163093.14,BBS5,chr2,169479479
ENSG00000113296.16,THBS4,chr5,79991310
ENSG00000152208.14,GRID2,chr4,92303965
ENSG00000198746.15,GPATCH3,chr1,26900477
ENSG00000106803.12,SEC61B,chr9,99222063
ENSG00000264668.2,ENSG00000264668,chr8,143247109
ENSG00000164010.17,ERMAP,chr1,42817077
ENSG00000138039.17,LHCGR,chr2,48755730
ENSG00000179774.9,ATOH7,chr10,68232112
ENSG00000135622.16,SEMA4F,chr2,74654225
ENSG00000154174.10,TOMM70,chr3,100401422
ENSG00000186638.19,KIF24,chr9,34329281
ENSG00000129187.17,DCTD,chr4,182917935
ENSG00000162929.16,SANBR,chr2,61065870
ENSG00000107105.17,ELAVL2,chr9,23826351
ENSG00000205038.13,PKHD1L1,chr8,109362428
ENSG00000137161.20,CNPY3,chr6,42928974
ENSG00000151465.16,CDC123,chr10,12195909
ENSG00000069849.13,ATP1B3,chr3,141876110
ENSG00000138411.15,HECW2,chr2,196593683
ENSG00000198586.16,TLK1,chr2,171231313
ENSG00000143774.20,GUK1,chr1,228139961
ENSG00000144045.16,DQX1,chr2,74526395
ENSG00000122787.17,AKR1D1,chr7,138002323
ENSG00000131732.14,ZCCHC9,chr5,81301579
ENSG00000109133.16,TMEM33,chr4,41934379
ENSG00000168679.20,SLC16A4,chr1,110391081
ENSG00000158321.20,AUTS2,chr7,69598295
ENSG00000170876.11,TMEM43,chr3,14124997
ENSG00000107341.7,UBE2R2,chr9,33817159
ENSG00000123836.17,PFKFB2,chr1,207034365
ENSG00000123610.6,TNFAIP6,chr2,151357584
ENSG00000091831.27,ESR1,chr6,151651283
ENSG00000112992.20,NNT,chr5,43602583
ENSG00000185519.11,FAM131C,chr1,16073663
ENSG00000065534.22,MYLK,chr3,123884374
ENSG00000104450.15,SPAG1,chr8,100157852
ENSG00000204021.5,LIPK,chr10,88706248
ENSG00000188092.17,GPR89B,chr1,147928321
ENSG00000115966.20,ATF2,chr2,175168381
ENSG00000138430.18,OLA1,chr2,174248660
ENSG00000132330.20,SCLY,chr2,238060875
ENSG00000006576.19,PHTF2,chr7,77798651
ENSG00000160993.6,ALKBH4,chr7,102464898
ENSG00000160746.15,ANO10,chr3,43691593
ENSG00000174606.16,ANGEL2,chr1,213015876
ENSG00000154781.18,CCDC174,chr3,14651745
ENSG00000163263.8,CFAP141,chr1,154206351
ENSG00000095383.21,TBC1D2,chr9,98256426
ENSG00000188674.13,C2orf80,chr2,208190244
ENSG00000197548.15,ATG7,chr3,11272308
ENSG00000253148.1,RGS21,chr1,192316991
ENSG00000172428.13,COPS9,chr2,240136806
ENSG00000145839.2,IL9,chr5,135895840
ENSG00000123607.18,TTC21B,chr2,165953850
ENSG00000120160.11,EQTN,chr9,27297149
ENSG00000179010.18,MRFAP1,chr4,6640090
ENSG00000112983.19,BRD8,chr5,138178987
ENSG00000084710.16,EFR3B,chr2,25042047
ENSG00000173269.16,MMRN2,chr10,86969480
ENSG00000178209.19,PLEC,chr8,143977038
ENSG00000138336.11,TET1,chr10,68560284
ENSG00000179270.8,PCARE,chr2,29074565
ENSG00000162989.6,KCNJ3,chr2,154697398
ENSG00000170469.13,SPATA24,chr5,139404093
ENSG00000118523.8,CCN2,chr6,131951455
ENSG00000113108.22,APBB3,chr5,140564780
ENSG00000242485.8,MRPL20,chr1,1407305
ENSG00000164414.21,SLC35A1,chr6,87470622
ENSG00000115183.17,TANC1,chr2,158968502
ENSG00000172059.13,KLF11,chr2,10042848
ENSG00000116679.19,IVNS1ABP,chr1,185317861
ENSG00000119147.11,ECRG4,chr2,106063245
ENSG00000290230.1,ENSG00000290230,chr8,144078641
ENSG00000188784.4,PLA2G2E,chr1,19923616
ENSG00000135829.19,DHX9,chr1,182839301
ENSG00000111897.9,SERINC1,chr6,122471853
ENSG00000134516.22,DOCK2,chr5,169637223
ENSG00000279956.1,ENSG00000279956,chr2,48755723
ENSG00000118579.14,MED28,chr4,17614585
ENSG00000130997.17,POLN,chr4,2242137
ENSG00000152413.17,HOMER1,chr5,79514572
ENSG00000165185.17,KIAA1958,chr9,112486826
ENSG00000117523.19,PRRC2C,chr1,171485529
ENSG00000138079.16,SLC3A1,chr2,44275457
ENSG00000135778.14,NTPCR,chr1,232950558
ENSG00000049323.18,LTBP1,chr2,32946471
ENSG00000146856.15,AGBL3,chr7,134986495
ENSG00000067064.14,IDI1,chr10,1049363
ENSG00000169826.10,CSGALNACT2,chr10,43137830
ENSG00000181004.11,BBS12,chr4,122732652
ENSG00000134644.18,PUM1,chr1,31065990
ENSG00000135956.13,TMEM127,chr2,96266081
ENSG00000144591.22,GMPPA,chr2,219498617
ENSG00000135766.11,EGLN1,chr1,231422748
ENSG00000197070.16,ARRDC1,chr9,137605618
ENSG00000135045.8,C9orf40,chr9,74952920
ENSG00000290263.1,ENSG00000290263,chr4,2242275
ENSG00000144290.19,SLC4A10,chr2,161424331
ENSG00000114650.23,SCAP,chr3,47477125
ENSG00000198589.17,LRBA,chr4,151015754
ENSG00000187980.8,PLA2G2C,chr1,20186523
ENSG00000161036.15,LRWD1,chr7,102464923
ENSG00000130305.19,NSUN5,chr7,73308866
ENSG00000121644.21,DESI2,chr1,244652934
ENSG00000152683.16,SLC30A6,chr2,32165840
ENSG00000240204.4,SMKR1,chr7,129502497
ENSG00000138688.18,BLTP1,chr4,122152326
ENSG00000135338.16,LCA5,chr6,79545137
ENSG00000156194.19,PPEF2,chr4,75902570
ENSG00000155367.18,PPM1J,chr1,112715501
ENSG00000171853.18,TRAPPC12,chr2,3379668
ENSG00000123689.8,G0S2,chr1,209675404
ENSG00000162390.20,ACOT11,chr1,54542256
ENSG00000133710.18,SPINK5,chr5,148025682
ENSG00000176018.15,LYSMD3,chr5,90529744
ENSG00000118257.18,NRP2,chr2,205681989
ENSG00000058085.17,LAMC2,chr1,183186056
ENSG00000138398.19,PPIG,chr2,169584336
ENSG00000115275.16,MOGS,chr2,74465414
ENSG00000118245.3,TNP1,chr2,216865731
ENSG00000237693.7,IRGM,chr5,150846520
ENSG00000168131.4,OR2B2,chr6,27912395
ENSG00000167165.20,UGT1A6,chr2,233691606
ENSG00000085832.20,EPS15,chr1,51519386
ENSG00000137124.10,ALDH1B1,chr9,38392622
ENSG00000118816.14,CCNI,chr4,77076318
ENSG00000213512.5,GBP7,chr1,89176082
ENSG00000177239.18,MAN1B1,chr9,137085916
ENSG00000074054.23,CLASP1,chr2,121649598
ENSG00000147606.11,SLC26A7,chr8,91209493
ENSG00000168300.16,PCMTD1,chr8,51900041
ENSG00000164933.13,SLC25A32,chr8,103415188
ENSG00000163781.16,TOPBP1,chr3,133662379
ENSG00000146232.19,NFKBIE,chr6,44265787
ENSG00000180611.8,MB21D2,chr3,192918264
ENSG00000164893.9,SLC7A13,chr8,86321145
ENSG00000310604.1,ENSG00000310604,chr2,69829738
ENSG00000163528.15,CHCHD4,chr3,14124875
ENSG00000113327.19,GABRG2,chr5,162000056
ENSG00000274290.3,H2BC6,chr6,26172058
ENSG00000135211.8,TMEM60,chr7,77799722
ENSG00000260286.5,ARMH2,chr6,24798916
ENSG00000143375.17,CGN,chr1,151510138
ENSG00000288608.1,ENSG00000288608,chr7,151061927
ENSG00000018408.17,WWTR1,chr3,149736713
ENSG00000282278.1,ENSG00000282278,chr4,53377838
ENSG00000172354.12,GNB2,chr7,100673476
ENSG00000119523.12,ALG2,chr9,99221991
ENSG00000138449.13,SLC40A1,chr2,189583757
ENSG00000196141.16,SPATS2L,chr2,200305880
ENSG00000122592.9,HOXA7,chr7,27157935
ENSG00000115020.19,PIKFYVE,chr2,208266228
ENSG00000197498.15,RPF2,chr6,110982014
ENSG00000181192.14,DHTKD1,chr10,12068925
ENSG00000123552.20,USP45,chr6,99521727
ENSG00000176087.18,SLC35A4,chr5,140564439
ENSG00000293600.3,ENSG00000293600,chr5,140564439
ENSG00000124532.17,MRS2,chr6,24402795
ENSG00000135541.24,AHI1,chr6,135498433
ENSG00000106125.16,MINDY4,chr7,30771387
ENSG00000187678.12,SPRY4,chr5,142326454
ENSG00000160741.19,CRTC2,chr1,153958641
ENSG00000138684.9,IL21,chr4,122621065
ENSG00000108239.11,TBC1D12,chr10,94402376
ENSG00000198576.4,ARC,chr8,142614478
ENSG00000134308.16,YWHAQ,chr2,9639471
ENSG00000041802.13,LSG1,chr3,194672462
ENSG00000107223.15,EDF1,chr9,136866342
ENSG00000241127.11,YAE1,chr7,39566367
ENSG00000197024.11,ZNF398,chr7,149126415
ENSG00000137055.17,PLAA,chr9,26947494
ENSG00000178896.11,EXOSC4,chr8,144078559
ENSG00000125538.13,IL1B,chr2,112864234
ENSG00000114346.16,ECT2,chr3,172750681
ENSG00000003989.20,SLC7A2,chr8,17496974
ENSG00000213439.3,OR5AC1,chr3,98064471
ENSG00000006468.17,ETV1,chr7,13991424
ENSG00000165678.24,GHITM,chr10,84139481
ENSG00000159658.16,EFCAB14,chr1,46719145
ENSG00000284292.1,ENSG00000284292,chr7,99325878
ENSG00000241685.12,ARPC1A,chr7,99325878
ENSG00000183137.18,CEP57L1,chr6,109095104
ENSG00000119280.19,C1orf198,chr1,230869588
ENSG00000135269.20,TES,chr7,116210492
ENSG00000165156.17,ZHX1,chr8,123275540
ENSG00000163945.21,UVSSA,chr4,1345690
ENSG00000134057.17,CCNB1,chr5,69167003
ENSG00000134369.19,NAV1,chr1,201538945
ENSG00000185015.9,CA13,chr8,85220586
ENSG00000066651.22,TRMT11,chr6,125986422
ENSG00000122882.13,ECD,chr10,73169054
ENSG00000087338.7,GMCL1,chr2,69829611
ENSG00000164162.16,ANAPC10,chr4,145098822
ENSG00000116922.17,AIRIM,chr1,37692295
ENSG00000153291.17,SLC25A27,chr6,46652914
ENSG00000124608.7,AARS2,chr6,44313375
ENSG00000096433.13,ITPR3,chr6,33620330
ENSG00000172167.10,MTBP,chr8,120445389
ENSG00000197860.12,SGTB,chr5,65723034
ENSG00000109272.5,PF4V1,chr4,73853291
ENSG00000086619.16,ERO1B,chr1,236282018
ENSG00000277775.2,H3C7,chr6,26250634
ENSG00000204947.11,ZNF425,chr7,149126347
ENSG00000186687.18,LYRM7,chr5,131170844
ENSG00000258677.2,ENSG00000258677,chr8,73878853
ENSG00000150873.14,CIMIP5,chr2,11133008
ENSG00000186803.3,IFNA10,chr9,21207142
ENSG00000112640.18,PPP2R5D,chr6,42984532
ENSG00000153814.15,JAZF1,chr7,28181029
ENSG00000138663.11,COPS4,chr4,83034446
ENSG00000250803.9,ZNF475,chr5,122129621
ENSG00000090273.16,NUDC,chr1,26900237
ENSG00000258881.6,ENSG00000258881,chr2,70995335
ENSG00000114982.21,KANSL3,chr2,96642786
ENSG00000164265.11,SCGB3A2,chr5,147869799
ENSG00000106025.11,TSPAN12,chr7,120858401
ENSG00000136807.15,CDK9,chr9,127785251
ENSG00000136731.15,UGGT1,chr2,128091150
ENSG00000189181.7,OR14I1,chr1,248702765
ENSG00000044459.17,CNTLN,chr9,17134955
ENSG00000182154.9,MRPL41,chr9,137550423
ENSG00000136930.15,PSMB7,chr9,124415475
ENSG00000173559.17,NABP1,chr2,191678067
ENSG00000253846.4,PCDHGA10,chr5,141412980
ENSG00000170271.13,FAXDC2,chr5,154859251
ENSG00000158055.18,GRHL3,chr1,24199557
ENSG00000031691.9,CENPQ,chr6,49463334
ENSG00000163738.21,MTHFD2L,chr4,74114173
ENSG00000138134.14,STAMBPL1,chr10,88879362
ENSG00000180535.6,BHLHA15,chr7,98211431
ENSG00000135749.22,PCNX2,chr1,233295742
ENSG00000225556.3,C2CD4D,chr1,151840556
ENSG00000123213.25,NLN,chr5,65722164
ENSG00000075340.25,ADD2,chr2,70768498
ENSG00000272968.5,RBAK-RBAKDN,chr7,4983717
ENSG00000227471.10,AKR1B15,chr7,134548937
ENSG00000144485.13,HES6,chr2,238240679
ENSG00000143740.17,SNAP47,chr1,227728199
ENSG00000090989.20,EXOC1,chr4,55853627
ENSG00000164181.16,ELOVL7,chr5,60844588
ENSG00000122861.18,PLAU,chr10,73909176
ENSG00000108021.24,TASOR2,chr10,5684730
ENSG00000119487.19,MAPKAP1,chr9,125707265
ENSG00000145050.20,MANF,chr3,51385254
ENSG00000111875.10,ASF1A,chr6,118894019
ENSG00000134313.19,KIDINS220,chr2,8837629
ENSG00000196636.9,SDHAF3,chr7,97117676
ENSG00000196456.15,ZNF775,chr7,150368789
ENSG00000115761.19,NOL10,chr2,10690414
ENSG00000124839.15,RAB17,chr2,237601637
ENSG00000135973.3,GPR45,chr2,105241742
ENSG00000173258.15,ZNF483,chr9,111525053
ENSG00000080546.16,SESN1,chr6,109095096
ENSG00000126870.18,DYNC2I1,chr7,158856545
ENSG00000105928.18,GSDME,chr7,24757991
ENSG00000179862.7,CITED4,chr1,40862362
ENSG00000118193.14,KIF14,chr1,200620775
ENSG00000205143.7,ARID3C,chr9,34630502
ENSG00000188984.13,AADACL3,chr1,12716108
ENSG00000143344.18,RGL1,chr1,183636065
ENSG00000186501.17,TMEM222,chr1,27322138
ENSG00000135540.14,NHSL1,chr6,138693252
ENSG00000163331.13,DAPL1,chr2,158795265
ENSG00000136840.21,ST6GALNAC4,chr9,127917056
ENSG00000155011.10,DKK2,chr4,107283805
ENSG00000197223.14,C1D,chr2,68110947
ENSG00000172209.8,GPR22,chr7,107470017
ENSG00000156234.9,CXCL13,chr4,77511752
ENSG00000163466.18,ARPC2,chr2,218216629
ENSG00000115008.8,IL1A,chr2,112784499
ENSG00000165215.6,CLDN3,chr7,73770269
ENSG00000150540.16,HNMT,chr2,137963987
ENSG00000171729.16,TMEM51,chr1,15152497
ENSG00000197530.15,MIB2,chr1,1615432
ENSG00000198885.12,ITPRIPL1,chr2,96324976
ENSG00000094975.16,SUCO,chr1,172532348
ENSG00000011275.20,RNF216,chr7,5781695
ENSG00000152689.21,RASGRP3,chr2,33436266
ENSG00000162735.21,PEX19,chr1,160286347
ENSG00000158552.15,ZFAND2B,chr2,219195236
ENSG00000146676.10,PURB,chr7,44885529
ENSG00000164708.8,PGAM2,chr7,44065735
ENSG00000168505.8,GBX2,chr2,236168394
ENSG00000182504.13,CEP97,chr3,101724533
ENSG00000155660.13,PDIA4,chr7,149028666
ENSG00000119401.13,TRIM32,chr9,116687297
ENSG00000047056.20,WDR37,chr10,1049264
ENSG00000122643.26,NT5C3A,chr7,33062836
ENSG00000143847.18,PPFIA4,chr1,203026469
ENSG00000135838.16,NPL,chr1,182789262
ENSG00000248109.3,MARCOL,chr5,148221649
ENSG00000049192.16,ADAMTS6,chr5,65481943
ENSG00000152455.18,SUV39H2,chr10,14878322
ENSG00000021355.15,SERPINB1,chr6,2842034
ENSG00000160917.17,CPSF4,chr7,99438907
ENSG00000106009.18,BRAT1,chr7,2555781
ENSG00000144031.14,ANKRD53,chr2,70978379
ENSG00000168899.7,VAMP5,chr2,85584396
ENSG00000065526.14,SPEN,chr1,15836094
ENSG00000107864.17,CPEB3,chr10,92291627
ENSG00000121905.12,HPCA,chr1,32881497
ENSG00000212864.6,RNF208,chr9,137222311
ENSG00000136783.12,NIPSNAP3A,chr9,104747663
ENSG00000054116.14,TRAPPC3,chr1,36156052
ENSG00000142864.17,SERBP1,chr1,67430417
ENSG00000188647.15,PTAR1,chr9,69760064
ENSG00000173261.10,PLAC8L1,chr5,146106204
ENSG00000125484.14,GTF3C4,chr9,132670022
ENSG00000059573.11,ALDH18A1,chr10,95656884
ENSG00000144820.10,ADGRG7,chr3,100609595
ENSG00000106628.15,POLD2,chr7,44124406
ENSG00000112367.14,FIG4,chr6,109690608
ENSG00000174132.11,FAM174A,chr5,100535300
ENSG00000073331.20,ALPK1,chr4,112285508
ENSG00000014914.23,MTMR11,chr1,149937533
ENSG00000152348.18,ATG10,chr5,81971614
ENSG00000136688.12,IL36G,chr2,112973202
ENSG00000163576.19,EFHB,chr3,19947024
ENSG00000280148.1,ENSG00000280148,chr6,143857317
ENSG00000180104.18,EXOC3,chr5,442521
ENSG00000138772.15,ANXA3,chr4,78551614
ENSG00000156172.8,CFAP418,chr8,95269429
ENSG00000112972.16,HMGCS1,chr5,43313511
ENSG00000104343.23,UBE2W,chr8,73878912
ENSG00000277893.4,SRD5A2,chr2,31580942
ENSG00000146085.10,MMUT,chr6,49463320
ENSG00000175105.10,ZNF654,chr3,88058722
ENSG00000155530.5,LRGUK,chr7,134127298
ENSG00000284461.2,ENSG00000284461,chr7,66628957
ENSG00000283434.2,CSNK2A2IP,chr3,88338415
ENSG00000285218.1,ENSG00000285218,chr3,170418867
ENSG00000183354.13,BRD10,chr9,6008494
ENSG00000104679.12,R3HCC1,chr8,23270119
ENSG00000115295.23,CLIP4,chr2,29095544
ENSG00000138660.14,AP1AR,chr4,112231362
ENSG00000170248.17,PDCD6IP,chr3,33798317
ENSG00000237136.9,C4orf51,chr4,145680087
ENSG00000124812.15,CRISP1,chr6,49877095
ENSG00000143537.16,ADAM15,chr1,155050565
ENSG00000144567.13,RETREG2,chr2,219176224
ENSG00000135631.19,RAB11FIP5,chr2,73156720
ENSG00000171126.9,KCNG3,chr2,42494915
ENSG00000143079.17,CTTNBP2NL,chr1,112396197
ENSG00000107890.19,ANKRD26,chr10,27100519
ENSG00000175449.17,RFESD,chr5,95646717
ENSG00000176407.20,KCMF1,chr2,84971092
ENSG00000170458.17,CD14,chr5,140633710
ENSG00000084072.19,PPIE,chr1,39692181
ENSG00000155111.17,CDK19,chr6,110815957
ENSG00000123992.23,DNPEP,chr2,219400021
ENSG00000164946.22,FREM1,chr9,14910994
ENSG00000257207.5,ENSG00000257207,chr2,110473074
ENSG00000256671.8,LIMS4,chr2,110473074
ENSG00000106603.22,COA1,chr7,43729856
ENSG00000276410.5,H2BC3,chr6,26043712
ENSG00000164045.14,CDC25A,chr3,48188427
ENSG00000071677.2,PRLH,chr2,237559554
ENSG00000138767.16,CNOT6L,chr4,77819614
ENSG00000163618.20,CADPS,chr3,62875562
ENSG00000115561.18,CHMP3,chr2,86563506
ENSG00000221829.13,FANCG,chr9,35082443
ENSG00000162728.7,KCNJ9,chr1,160081500
ENSG00000184903.11,IMMP2L,chr7,111562516
ENSG00000054267.24,ARID4B,chr1,235328799
ENSG00000170542.9,SERPINB9,chr6,2903317
ENSG00000143631.11,FLG,chr1,152325238
ENSG00000114166.10,KAT2B,chr3,20040054
ENSG00000090316.18,MAEA,chr4,1289838
ENSG00000170085.20,SIMC1,chr5,176238363
ENSG00000111801.18,BTN3A3,chr6,26440451
ENSG00000078403.19,MLLT10,chr10,21524583
ENSG00000163348.5,PYGO2,chr1,154963852
ENSG00000130363.16,RSPH3,chr6,159000237
ENSG00000186522.17,SEPTIN10,chr2,109614220
ENSG00000127081.17,ZNF484,chr9,92878049
ENSG00000059691.14,GATB,chr4,151761037
ENSG00000106086.23,PLEKHA8,chr7,30027403
ENSG00000288702.2,UGT1A3,chr2,233729041
