seqnames,start,end,width,strand,Conc,Conc_p53KD,Conc_Scramble,Fold,p.value,FDR,log2FC,FDR_value,mean_signal,neglog10FDR,Status
chr12,56315718,56316218,501,*,5.90448379769728,5.66544181420102,6.1094911519169,-0.318532536501969,0.438508706956471,0.727820322880921,-0.318532536501969,0.727820322880921,5.90448379769728,0.1379758218030759,Not significant
chr9,129626310,129626810,501,*,5.65673299319695,5.91654796221194,5.33962062289938,0.347623853553742,0.438680033219972,0.727820322880921,0.347623853553742,0.727820322880921,5.65673299319695,0.1379758218030759,Not significant
chr2,84919490,84919990,501,*,5.14204584417052,4.36421582985127,5.6446377658848,-0.335478101310519,0.439296823775788,0.72817590013726,-0.335478101310519,0.72817590013726,5.14204584417052,0.13776369866573943,Not significant
chr16,28925161,28925661,501,*,4.79991784230106,5.32928874232511,3.9548906219559,0.328331538325171,0.439346353155442,0.72817590013726,0.328331538325171,0.72817590013726,4.79991784230106,0.13776369866573943,Not significant
chr12,6204898,6205398,501,*,5.4754858693622,5.81896221084533,5.02380360262164,0.361349448039763,0.439600020526411,0.728221730661232,0.361349448039763,0.728221730661232,5.4754858693622,0.1377363655483964,Not significant
chr5,177312035,177312535,501,*,6.23359123791969,6.00555247011383,6.43045662078408,-0.311863614782088,0.440186665065246,0.7288188257144,-0.311863614782088,0.7288188257144,6.23359123791969,0.13738041787055857,Not significant
chr16,81630656,81631156,501,*,5.82591269435629,5.257011504212,6.23285198377183,-0.353475841980042,0.441338653687315,0.729340171381177,-0.353475841980042,0.729340171381177,5.82591269435629,0.13706986524036632,Not significant
chr20,19993719,19994219,501,*,5.05011703266473,4.25066770781093,5.56151579682116,-0.329926666504139,0.441419036981844,0.729340171381177,-0.329926666504139,0.729340171381177,5.05011703266473,0.13706986524036632,Not significant
chr2,20593206,20593706,501,*,5.33380408247516,4.82044471692928,5.71166169394888,-0.35711487508276,0.441738022180916,0.729340171381177,-0.35711487508276,0.729340171381177,5.33380408247516,0.13706986524036632,Not significant
GL000225.1,40471,40971,501,*,2.82883716059683,3.59170462564599,1.10689371540095,0.267854647068281,0.441754641900711,0.729340171381177,0.267854647068281,0.729340171381177,2.82883716059683,0.13706986524036632,Not significant
chr12,3178906,3179406,501,*,4.84196405114523,4.37910347720431,5.19184310468518,-0.359249709166984,0.441817014370714,0.729340171381177,-0.359249709166984,0.729340171381177,4.84196405114523,0.13706986524036632,Not significant
chr5,96807414,96807914,501,*,5.92774670078628,5.6130817083257,6.18591864437612,-0.346739421444755,0.441859718974568,0.729340171381177,-0.346739421444755,0.729340171381177,5.92774670078628,0.13706986524036632,Not significant
chr22,19855080,19855580,501,*,5.99991341685594,5.75389843848895,6.21002499324469,-0.318635868952778,0.442391472273988,0.729843995733123,-0.318635868952778,0.729843995733123,5.99991341685594,0.13676996047231152,Not significant
chr2,239247450,239247950,501,*,5.42345929398049,5.1172926636891,5.67588957304758,-0.342080195512584,0.44305040727478,0.730557017522693,-0.342080195512584,0.730557017522693,5.42345929398049,0.13634588318055194,Not significant
chr19,50969343,50969843,501,*,4.5349370946548,5.06355656189996,3.69185621612211,0.324527443522608,0.443357511769667,0.730689464410161,0.324527443522608,0.730689464410161,4.5349370946548,0.13626715457009317,Not significant
chr20,48515129,48515629,501,*,2.54854173199332,3.20462313609579,1.31136953572392,0.290847924544141,0.443612913077884,0.730736608352221,0.290847924544141,0.730736608352221,2.54854173199332,0.1362391348785323,Not significant
chr9,96417993,96418493,501,*,5.16274000805703,4.7846414899817,5.46204203909758,-0.354224598859737,0.444668812625695,0.732101642452728,-0.354224598859737,0.732101642452728,5.16274000805703,0.13542861881607332,Not significant
chr5,132777383,132777883,501,*,4.51439792263943,3.69283857731264,5.034613935816,-0.325626990956418,0.445103781599227,0.732265601455552,-0.325626990956418,0.732265601455552,4.51439792263943,0.13533136658542072,Not significant
chr4,705902,706402,501,*,4.13129861934222,3.6130817083257,4.51176845030977,-0.353640012391157,0.445222940177352,0.732265601455552,-0.353640012391157,0.732265601455552,4.13129861934222,0.13533136658542072,Not significant
chr9,26891958,26892458,501,*,2.80427386572737,1.66570520708977,3.43261821370798,-0.294780410917097,0.445708797930763,0.732382522018902,-0.294780410917097,0.732382522018902,2.80427386572737,0.13526202849010902,Not significant
chr7,102671553,102672053,501,*,4.94988862295094,4.45911570546932,5.31542021462624,-0.355463463536217,0.445748642358494,0.732382522018902,-0.355463463536217,0.732382522018902,4.94988862295094,0.13526202849010902,Not significant
chr13,110712820,110713320,501,*,5.45398271693506,5.11577146526274,5.7277713476495,-0.347881153119646,0.447709821226786,0.73442163025309,-0.347881153119646,0.73442163025309,5.45398271693506,0.13405454073761078,Not significant
chr22,46613570,46614070,501,*,5.35379953612843,5.62436602124178,5.02049907301359,0.345976437860568,0.447748791199119,0.73442163025309,0.345976437860568,0.73442163025309,5.35379953612843,0.13405454073761078,Not significant
chr2,46305117,46305617,501,*,4.90096700377914,4.38079325030345,5.28248534304105,-0.351687554385259,0.44780806961307,0.73442163025309,-0.351687554385259,0.73442163025309,4.90096700377914,0.13405454073761078,Not significant
chr7,492217,492717,501,*,3.61646416307711,4.20938557658742,2.59232054257119,0.303473158310207,0.447901459791224,0.73442163025309,0.303473158310207,0.73442163025309,3.61646416307711,0.13405454073761078,Not significant
chr21,10381675,10382175,501,*,3.27570222058313,3.870950561053,2.24439723915089,0.30295825804897,0.44829300162248,0.734576176403214,0.30295825804897,0.734576176403214,3.27570222058313,0.1339631606958684,Not significant
chr15,100113791,100114291,501,*,3.675095340295,2.74530599720678,4.23587388418572,-0.312231422322109,0.448451688077319,0.734576176403214,-0.312231422322109,0.734576176403214,3.675095340295,0.1339631606958684,Not significant
chr12,6753307,6753807,501,*,5.92757980583229,5.61980850661205,6.18109857797106,-0.338693805764014,0.450653769733393,0.737808153496439,-0.338693805764014,0.737808153496439,5.92757980583229,0.13205654970701183,Not significant
chr22,29798703,29799203,501,*,5.56642723501449,5.22700268944318,5.84100915883052,-0.344520154290691,0.451106727862844,0.737847335050822,-0.344520154290691,0.737847335050822,5.56642723501449,0.1320334869623577,Not significant
chr7,102572165,102572665,501,*,3.45009623585249,3.93220080721155,2.72085294863665,0.329433041413298,0.451135707650564,0.737847335050822,0.329433041413298,0.737847335050822,3.45009623585249,0.1320334869623577,Not significant
chr18,10035369,10035869,501,*,6.15569498420654,5.88940792478631,6.38040624791949,-0.326762911145621,0.451640970980338,0.737887980945463,-0.326762911145621,0.737887980945463,6.15569498420654,0.13200956358318836,Not significant
chr20,21117716,21118216,501,*,4.35477001431719,3.51370211364472,4.88261084237095,-0.315531673729326,0.451839797752323,0.737887980945463,-0.315531673729326,0.737887980945463,4.35477001431719,0.13200956358318836,Not significant
chr17,27956490,27956990,501,*,5.15590351509311,4.38817123156086,5.654317828044,-0.323307216399352,0.451847605960707,0.737887980945463,-0.323307216399352,0.737887980945463,5.15590351509311,0.13200956358318836,Not significant
chr1,226703229,226703729,501,*,5.4565060657726,5.12866087402224,5.72347176321666,-0.342720384031131,0.4525650515636,0.738446809429701,-0.342720384031131,0.738446809429701,5.4565060657726,0.13168078160201668,Not significant
chr7,2641278,2641778,501,*,5.45357355154597,5.69343699346265,5.16571872694315,0.332716286866227,0.452772133840076,0.738446809429701,0.332716286866227,0.738446809429701,5.45357355154597,0.13168078160201668,Not significant
chr2,55282534,55283034,501,*,4.59401034828523,5.12715162154475,3.73916193090046,0.314474853787218,0.452885890019451,0.738446809429701,0.314474853787218,0.738446809429701,4.59401034828523,0.13168078160201668,Not significant
chr2,135985270,135985770,501,*,6.15523524508541,6.3745481375381,5.89650116604663,0.319883660740578,0.45310656183815,0.738446809429701,0.319883660740578,0.738446809429701,6.15523524508541,0.13168078160201668,Not significant
chr22,50525200,50525700,501,*,5.09120082549711,4.76632350973373,5.35619803449395,-0.341233638104683,0.453445068972757,0.738624879792833,-0.341233638104683,0.738624879792833,5.09120082549711,0.1315760676913275,Not significant
chr14,73058221,73058721,501,*,5.53034822722642,5.21069724970509,5.79186255561132,-0.341017070849666,0.453867981725211,0.738887120944658,-0.341017070849666,0.738887120944658,5.53034822722642,0.1314219032766836,Not significant
chr3,46516411,46516911,501,*,4.73919061609271,4.32413406265693,5.06113014335344,-0.349770012037908,0.454104965780642,0.738887120944658,-0.349770012037908,0.738887120944658,4.73919061609271,0.1314219032766836,Not significant
chr12,8949696,8950196,501,*,5.6253049512089,6.10851868504613,4.89349007729176,0.325580905491153,0.454308877834713,0.738887120944658,0.325580905491153,0.738887120944658,5.6253049512089,0.1314219032766836,Not significant
chr7,101154318,101154818,501,*,6.037307314351,5.65788005197258,6.33743957569759,-0.348097080524974,0.45452336241847,0.738887120944658,-0.348097080524974,0.738887120944658,6.037307314351,0.1314219032766836,Not significant
chr16,69564460,69564960,501,*,4.49462752363217,4.06197760331764,4.82702078054718,-0.348477457721057,0.455782060945755,0.740269183487328,-0.348477457721057,0.740269183487328,4.49462752363217,0.13061032939663017,Not significant
chr11,47176589,47177089,501,*,5.94465986356121,5.61730217487448,6.21130267932389,-0.341057108531576,0.455833041601135,0.740269183487328,-0.341057108531576,0.740269183487328,5.94465986356121,0.13061032939663017,Not significant
chr5,172770957,172771457,501,*,4.87942305974962,4.38500904443033,5.24696193587412,-0.346238930777651,0.456522619127827,0.74041602640521,-0.346238930777651,0.74041602640521,4.87942305974962,0.1305241894544929,Not significant
chr12,57771746,57772246,501,*,5.79903212704432,5.09866461436588,6.26848531786879,-0.326156084587398,0.456559918230687,0.74041602640521,-0.326156084587398,0.74041602640521,5.79903212704432,0.1305241894544929,Not significant
chr1,40979685,40980185,501,*,5.77672606743794,5.52807692307976,5.98875476849082,-0.315084955270474,0.456612862963114,0.74041602640521,-0.315084955270474,0.74041602640521,5.77672606743794,0.1305241894544929,Not significant
chr7,24979808,24980308,501,*,6.09736620402304,5.70343721081698,6.40647934099479,-0.346752472377608,0.456843607607999,0.740417557199685,-0.346752472377608,0.740417557199685,6.09736620402304,0.13052329156076492,Not significant
chr2,109613872,109614372,501,*,5.56256808162502,5.2839185760438,5.79601156781342,-0.327578005967716,0.457985839449798,0.741557265170796,-0.327578005967716,0.741557265170796,5.56256808162502,0.12985530587984323,Not significant
chr11,65507490,65507990,501,*,5.88778936406541,5.39435777613596,6.25478741605425,-0.344299984558035,0.458070864882239,0.741557265170796,-0.344299984558035,0.741557265170796,5.88778936406541,0.12985530587984323,Not significant
chr3,49166178,49166678,501,*,5.42184944444732,5.08095754090045,5.69738930467135,-0.341481852972834,0.458746038649419,0.741557265170796,-0.341481852972834,0.741557265170796,5.42184944444732,0.12985530587984323,Not significant
chr19,507397,507897,501,*,5.85922093727034,5.41069361155893,6.2008760113897,-0.345533594027991,0.459047714248817,0.741557265170796,-0.345533594027991,0.741557265170796,5.85922093727034,0.12985530587984323,Not significant
chr12,12786866,12787366,501,*,6.31608019266423,5.99282474859685,6.57999881997794,-0.338409861175814,0.459049066117001,0.741557265170796,-0.338409861175814,0.741557265170796,6.31608019266423,0.12985530587984323,Not significant
chr17,79813760,79814260,501,*,5.21777948430152,4.78831299306954,5.54829620957116,-0.345846000962442,0.459092585384917,0.741557265170796,-0.345846000962442,0.741557265170796,5.21777948430152,0.12985530587984323,Not significant
chr7,73578045,73578545,501,*,5.246884550419,4.88561628310692,5.53556212971745,-0.343348428583852,0.459157896963295,0.741557265170796,-0.343348428583852,0.741557265170796,5.246884550419,0.12985530587984323,Not significant
chr1,46198018,46198518,501,*,4.63664062715129,4.21674589693137,4.96147523039364,-0.345049337464551,0.460200773566937,0.742869184585506,-0.345049337464551,0.742869184585506,4.63664062715129,0.129087656514734,Not significant
chr16,50303458,50303958,501,*,4.95546580449465,4.56944304579731,5.2597007650231,-0.343482766752603,0.46058252872894,0.743113123467524,-0.343482766752603,0.743113123467524,4.95546580449465,0.12894506893376537,Not significant
chr12,53767701,53768201,501,*,4.01784357469806,3.15113203426001,4.55549207637913,-0.304316115225157,0.460888825120908,0.743162025604282,-0.304316115225157,0.743162025604282,4.01784357469806,0.1289164902036854,Not significant
chr19,48637878,48638378,501,*,5.31615749699959,4.88918236736408,5.64520104238752,-0.344341050355831,0.461111005096608,0.743162025604282,-0.344341050355831,0.743162025604282,5.31615749699959,0.1289164902036854,Not significant
chr10,11713413,11713913,501,*,5.20178141374294,5.48666706340737,4.8464430823157,0.340676766637383,0.46147115214341,0.743162025604282,0.340676766637383,0.743162025604282,5.20178141374294,0.1289164902036854,Not significant
chr18,12308410,12308910,501,*,5.49252254374184,5.12715162154475,5.78380868849231,-0.342114209995419,0.461535447931151,0.743162025604282,-0.342114209995419,0.743162025604282,5.49252254374184,0.1289164902036854,Not significant
chr3,50624406,50624906,501,*,4.29868664138654,4.67192939046839,3.79384776023925,0.33958711881269,0.462463483700081,0.744150855135705,0.33958711881269,0.744150855135705,4.29868664138654,0.1283390148414066,Not significant
chr6,35370036,35370536,501,*,5.29652134845404,4.90013441972837,5.60714226150823,-0.342951183920165,0.462611472016393,0.744150855135705,-0.342951183920165,0.744150855135705,5.29652134845404,0.1283390148414066,Not significant
chr11,47551923,47552423,501,*,4.11072149014094,3.6130817083257,4.48003213531471,-0.339633455455686,0.46291246245755,0.744261121139389,-0.339633455455686,0.744261121139389,4.11072149014094,0.1282746671771948,Not significant
chr7,44082463,44082963,501,*,4.91703217354747,4.15113203426001,5.41468405276121,-0.312750186976037,0.463142007412935,0.744261121139389,-0.312750186976037,0.744261121139389,4.91703217354747,0.1282746671771948,Not significant
chr5,159821566,159822066,501,*,5.72795673336298,5.43927346603564,5.96839454603521,-0.32805447389757,0.463498158639002,0.744462147126055,-0.32805447389757,0.744462147126055,5.72795673336298,0.1281573794594304,Not significant
chr13,49444897,49445397,501,*,5.45917875761158,5.17483723133153,5.69660016149357,-0.325617705401338,0.463975857429585,0.744802594197491,-0.325617705401338,0.744802594197491,5.45917875761158,0.12795881934721165,Not significant
chr7,1937032,1937532,501,*,4.32047130826924,3.77711637106935,4.71424621035827,-0.336039458533655,0.464379431116425,0.744802594197491,-0.336039458533655,0.744802594197491,4.32047130826924,0.12795881934721165,Not significant
chr2,231684336,231684836,501,*,3.62155413012112,2.66570520708977,4.19149415412262,-0.292933149009128,0.464403603892849,0.744802594197491,-0.292933149009128,0.744802594197491,3.62155413012112,0.12795881934721165,Not significant
chr21,33610626,33611126,501,*,3.05815353526865,1.52291357587033,3.78496562051359,-0.257037576983779,0.465026254220359,0.745430144824874,-0.257037576983779,0.745430144824874,3.05815353526865,0.12759304857388076,Not significant
chr11,68297967,68298467,501,*,5.57868194211569,5.28437002465409,5.82300743676758,-0.327063939577783,0.466142894106461,0.746848535460477,-0.327063939577783,0.746848535460477,5.57868194211569,0.12676746630179356,Not significant
KI270519.1,85390,85890,501,*,4.88704844049512,5.33573243485211,4.23234319875249,0.322031157423337,0.466436767286353,0.746936388182189,0.322031157423337,0.746936388182189,4.88704844049512,0.12671638270642477,Not significant
chr8,122798142,122798642,501,*,3.0320222894076,2.15903116871254,3.57203603120876,-0.300417373300929,0.466751056889789,0.746936388182189,-0.300417373300929,0.746936388182189,3.0320222894076,0.12671638270642477,Not significant
chrX,71365835,71366335,501,*,4.80396007199878,4.45671438946574,5.083629360958,-0.336316112569638,0.466930956196318,0.746936388182189,-0.336316112569638,0.746936388182189,4.80396007199878,0.12671638270642477,Not significant
chr2,46955155,46955655,501,*,5.76141722052559,5.4388679847454,6.02486557176695,-0.333273596739045,0.467342714678382,0.746936388182189,-0.333273596739045,0.746936388182189,5.76141722052559,0.12671638270642477,Not significant
chr11,65497275,65497775,501,*,6.08342057200214,6.49703411595797,5.50130177247332,0.329160975788673,0.467356846236901,0.746936388182189,0.329160975788673,0.746936388182189,6.08342057200214,0.12671638270642477,Not significant
chr11,95150464,95150964,501,*,4.94024413147923,4.56573382218048,5.23729794484657,-0.337132147232696,0.469428051145453,0.749874655820847,-0.337132147232696,0.749874655820847,4.94024413147923,0.12501132438789914,Not significant
chr22,41285722,41286222,501,*,5.16662217180786,4.43123995345275,5.65136987701125,-0.309690805734752,0.470022016357416,0.75036762601199,-0.309690805734752,0.75036762601199,5.16662217180786,0.12472591149952197,Not significant
chr20,50838927,50839427,501,*,4.23086589978715,3.68875185339165,4.62399229622191,-0.330569160488756,0.470202432314776,0.75036762601199,-0.330569160488756,0.75036762601199,4.23086589978715,0.12472591149952197,Not significant
chr20,34971693,34972193,501,*,5.37277274147423,5.62890918387974,5.06113014335344,0.327781286297099,0.470781560095744,0.750507636387212,0.327781286297099,0.750507636387212,5.37277274147423,0.12464488446807197,Not significant
chr11,118281226,118281726,501,*,5.30230625410279,5.69904186217352,4.75326539730085,0.329271871840992,0.471017564666557,0.750507636387212,0.329271871840992,0.750507636387212,5.30230625410279,0.12464488446807197,Not significant
chr21,44426005,44426505,501,*,4.58360362632255,5.09467523180528,3.78496562051359,0.302715234838208,0.471485755692563,0.750507636387212,0.302715234838208,0.750507636387212,4.58360362632255,0.12464488446807197,Not significant
chr19,55605033,55605533,501,*,6.06594947305672,5.80170839765253,6.28920318373421,-0.316215355793719,0.47158717587368,0.750507636387212,-0.316215355793719,0.750507636387212,6.06594947305672,0.12464488446807197,Not significant
chr20,25195390,25195890,501,*,4.84718046424441,4.10787607659148,5.33360847198566,-0.308882885790598,0.471806615990088,0.750507636387212,-0.308882885790598,0.750507636387212,4.84718046424441,0.12464488446807197,Not significant
chr21,33947519,33948019,501,*,5.56071198553491,5.81036109732085,5.25863182018268,0.324708827898133,0.471869175568275,0.750507636387212,0.324708827898133,0.750507636387212,5.56071198553491,0.12464488446807197,Not significant
chr13,113153396,113153896,501,*,4.64803466653647,4.08860836312044,5.05013254257338,-0.326546065854579,0.472045315278594,0.750507636387212,-0.326546065854579,0.750507636387212,4.64803466653647,0.12464488446807197,Not significant
chr11,65418900,65419400,501,*,6.03436177419395,6.24777238970001,5.78380868849231,0.308192706762166,0.472609387664913,0.750507636387212,0.308192706762166,0.750507636387212,6.03436177419395,0.12464488446807197,Not significant
chr2,87429465,87429965,501,*,2.48134430610209,1.51677914059933,3.05429911235143,-0.285227820254548,0.472684050313234,0.750507636387212,-0.285227820254548,0.750507636387212,2.48134430610209,0.12464488446807197,Not significant
chr14,105490608,105491108,501,*,5.40775100635642,5.08809129432559,5.66927117306459,-0.329223266915989,0.472709477023898,0.750507636387212,-0.329223266915989,0.750507636387212,5.40775100635642,0.12464488446807197,Not significant
chr7,1555563,1556063,501,*,4.81215331658545,4.38416687056895,5.14179535686576,-0.335026792163448,0.473040298047876,0.750507636387212,-0.335026792163448,0.750507636387212,4.81215331658545,0.12464488446807197,Not significant
chr1,15835523,15836023,501,*,6.11032273745635,4.8032087308397,6.78466722972006,-0.261257842124606,0.473232872326085,0.750507636387212,-0.261257842124606,0.750507636387212,6.11032273745635,0.12464488446807197,Not significant
chr18,2654946,2655446,501,*,5.64726172497143,5.24707776029268,5.96020373534235,-0.334743568698744,0.473482628194625,0.750507636387212,-0.334743568698744,0.750507636387212,5.64726172497143,0.12464488446807197,Not significant
chr1,28507708,28508208,501,*,5.84585797362078,5.58171911632213,6.06903877152213,-0.313395010196734,0.473968798691579,0.750507636387212,-0.313395010196734,0.750507636387212,5.84585797362078,0.12464488446807197,Not significant
chr18,10453914,10454414,501,*,5.6731300743818,5.41317269555226,5.89332059430575,-0.313299813943059,0.474369936346592,0.750507636387212,-0.313299813943059,0.750507636387212,5.6731300743818,0.12464488446807197,Not significant
chr1,1079854,1080354,501,*,5.00510848891823,4.64104410747523,5.29556522038069,-0.332761625298494,0.474767616571727,0.750507636387212,-0.332761625298494,0.750507636387212,5.00510848891823,0.12464488446807197,Not significant
chrX,49172045,49172545,501,*,4.69997744009287,4.32413406265693,4.99786755883761,-0.333236142526262,0.474814807981756,0.750507636387212,-0.333236142526262,0.750507636387212,4.69997744009287,0.12464488446807197,Not significant
chr14,102087493,102087993,501,*,6.18232072382811,5.91596538495011,6.40708056863067,-0.315345487961923,0.474949823913793,0.750507636387212,-0.315345487961923,0.750507636387212,6.18232072382811,0.12464488446807197,Not significant
chr5,76472673,76473173,501,*,4.74835587379709,5.07535442961616,4.32482780297175,0.33348205585715,0.475077820657407,0.750507636387212,0.33348205585715,0.750507636387212,4.74835587379709,0.12464488446807197,Not significant
chr2,201831159,201831659,501,*,5.81818928824528,6.08401029367651,5.49207117592911,0.32747104637563,0.475097373102535,0.750507636387212,0.32747104637563,0.750507636387212,5.81818928824528,0.12464488446807197,Not significant
chr7,936721,937221,501,*,3.89760532382411,4.43449777777787,3.03289313395718,0.29292320251215,0.475181743708849,0.750507636387212,0.29292320251215,0.750507636387212,3.89760532382411,0.12464488446807197,Not significant
chr19,2543478,2543978,501,*,5.41316273563767,5.05524238904103,5.69970261031623,-0.331067293246218,0.476303581134459,0.751910895842835,-0.331067293246218,0.751910895842835,5.41316273563767,0.12383362182401503,Not significant
chr14,91114070,91114570,501,*,4.84206929570593,4.508486968852,5.11282121372736,-0.32763244264852,0.477293377283084,0.753005865002638,-0.32763244264852,0.753005865002638,4.84206929570593,0.12320164115871185,Not significant
chr1,174349795,174350295,501,*,3.19247955488372,3.78831299306954,2.15936644227887,0.275624015302061,0.477464612725137,0.753005865002638,0.275624015302061,0.753005865002638,3.19247955488372,0.12320164115871185,Not significant
chr20,2651718,2652218,501,*,6.10492177616067,5.82231125171798,6.34113627403576,-0.317722812473985,0.47850777850851,0.754178369724688,-0.317722812473985,0.754178369724688,6.10492177616067,0.12252592757070645,Not significant
chr17,19346534,19347034,501,*,4.63873751785713,4.08653897509072,5.03710971747722,-0.321044748470856,0.478878901008414,0.754178369724688,-0.321044748470856,0.754178369724688,4.63873751785713,0.12252592757070645,Not significant
chrX,41333648,41334148,501,*,5.81376083039328,5.5917921662586,6.00608800873186,-0.292230685826712,0.478910286920147,0.754178369724688,-0.292230685826712,0.754178369724688,5.81376083039328,0.12252592757070645,Not significant
chr5,139293607,139294107,501,*,5.73304992145002,5.37210366640325,6.02152224346293,-0.327791668893382,0.480957038396732,0.757031547491095,-0.327791668893382,0.757031547491095,5.73304992145002,0.120886021932133,Not significant
chr10,86971426,86971926,501,*,5.76035520792802,5.99095620780952,5.48574975808312,0.311625032108231,0.482399943545679,0.75893194243368,0.311625032108231,0.75893194243368,5.76035520792802,0.11979716791312935,Not significant
chr7,2555406,2555906,501,*,5.71114579186149,5.15792789335623,6.11004515178416,-0.316157162759869,0.48435232321242,0.761631618052912,-0.316157162759869,0.761631618052912,5.71114579186149,0.11825503513187845,Not significant
chr1,156113104,156113604,501,*,4.12117049624987,3.25066770781093,4.66024868824401,-0.282273232020863,0.485014563233203,0.762053957240053,-0.282273232020863,0.762053957240053,4.12117049624987,0.1180142773454448,Not significant
chr15,92809121,92809621,501,*,6.49082753221958,6.18146442770335,6.74542406668701,-0.319777973659687,0.485093937398929,0.762053957240053,-0.319777973659687,0.762053957240053,6.49082753221958,0.1180142773454448,Not significant
chr8,144522254,144522754,501,*,5.59083600566597,5.05828663234156,5.97893513934855,-0.316937047609451,0.485818789357406,0.762820730657681,-0.316937047609451,0.762820730657681,5.59083600566597,0.1175775129413192,Not significant
chr20,29122851,29123351,501,*,3.34482009733004,2.30243792635442,3.94363775122344,-0.266836259792338,0.48717317163699,0.764574748667502,-0.266836259792338,0.764574748667502,3.34482009733004,0.11658004936624017,Not significant
chr4,6324224,6324724,501,*,3.63088851262628,3.10174164132048,4.01718695691623,-0.31530662185234,0.487884426123658,0.764950156007015,-0.31530662185234,0.764950156007015,3.63088851262628,0.1163668624625264,Not significant
chr14,55117810,55118310,501,*,4.94745227326521,5.43256025613312,4.21123037521569,0.29314169874273,0.488723642761839,0.764950156007015,0.29314169874273,0.764950156007015,4.94745227326521,0.1163668624625264,Not significant
chr17,935516,936016,501,*,4.99294260261555,4.58383325809761,5.31130207684504,-0.322865991135904,0.488751052662376,0.764950156007015,-0.322865991135904,0.764950156007015,4.99294260261555,0.1163668624625264,Not significant
chr22,43127671,43128171,501,*,5.63012742891494,5.30589288898711,5.89469741880444,-0.319573169582455,0.489038200859522,0.764950156007015,-0.319573169582455,0.764950156007015,5.63012742891494,0.1163668624625264,Not significant
chr6,45377861,45378361,501,*,5.64532312862388,5.307226354774,5.91903685283177,-0.320606911680887,0.489075641145555,0.764950156007015,-0.320606911680887,0.764950156007015,5.64532312862388,0.1163668624625264,Not significant
chr11,119625632,119626132,501,*,3.25952022852722,2.15113203426001,3.87887508793066,-0.259446763037752,0.489085782628701,0.764950156007015,-0.259446763037752,0.764950156007015,3.25952022852722,0.1163668624625264,Not significant
chr6,33711311,33711811,501,*,6.11055400946753,5.82960487328497,6.34560782328432,-0.312005958799571,0.489198692623203,0.764950156007015,-0.312005958799571,0.764950156007015,6.11055400946753,0.1163668624625264,Not significant
chr2,240560195,240560695,501,*,6.07321105796031,6.27769225181965,5.83488456419911,0.295745563184744,0.489311691970968,0.764950156007015,0.295745563184744,0.764950156007015,6.07321105796031,0.1163668624625264,Not significant
chr12,34022239,34022739,501,*,4.28063964914243,4.60677108553793,3.8585692509954,0.321482483870088,0.490267489957334,0.766072673444486,0.321482483870088,0.766072673444486,4.28063964914243,0.11573002908955603,Not significant
chr1,226939818,226940318,501,*,5.19240578201652,4.88858863178523,5.44323866936881,-0.314176263954563,0.49086387934736,0.766632777148422,-0.314176263954563,0.766632777148422,5.19240578201652,0.11541261655781752,Not significant
chr11,125625600,125626100,501,*,5.47272606475837,5.21816431745627,5.68903597735811,-0.302134781806487,0.492159122104534,0.767305731379286,-0.302134781806487,0.767305731379286,5.47272606475837,0.11503155783067427,Not significant
chr19,17511141,17511641,501,*,5.20393227755517,5.44129916478877,4.91966901769255,0.309983804106126,0.492224047389243,0.767305731379286,0.309983804106126,0.767305731379286,5.20393227755517,0.11503155783067427,Not significant
chr7,151440283,151440783,501,*,4.58764670494273,4.9197479388103,4.15549291914454,0.319539509767211,0.492235721760506,0.767305731379286,0.319539509767211,0.767305731379286,4.58764670494273,0.11503155783067427,Not significant
chr7,72879173,72879673,501,*,5.1002163867474,5.40218279569063,4.71784659370539,0.320430078927645,0.492355007030005,0.767305731379286,0.320430078927645,0.767305731379286,5.1002163867474,0.11503155783067427,Not significant
chr16,69131446,69131946,501,*,4.26637410020162,3.43123995345275,4.79191090365179,-0.278993805743524,0.492485491152192,0.767305731379286,-0.278993805743524,0.767305731379286,4.26637410020162,0.11503155783067427,Not significant
chr2,46698310,46698810,501,*,4.98417332957524,4.60388031912229,5.28484586248679,-0.319724140924193,0.493342372677465,0.768269272482741,-0.319724140924193,0.768269272482741,4.98417332957524,0.11448653640458283,Not significant
chr3,23917082,23917582,501,*,5.47427172277088,5.20510008822021,5.70103194939025,-0.306252858725147,0.493908088938626,0.768331137018799,-0.306252858725147,0.768331137018799,5.47427172277088,0.11445156644559563,Not significant
chr16,2485879,2486379,501,*,5.17025667103409,5.49664455023602,4.74775542381422,0.318543743212868,0.494196534883687,0.768331137018799,0.318543743212868,0.768331137018799,5.17025667103409,0.11445156644559563,Not significant
chr17,18087813,18088313,501,*,4.72622867142093,4.23438605336162,5.09235078907156,-0.314353062061296,0.49424982963846,0.768331137018799,-0.314353062061296,0.768331137018799,4.72622867142093,0.11445156644559563,Not significant
chr11,118915781,118916281,501,*,4.97586141514824,4.64174895418402,5.24696193587412,-0.316927442924267,0.494335955009302,0.768331137018799,-0.316927442924267,0.768331137018799,4.97586141514824,0.11445156644559563,Not significant
chr2,70123998,70124498,501,*,5.15332185392514,4.84897382581998,5.40451606297213,-0.311968844470736,0.495323239465638,0.769494444338614,-0.311968844470736,0.769494444338614,5.15332185392514,0.11379451137739303,Not significant
