seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr22	21565811	21566725	915	*	Scramble_H4K16ac_rep2_peak_11854	14	.	3.28102	4.09322	1.40692	Promoter (<=1kb)	22	21567547	21624034	56488	1	7332	ENST00000545681.2	-822	ENSG00000185651	UBE2L3	ubiquitin conjugating enzyme E2 L3
chr22	21628940	21629998	1059	*	Scramble_H4K16ac_rep2_peak_11855	24	.	4.03099	5.19866	2.45855	Promoter (<=1kb)	22	21628089	21630012	1924	2	150223	ENST00000464015.5	14	ENSG00000161179	YDJC	YdjC chitooligosaccharide deacetylase homolog
chr22	21698354	21698581	228	*	Scramble_H4K16ac_rep2_peak_11856	14	.	3.28102	4.09322	1.40692	3' UTR	22	21694682	21698237	3556	1	23759	ENST00000681027.1	3672	ENSG00000100023	PPIL2	peptidylprolyl isomerase like 2
chr22	21938138	21938412	275	*	Scramble_H4K16ac_rep2_peak_11857	12	.	3.11131	3.66893	1.23093	Promoter (<=1kb)	22	21938269	21943372	5104	1	100286925	ENST00000653280.1	0	NA	PPM1F-AS1	PPM1F antisense RNA 1
chr22	22085057	22085277	221	*	Scramble_H4K16ac_rep2_peak_11858	14	.	3.28102	4.09322	1.40692	Distal Intergenic	22	21991100	22043934	52835	2	649179	ENST00000337471.8	-41123	ENSG00000290847	PRAMENP	PRAME N-terminal like, pseudogene
chr22	23699786	23700100	315	*	Scramble_H4K16ac_rep2_peak_11859	13	.	3.20316	3.89013	1.35696	Promoter (<=1kb)	22	23638487	23700804	62318	2	91316	ENST00000735105.1	704	ENSG00000228315	GUSBP11	GUSB pseudogene 11
chr22	23787021	23787345	325	*	Scramble_H4K16ac_rep2_peak_11860	14	.	3.28725	4.10357	1.4151	Promoter (<=1kb)	22	23787027	23816833	29807	1	6598	ENST00000417137.6	0	ENSG00000099956	SMARCB1	SWI/SNF related BAF chromatin remodeling complex subunit B1
chr22	23893999	23895518	1520	*	Scramble_H4K16ac_rep2_peak_11861	33	.	4.62206	6.43325	3.38425	Promoter (<=1kb)	22	23894383	23895223	841	1	4282	ENST00000215754.8	0	ENSG00000240972	MIF	macrophage migration inhibitory factor
chr22	23916093	23916314	222	*	Scramble_H4K16ac_rep2_peak_11862	19	.	3.66528	4.73598	1.9188	Intron (ENST00000717616.1/1652, intron 2 of 2)	22	23894426	23898930	4505	2	284889	ENST00000406213.1	-17163	NA	MIF-AS1	MIF antisense RNA 1
chr22	24201386	24202448	1063	*	Scramble_H4K16ac_rep2_peak_11863	15	.	3.36334	4.1845	1.51044	Distal Intergenic	22	24182577	24189106	6530	1	56241	ENST00000463101.1	18809	ENSG00000099994	SUSD2	sushi domain containing 2
chr22	24284553	24284750	198	*	Scramble_H4K16ac_rep2_peak_11864	14	.	3.27424	3.88522	1.42125	Intron (ENST00000437398.5/23384, intron 1 of 15)	22	24270898	24442356	171459	1	101730217	ENST00000358654.2	13655	ENSG00000258555	SPECC1L-ADORA2A	SPECC1L-ADORA2A readthrough (NMD candidate)
chr22	24418198	24418587	390	*	Scramble_H4K16ac_rep2_peak_11865	14	.	3.27547	4.07815	1.40692	Promoter (<=1kb)	22	24417879	24433192	15314	1	135	ENST00000467385.5	319	ENSG00000128271	ADORA2A	adenosine A2a receptor
chr22	26510778	26510983	206	*	Scramble_H4K16ac_rep2_peak_11866	15	.	3.49927	4.14008	1.51583	Promoter (<=1kb)	22	26491225	26510707	19483	2	24144	ENST00000619735.4	-71	ENSG00000100109	TFIP11	tuftelin interacting protein 11
chr22	26672613	26673301	689	*	Scramble_H4K16ac_rep2_peak_11867	11	.	3.07595	3.57582	1.19643	Promoter (<=1kb)	22	26672939	26921099	248161	1	101929539	ENST00000716998.1	0	NA	LINC01422	long intergenic non-protein coding RNA 1422
chr22	27669569	27670155	587	*	Scramble_H4K16ac_rep2_peak_11868	14	.	3.27423	4.07128	1.41112	Distal Intergenic	22	27674032	27676180	2149	1	124905098	ENST00000733293.1	-3877	ENSG00000295865	LOC124905098	uncharacterized LOC124905098
chr22	27839174	27840076	903	*	Scramble_H4K16ac_rep2_peak_11869	14	.	3.28102	4.09322	1.40692	Distal Intergenic	22	27825475	27827927	2453	2	107985529	ENST00000834899.1	-11247	NA	LOC107985529	uncharacterized LOC107985529
chr22	27894303	27894500	198	*	Scramble_H4K16ac_rep2_peak_11870	11	.	3.04931	3.51416	1.14726	Promoter (2-3kb)	22	27894161	27896702	2542	2	23760	ENST00000465179.1	2202	ENSG00000180957	PITPNB	phosphatidylinositol transfer protein beta
chr22	28668505	28668996	492	*	Scramble_H4K16ac_rep2_peak_11871	14	.	3.35601	3.94498	1.41058	Intron (ENST00000397906.7/23331, intron 1 of 22)	22	28629428	28679812	50385	2	23331	ENST00000468807.1	10816	ENSG00000100154	TTC28	tetratricopeptide repeat domain 28
chr22	28741803	28742225	423	*	Scramble_H4K16ac_rep2_peak_11872	13	.	3.26173	3.85298	1.38425	Promoter (<=1kb)	22	28687743	28741811	54069	2	11200	ENST00000425190.7	0	ENSG00000183765	CHEK2	checkpoint kinase 2
chr22	28920807	28921217	411	*	Scramble_H4K16ac_rep2_peak_11873	15	.	3.37366	4.09496	1.55729	Intron (ENST00000544604.7/84133, intron 1 of 8)	22	28917389	29053685	136297	1	84133	ENST00000402174.5	3418	ENSG00000183579	ZNRF3	zinc and ring finger 3
chr22	28944793	28945005	213	*	Scramble_H4K16ac_rep2_peak_11874	13	.	3.1683	3.79445	1.39453	Intron (ENST00000544604.7/84133, intron 1 of 8)	22	28917389	29053685	136297	1	84133	ENST00000402174.5	27404	ENSG00000183579	ZNRF3	zinc and ring finger 3
chr22	29031907	29032499	593	*	Scramble_H4K16ac_rep2_peak_11875	13	.	3.15903	3.77211	1.37115	Promoter (<=1kb)	22	29030556	29031533	978	2	100874123	ENST00000796002.1	-374	ENSG00000177993	ZNRF3-AS1	ZNRF3 antisense RNA 1
chr22	29096853	29097746	894	*	Scramble_H4K16ac_rep2_peak_11876	13	.	3.36957	3.91096	1.38621	Intron (ENST00000400335.9/83999, intron 2 of 8)	22	29121441	29138771	17331	1	83999	ENST00000453585.1	-23695	ENSG00000183762	KREMEN1	kringle containing transmembrane protein 1
chr22	29267328	29268629	1302	*	Scramble_H4K16ac_rep2_peak_11877	22	.	3.93152	4.97418	2.23366	Promoter (<=1kb)	22	29268009	29278041	10033	1	2130	ENST00000444626.5	0	ENSG00000182944	EWSR1	EWS RNA binding protein 1
chr22	29766633	29767567	935	*	Scramble_H4K16ac_rep2_peak_11878	12	.	3.10007	3.63699	1.24567	Promoter (<=1kb)	22	29767369	29770413	3045	1	29796	ENST00000330029.6	0	ENSG00000184076	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X
chr22	29799441	29799770	330	*	Scramble_H4K16ac_rep2_peak_11879	13	.	3.18442	3.84242	1.35229	Promoter (<=1kb)	22	29793587	29799302	5716	2	84164	ENST00000483380.1	-139	ENSG00000100325	ASCC2	activating signal cointegrator 1 complex subunit 2
chr22	29872427	29872686	260	*	Scramble_H4K16ac_rep2_peak_11880	19	.	3.69745	4.78445	1.9533	Distal Intergenic	22	29883169	30030866	147698	1	8897	ENST00000333027.7	-10483	ENSG00000100330	MTMR3	myotubularin related protein 3
chr22	30081104	30081977	874	*	Scramble_H4K16ac_rep2_peak_11881	13	.	3.25304	4.00016	1.39635	Promoter (<=1kb)	22	30081011	30177073	96063	1	150280	ENST00000403975.1	93	ENSG00000176635	HORMAD2	HORMA domain containing 2
chr22	30208941	30209289	349	*	Scramble_H4K16ac_rep2_peak_11882	15	.	3.41068	4.30844	1.57704	Promoter (1-2kb)	22	30182818	30207255	24438	2	105372988	ENST00000432360.3	-1686	ENSG00000225676	LOC105372988	uncharacterized LOC105372988
chr22	30210441	30211007	567	*	Scramble_H4K16ac_rep2_peak_11883	18	.	3.56435	4.42576	1.80371	Distal Intergenic	22	30182818	30207255	24438	2	105372988	ENST00000432360.3	-3186	ENSG00000225676	LOC105372988	uncharacterized LOC105372988
chr22	30236133	30236428	296	*	Scramble_H4K16ac_rep2_peak_11884	11	.	3.07427	3.57545	1.19813	Promoter (2-3kb)	22	30238785	30240556	1772	1	110806283	ENST00000843023.1	-2357	ENSG00000232530	LIF-AS1	LIF antisense RNA 1
chr22	30246154	30246543	390	*	Scramble_H4K16ac_rep2_peak_11885	30	.	4.48085	6.03497	3.08852	Promoter (<=1kb)	22	30246205	30246998	794	1	91370	ENST00000608354.1	0	ENSG00000268812	LIF-AS2	LIF antisense RNA 2
chr22	30301499	30301734	236	*	Scramble_H4K16ac_rep2_peak_11886	11	.	3.07794	3.58037	1.19986	Promoter (1-2kb)	22	30291991	30299796	7806	2	83874	ENST00000462073.5	-1703	ENSG00000099992	TBC1D10A	TBC1 domain family member 10A
chr22	30423926	30424647	722	*	Scramble_H4K16ac_rep2_peak_11887	11	.	3.0816	3.59937	1.17432	Promoter (<=1kb)	22	30425623	30427151	1529	1	51537	ENST00000629597.2	-976	ENSG00000242114	MTFP1	mitochondrial fission process 1
chr22	30425814	30426587	774	*	Scramble_H4K16ac_rep2_peak_11888	14	.	3.27176	4.06805	1.40692	Promoter (<=1kb)	22	30425817	30428951	3135	1	51537	ENST00000407550.3	0	ENSG00000242114	MTFP1	mitochondrial fission process 1
chr22	31085475	31085767	293	*	Scramble_H4K16ac_rep2_peak_11889	33	.	4.6536	6.28536	3.33746	Promoter (<=1kb)	22	31085094	31089785	4692	1	6525	ENST00000416786.5	381	ENSG00000183963	SMTN	smoothelin
chr22	31399006	31399510	505	*	Scramble_H4K16ac_rep2_peak_11890	13	.	3.25949	3.83116	1.35669	Promoter (<=1kb)	22	31399604	31434452	34849	1	4733	ENST00000331457.9	-94	ENSG00000185721	DRG1	developmentally regulated GTP binding protein 1
chr22	31450779	31451113	335	*	Scramble_H4K16ac_rep2_peak_11891	16	.	3.43138	4.22111	1.60532	Promoter (<=1kb)	22	31439365	31451260	11896	2	56478	ENST00000495101.5	147	ENSG00000184708	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
chr22	31490509	31490776	268	*	Scramble_H4K16ac_rep2_peak_11892	15	.	3.39247	4.27304	1.55952	Promoter (<=1kb)	22	31468282	31489937	21656	2	56478	ENST00000397518.5	-572	ENSG00000184708	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
chr22	31569950	31570310	361	*	Scramble_H4K16ac_rep2_peak_11893	17	.	3.53182	4.48866	1.76168	Promoter (2-3kb)	22	31572763	31583934	11172	1	9814	ENST00000476010.5	-2453	ENSG00000198089	SFI1	SFI1 centrin binding protein
chr22	31618712	31619857	1146	*	Scramble_H4K16ac_rep2_peak_11894	14	.	3.28218	4.08249	1.42369	Promoter (1-2kb)	22	31621467	31621531	65	2	102465666	ENST00000613748.1	1674	ENSG00000284082	MIR7109	microRNA 7109
chr22	31943611	31944882	1272	*	Scramble_H4K16ac_rep2_peak_11895	13	.	3.25177	3.88602	1.34748	Promoter (<=1kb)	22	31944522	31956482	11961	1	7533	ENST00000443669.5	0	ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
chr22	32914048	32914270	223	*	Scramble_H4K16ac_rep2_peak_11896	14	.	3.27152	4.06741	1.40692	Intron (ENST00000358763.7/8224, intron 4 of 13)	22	32930995	32947579	16585	2	8224	ENST00000472027.1	33309	ENSG00000185666	SYN3	synapsin III
chr22	35156191	35156419	229	*	Scramble_H4K16ac_rep2_peak_11897	14	.	3.28102	4.09322	1.40692	Intron (ENST00000798716.1/104310353, intron 3 of 3)	22	35181436	35231055	49620	2	104310353	ENST00000798717.1	74636	ENSG00000293220	LINC01399	long intergenic non-protein coding RNA 1399
chr22	35376299	35377409	1111	*	Scramble_H4K16ac_rep2_peak_11898	15	.	3.37021	4.19466	1.55772	Promoter (2-3kb)	22	35380361	35387101	6741	1	3162	ENST00000412893.5	-2952	ENSG00000100292	HMOX1	heme oxygenase 1
chr22	35737481	35737705	225	*	Scramble_H4K16ac_rep2_peak_11899	36	.	4.89965	6.85678	3.65065	Distal Intergenic	22	35744087	35748632	4546	2	23543	ENST00000463509.1	10927	ENSG00000100320	RBFOX2	RNA binding fox-1 homolog 2
chr22	35806361	35806560	200	*	Scramble_H4K16ac_rep2_peak_11900	26	.	4.1833	5.60888	2.61885	Intron (ENST00000405409.6/23543, intron 2 of 11)	22	35743958	35810004	66047	2	23543	ENST00000397303.6	3444	ENSG00000100320	RBFOX2	RNA binding fox-1 homolog 2
chr22	36331197	36331648	452	*	Scramble_H4K16ac_rep2_peak_11901	14	.	3.28102	4.09322	1.40692	Promoter (2-3kb)	22	36320274	36328952	8679	2	4627	ENST00000463027.1	-2245	ENSG00000100345	MYH9	myosin heavy chain 9
chr22	36370641	36371218	578	*	Scramble_H4K16ac_rep2_peak_11902	16	.	3.47917	4.42212	1.6669	Promoter (<=1kb)	22	36324287	36370610	46324	2	4627	ENST00000688137.1	-31	ENSG00000100345	MYH9	myosin heavy chain 9
chr22	36481793	36482762	970	*	Scramble_H4K16ac_rep2_peak_11903	14	.	3.41301	4.02107	1.45785	Promoter (<=1kb)	22	36467046	36481640	14595	2	25828	ENST00000216185.7	-153	ENSG00000100348	TXN2	thioredoxin 2
chr22	36506758	36507369	612	*	Scramble_H4K16ac_rep2_peak_11904	13	.	3.16112	3.7795	1.3417	Promoter (<=1kb)	22	36487190	36507040	19851	2	80020	ENST00000397224.9	0	ENSG00000100350	FOXRED2	FAD dependent oxidoreductase domain containing 2
chr22	37198845	37199580	736	*	Scramble_H4K16ac_rep2_peak_11905	14	.	3.21952	3.89882	1.40883	Promoter (<=1kb)	22	37190553	37199385	8833	2	114904	ENST00000497071.1	0	ENSG00000133466	C1QTNF6	C1q and TNF related 6
chr22	37310097	37310338	242	*	Scramble_H4K16ac_rep2_peak_11906	16	.	3.52044	4.23894	1.61819	Promoter (<=1kb)	22	37309968	37313638	3671	1	27128	ENST00000446506.1	129	ENSG00000100055	CYTH4	cytohesin 4
chr22	37843484	37843764	281	*	Scramble_H4K16ac_rep2_peak_11907	13	.	3.13791	3.71958	1.32563	Promoter (<=1kb)	22	37831825	37843882	12058	2	129138	ENST00000406423.5	118	ENSG00000100124	ANKRD54	ankyrin repeat domain 54
chr22	37848475	37849125	651	*	Scramble_H4K16ac_rep2_peak_11908	11	.	3.1311	3.59343	1.17224	Promoter (<=1kb)	22	37848868	37889407	40540	1	51386	ENST00000412331.6	0	ENSG00000100129	EIF3L	eukaryotic translation initiation factor 3 subunit L
chr22	37958356	37958571	216	*	Scramble_H4K16ac_rep2_peak_11909	14	.	3.26082	4.03832	1.40692	5' UTR	22	37953727	37967801	14075	1	5435	ENST00000470701.1	4629	ENSG00000100142	POLR2F	RNA polymerase II, I and III subunit F
chr22	38094064	38094276	213	*	Scramble_H4K16ac_rep2_peak_11910	18	.	3.5814	4.45166	1.81015	Intron (ENST00000332536.10/80115, intron 2 of 8)	22	38084652	38097782	13131	2	80115	ENST00000332536.10	3506	ENSG00000128298	BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2
chr22	38168664	38168941	278	*	Scramble_H4K16ac_rep2_peak_11911	17	.	3.55885	4.55438	1.77144	Promoter (<=1kb)	22	38143237	38168090	24854	2	8398	ENST00000452972.1	-574	ENSG00000184381	PLA2G6	phospholipase A2 group VI
chr22	38229956	38230334	379	*	Scramble_H4K16ac_rep2_peak_11912	40	.	5.13804	7.25726	4.03699	Promoter (<=1kb)	22	38226380	38231318	4939	2	25829	ENST00000488844.1	984	ENSG00000198792	TMEM184B	transmembrane protein 184B
chr22	38316837	38317744	908	*	Scramble_H4K16ac_rep2_peak_11913	18	.	3.56958	4.55312	1.80292	Promoter (<=1kb)	22	38290691	38317433	26743	2	1454	ENST00000396832.6	0	ENSG00000213923	CSNK1E	casein kinase 1 epsilon
chr22	38318550	38319147	598	*	Scramble_H4K16ac_rep2_peak_11914	13	.	3.1719	3.8097	1.33592	Promoter (<=1kb)	22	38290691	38318084	27394	2	1454	ENST00000359867.7	-466	ENSG00000213923	CSNK1E	casein kinase 1 epsilon
chr22	38452779	38452977	199	*	Scramble_H4K16ac_rep2_peak_11915	14	.	3.28102	4.09322	1.40692	Promoter (2-3kb)	22	38426327	38455199	28873	2	3761	ENST00000303592.3	2222	ENSG00000168135	KCNJ4	potassium inwardly rectifying channel subfamily J member 4
chr22	38467594	38468076	483	*	Scramble_H4K16ac_rep2_peak_11916	18	.	3.63555	4.65807	1.89155	Promoter (<=1kb)	22	38468078	38481635	13558	1	11015	ENST00000409006.3	-2	ENSG00000100196	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
chr22	38504938	38505146	209	*	Scramble_H4K16ac_rep2_peak_11917	10	.	3.00582	3.41684	1.06057	Promoter (<=1kb)	22	38498553	38505901	7349	2	10521	ENST00000467279.1	755	ENSG00000100201	DDX17	DEAD-box helicase 17
chr22	38505993	38507097	1105	*	Scramble_H4K16ac_rep2_peak_11918	13	.	3.25332	3.85311	1.39701	Promoter (<=1kb)	22	38483438	38506311	22874	2	10521	ENST00000403230.3	0	ENSG00000100201	DDX17	DEAD-box helicase 17
chr22	38700501	38700824	324	*	Scramble_H4K16ac_rep2_peak_11919	21	.	3.77407	4.85838	2.13849	Promoter (<=1kb)	22	38685543	38700667	15125	2	9929	ENST00000216039.9	0	ENSG00000100221	JOSD1	Josephin domain containing 1
chr22	38705861	38706716	856	*	Scramble_H4K16ac_rep2_peak_11920	13	.	3.14218	3.7348	1.32324	Promoter (<=1kb)	22	38705944	38733587	27644	1	9567	ENST00000216044.10	0	ENSG00000100226	GTPBP1	GTP binding protein 1
chr22	39014654	39014862	209	*	Scramble_H4K16ac_rep2_peak_11921	14	.	3.27724	3.88441	1.41575	Promoter (<=1kb)	22	39014363	39033276	18914	1	140564	ENST00000381568.9	291	ENSG00000243811	APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
chr22	39188729	39188932	204	*	Scramble_H4K16ac_rep2_peak_11922	12	.	3.0804	3.58838	1.20457	Intron (ENST00000745893.1/ENST00000745893.1, intron 1 of 3)	22	39130772	39152680	21909	2	23492	ENST00000216133.10	-36049	ENSG00000100307	CBX7	chromobox 7
chr22	39285381	39285582	202	*	Scramble_H4K16ac_rep2_peak_11923	36	.	4.86767	6.76165	3.60386	Intron (ENST00000760985.1/ENST00000760985.1, intron 2 of 2)	22	39292988	39295563	2576	1	124905119	ENST00000434516.1	-7406	ENSG00000224794	LOC124905119	uncharacterized LOC124905119
chr22	39519282	39521073	1792	*	Scramble_H4K16ac_rep2_peak_11924	22	.	3.86743	4.91758	2.22652	Promoter (<=1kb)	22	39519695	39522686	2992	1	468	ENST00000404241.7	0	ENSG00000128272	ATF4	activating transcription factor 4
chr22	39529341	39529556	216	*	Scramble_H4K16ac_rep2_peak_11925	24	.	4.13114	5.29876	2.47143	Promoter (2-3kb)	22	39529097	39532093	2997	2	91582	ENST00000488602.1	2537	ENSG00000187051	RPS19BP1	ribosomal protein S19 binding protein 1
chr22	39994220	39994630	411	*	Scramble_H4K16ac_rep2_peak_11926	16	.	3.50335	4.32246	1.67627	Promoter (<=1kb)	22	39994954	40043534	48581	1	113828	ENST00000333407.11	-324	ENSG00000133477	FAM83F	family with sequence similarity 83 member F
chr22	40346604	40346883	280	*	Scramble_H4K16ac_rep2_peak_11927	17	.	3.48895	4.28004	1.72545	Promoter (<=1kb)	22	40346555	40366965	20411	1	158	ENST00000680378.1	49	ENSG00000239900	ADSL	adenylosuccinate lyase
chr22	40370323	40370605	283	*	Scramble_H4K16ac_rep2_peak_11928	14	.	3.19371	3.85879	1.40692	Promoter (<=1kb)	22	40370591	40406223	35633	1	27352	ENST00000457767.5	0	ENSG00000100359	SGSM3	small G protein signaling modulator 3
chr22	40651407	40651661	255	*	Scramble_H4K16ac_rep2_peak_11929	13	.	3.13203	3.70693	1.31207	Promoter (<=1kb)	22	40651833	40652936	1104	1	124905122	ENST00000792027.1	-172	NA	LOC124905122	uncharacterized LOC124905122
chr22	41053034	41053381	348	*	Scramble_H4K16ac_rep2_peak_11930	18	.	3.5926	4.42531	1.82	Distal Intergenic	22	41092510	41180075	87566	1	2033	ENST00000715703.1	-39129	ENSG00000100393	EP300	EP300 lysine acetyltransferase
chr22	41091162	41091810	649	*	Scramble_H4K16ac_rep2_peak_11931	15	.	3.46417	4.15272	1.57342	Promoter (<=1kb)	22	41092510	41180075	87566	1	2033	ENST00000715703.1	-700	ENSG00000100393	EP300	EP300 lysine acetyltransferase
chr22	41314787	41315139	353	*	Scramble_H4K16ac_rep2_peak_11932	20	.	3.76256	4.89251	2.03873	Intron (ENST00000352645.5/23264, intron 1 of 22)	22	41301715	41336843	35129	1	23264	ENST00000486331.1	13072	ENSG00000100403	ZC3H7B	zinc finger CCCH-type containing 7B
chr22	41367096	41367413	318	*	Scramble_H4K16ac_rep2_peak_11933	26	.	4.28153	5.50148	2.65254	Promoter (<=1kb)	22	41367333	41399324	31992	1	7008	ENST00000406644.7	0	ENSG00000167074	TEF	TEF transcription factor, PAR bZIP family member
chr22	41441031	41441283	253	*	Scramble_H4K16ac_rep2_peak_11934	14	.	3.26949	4.06248	1.40351	Intron (ENST00000434408.2/10766, intron 1 of 1)	22	41433492	41446785	13294	2	10766	ENST00000434408.2	5502	ENSG00000183864	TOB2	transducer of ERBB2, 2
chr22	41468556	41468994	439	*	Scramble_H4K16ac_rep2_peak_11935	12	.	3.27592	3.66907	1.22551	Promoter (<=1kb)	22	41459717	41468692	8976	2	84844	ENST00000216252.4	0	ENSG00000100410	PHF5A	PHD finger protein 5A
chr22	41603966	41604288	323	*	Scramble_H4K16ac_rep2_peak_11936	50	.	5.68399	8.31083	5.06342	Promoter (<=1kb)	22	41602001	41604225	2225	2	27351	ENST00000463886.1	0	ENSG00000100418	DESI1	desumoylating isopeptidase 1
chr22	41689028	41689252	225	*	Scramble_H4K16ac_rep2_peak_11937	15	.	3.44988	4.11041	1.52961	Promoter (<=1kb)	22	41688984	41698127	9144	1	79640	ENST00000660688.1	44	ENSG00000293428	C22orf46P	CTA-216E10.6
chr22	41857252	41857468	217	*	Scramble_H4K16ac_rep2_peak_11938	12	.	3.09282	3.59746	1.21683	Intron (ENST00000361204.9/6721, intron 1 of 18)	22	41873689	41877396	3708	1	6721	ENST00000462539.1	-16221	ENSG00000198911	SREBF2	sterol regulatory element binding transcription factor 2
chr22	42090598	42091177	580	*	Scramble_H4K16ac_rep2_peak_11939	14	.	3.28102	4.09322	1.40692	Promoter (<=1kb)	22	42090931	42137742	46812	1	100132273	ENST00000439129.5	0	ENSG00000237037	NDUFA6-DT	NDUFA6 divergent transcript
chr22	42299433	42300208	776	*	Scramble_H4K16ac_rep2_peak_11940	18	.	3.62556	4.66995	1.86653	Intron (ENST00000675876.1/6942, intron 1 of 1)	22	42160013	42283997	123985	2	6942	ENST00000359486.8	-15436	ENSG00000100207	TCF20	transcription factor 20
chr22	42301024	42301812	789	*	Scramble_H4K16ac_rep2_peak_11941	14	.	3.26696	4.05523	1.40569	Intron (ENST00000675876.1/6942, intron 1 of 1)	22	42211513	42318239	106727	2	6942	ENST00000675876.1	16427	ENSG00000100207	TCF20	transcription factor 20
chr22	42313960	42314802	843	*	Scramble_H4K16ac_rep2_peak_11942	13	.	3.19681	3.85974	1.30524	Intron (ENST00000675876.1/6942, intron 1 of 1)	22	42211513	42318239	106727	2	6942	ENST00000675876.1	3437	ENSG00000100207	TCF20	transcription factor 20
chr22	42614348	42614900	553	*	Scramble_H4K16ac_rep2_peak_11943	13	.	3.22171	3.81057	1.37618	Promoter (<=1kb)	22	42614636	42616329	1694	1	267010	ENST00000602478.2	0	ENSG00000276027	RNU12	RNA, U12 small nuclear
chr22	42765899	42766138	240	*	Scramble_H4K16ac_rep2_peak_11944	14	.	3.28102	4.09322	1.40692	Distal Intergenic	22	42695171	42721298	26128	2	53947	ENST00000465765.2	-44601	ENSG00000128274	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)
chr22	42948060	42948369	310	*	Scramble_H4K16ac_rep2_peak_11945	16	.	3.42148	4.28562	1.63952	Promoter (1-2kb)	22	42870930	42947041	76112	2	11252	ENST00000403744.7	-1019	ENSG00000100266	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
chr22	43100149	43100971	823	*	Scramble_H4K16ac_rep2_peak_11946	15	.	3.43235	4.11442	1.55674	Distal Intergenic	22	43110750	43129712	18963	1	638	ENST00000216115.3	-9779	ENSG00000100290	BIK	BCL2 interacting killer
chr22	43104128	43104402	275	*	Scramble_H4K16ac_rep2_peak_11947	22	.	3.87986	5.00045	2.28816	Distal Intergenic	22	43110750	43129712	18963	1	638	ENST00000216115.3	-6348	ENSG00000100290	BIK	BCL2 interacting killer
chr22	43127605	43127962	358	*	Scramble_H4K16ac_rep2_peak_11948	25	.	4.09025	5.45528	2.53079	Exon (ENST00000216115.3/638, exon 3 of 5)	22	43140830	43142964	2135	2	27349	ENST00000608052.1	15002	ENSG00000100294	MCAT	malonyl-CoA-acyl carrier protein transacylase
chr22	43151586	43151808	223	*	Scramble_H4K16ac_rep2_peak_11949	14	.	3.27641	4.08071	1.40692	Promoter (<=1kb)	22	43151573	43159672	8100	1	706	ENST00000472378.1	13	ENSG00000100300	TSPO	translocator protein
chr22	43185795	43186767	973	*	Scramble_H4K16ac_rep2_peak_11950	15	.	3.39024	4.24482	1.56512	Promoter (<=1kb)	22	43166622	43187134	20513	2	23170	ENST00000216129.7	367	ENSG00000100304	TTLL12	tubulin tyrosine ligase like 12
chr22	43495451	43496948	1498	*	Scramble_H4K16ac_rep2_peak_11951	29	.	4.432	6.0516	2.99197	Intron (ENST00000417669.6/758, intron 4 of 6)	22	43516107	43537117	21011	1	100874197	ENST00000431327.4	-19159	NA	EFCAB6-AS1	EFCAB6 antisense RNA 1
chr22	44023651	44023984	334	*	Scramble_H4K16ac_rep2_peak_11952	14	.	3.28102	4.09322	1.40692	Promoter (<=1kb)	22	44024302	44119934	95633	1	29780	ENST00000402876.3	-318	ENSG00000188677	PARVB	parvin beta
chr22	45308770	45310116	1347	*	Scramble_H4K16ac_rep2_peak_11953	14	.	3.312	4.13374	1.46037	Promoter (<=1kb)	22	45308968	45310173	1206	1	55007	ENST00000491671.1	0	ENSG00000100376	FAM118A	family with sequence similarity 118 member A
chr22	45413922	45414375	454	*	Scramble_H4K16ac_rep2_peak_11954	13	.	3.18866	3.84895	1.38189	Promoter (<=1kb)	22	45414323	45422506	8184	1	26150	ENST00000621287.1	0	ENSG00000128408	RIBC2	RIB43A domain with coiled-coils 2
chr22	45464291	45466259	1969	*	Scramble_H4K16ac_rep2_peak_11955	19	.	3.66695	4.6952	1.93287	Distal Intergenic	22	45502238	45531324	29087	1	2192	ENST00000411478.5	-35979	ENSG00000077942	FBLN1	fibulin 1
chr22	45476710	45476957	248	*	Scramble_H4K16ac_rep2_peak_11956	14	.	3.28102	4.09322	1.40692	Distal Intergenic	22	45502238	45531324	29087	1	2192	ENST00000411478.5	-25281	ENSG00000077942	FBLN1	fibulin 1
chr22	45577851	45578084	234	*	Scramble_H4K16ac_rep2_peak_11957	14	.	3.278	4.08502	1.40692	Promoter (<=1kb)	22	45577039	45578434	1396	1	2192	ENST00000460300.2	812	ENSG00000077942	FBLN1	fibulin 1
chr22	45834057	45834506	450	*	Scramble_H4K16ac_rep2_peak_11958	14	.	3.23717	3.97279	1.40692	Intron (ENST00000381061.8/25814, intron 9 of 10)	22	45793596	45843797	50202	1	25814	ENST00000402380.3	40461	ENSG00000130638	ATXN10	ataxin 10
