gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000123453.21,SARDH,chr9,133663527,133739976,-,0.10821777324308642,7216
ENSG00000082684.18,SEMA5B,chr3,122908721,123028605,-,0.1082098515209509,7217
ENSG00000110536.16,PTPMT1,chr11,47565429,47573461,+,0.10820272884063889,7218
ENSG00000261717.5,ENSG00000261717,chr16,75412683,75464706,-,0.10819382723828312,7219
ENSG00000152359.17,POC5,chr5,75674123,75717453,-,0.1081714646233013,7220
ENSG00000104635.17,SLC39A14,chr8,22366726,22434129,+,0.10816666850156617,7221
ENSG00000214087.11,ARL16,chr17,81681159,81683797,-,0.10816605861391872,7222
ENSG00000116266.13,STXBP3,chr1,108746605,108809526,+,0.1081569065572694,7223
ENSG00000250312.9,ZNF718,chr4,124455,210714,+,0.10815561711118789,7224
ENSG00000289767.1,EBAG9UORF,chr8,109539725,109539800,+,0.10814215482969303,7225
ENSG00000251247.15,ZNF345,chr19,36850337,36913029,+,0.10809113003197127,7226
ENSG00000196739.16,COL27A1,chr9,114155485,114312511,+,0.10805532181460877,7227
ENSG00000105393.18,BABAM1,chr19,17267342,17281249,+,0.10804484167892951,7228
ENSG00000070501.14,POLB,chr8,42338453,42373513,+,0.10804165520833339,7229
ENSG00000078124.15,ACER3,chr11,76860858,77026797,+,0.10803812617179938,7230
ENSG00000049540.21,ELN,chr7,74027772,74069909,+,0.10802924482984236,7231
ENSG00000221916.4,C19orf73,chr19,49118401,49119143,-,0.10802847600233509,7232
ENSG00000166024.16,R3HCC1L,chr10,98134607,98245624,+,0.10801073206821457,7233
ENSG00000125534.13,PPDPF,chr20,63520254,63532108,+,0.10796720059320797,7234
ENSG00000163435.17,ELF3,chr1,202007944,202017183,+,0.10796233036427293,7235
ENSG00000144048.14,DUSP11,chr2,73761781,73780173,-,0.107917931873817,7236
ENSG00000065615.16,CYB5R4,chr6,83859640,83967423,+,0.10790940711274744,7237
ENSG00000275379.2,H3C11,chr6,27871844,27872346,-,0.10787644096068107,7238
ENSG00000139233.9,LLPH,chr12,66114522,66130761,-,0.10784924923354992,7239
ENSG00000115414.23,FN1,chr2,215359467,215436120,-,0.10782543676544447,7240
ENSG00000122218.19,COPA,chr1,160288579,160343566,-,0.10781822725606617,7241
ENSG00000166965.16,RCCD1,chr15,90954824,90964809,+,0.10781580352107994,7242
ENSG00000131174.9,COX7B,chrX,77895726,77907555,+,0.10780982098472304,7243
ENSG00000162244.14,RPL29,chr3,51993521,51996021,-,0.10780668493302073,7244
ENSG00000101003.13,GINS1,chr20,25391007,25452700,+,0.10780226223834324,7245
ENSG00000269307.1,ENSG00000269307,chr19,17267417,17282966,+,0.1077967922257958,7246
ENSG00000197894.14,ADH5,chr4,99070977,99088822,-,0.10778273094329052,7247
ENSG00000114744.11,COMMD2,chr3,149733245,149752495,-,0.10777451524249045,7248
ENSG00000196542.11,SPTSSB,chr3,161344797,161372941,-,0.10777045899332734,7249
ENSG00000103495.16,MAZ,chr16,29805636,29811176,+,0.10775817937764805,7250
ENSG00000083093.14,PALB2,chr16,23603157,23641342,-,0.10775791968312115,7251
ENSG00000198728.12,LDB1,chr10,102106488,102120451,-,0.107747506632586,7252
ENSG00000140853.19,NLRC5,chr16,56989484,57084238,+,0.10774198782490567,7253
ENSG00000167863.14,ATP5PD,chr17,75038617,75047718,-,0.10772729168273508,7254
ENSG00000123080.14,CDKN2C,chr1,50960744,50975654,+,0.10770054069516481,7255
ENSG00000244623.2,OR2AE1,chr7,99876061,99877033,-,0.10769909183727577,7256
ENSG00000204859.15,ZBTB48,chr1,6579993,6589290,+,0.10769453798682661,7257
ENSG00000087266.20,SH3BP2,chr4,2793014,2841291,+,0.10769439302902901,7258
ENSG00000289491.1,ENSG00000289491,chr16,30610210,30610351,-,0.1076783539931057,7259
ENSG00000146373.18,RNF217,chr6,124961874,125092633,+,0.10765766554290894,7260
ENSG00000102572.17,STK24,chr13,98445184,98577940,-,0.107645883163088,7261
ENSG00000213185.9,FAM24B,chr10,122849077,122879641,-,0.10763756157306488,7262
ENSG00000063241.10,ISOC2,chr19,55452974,55462343,-,0.10762530634924769,7263
ENSG00000103343.15,ZNF174,chr16,3401193,3409478,+,0.10762284276192076,7264
ENSG00000144357.20,UBR3,chr2,169827395,170084461,+,0.1076209142387961,7265
ENSG00000100387.11,RBX1,chr22,40951276,40973539,+,0.1075275491643697,7266
ENSG00000166289.8,PLEKHF1,chr19,29665397,29675497,+,0.10752695810003206,7267
ENSG00000278259.7,MYO19,chr17,36495117,36545889,-,0.1074559445636114,7268
ENSG00000132199.22,ENOSF1,chr18,667670,712722,-,0.10745588967832737,7269
ENSG00000124391.6,IL17C,chr16,88638570,88640468,+,0.10738453181198565,7270
ENSG00000160087.23,UBE2J2,chr1,1253906,1274477,-,0.10738275684701512,7271
ENSG00000162736.20,NCSTN,chr1,160343293,160358957,+,0.10736557272949722,7272
ENSG00000124713.8,GNMT,chr6,42960267,42970699,+,0.10736056060588453,7273
ENSG00000177374.15,HIC1,chr17,2054153,2063241,+,0.1073480796024669,7274
ENSG00000164880.18,INTS1,chr7,1469894,1504418,-,0.10730822518863715,7275
ENSG00000186222.5,BLOC1S4,chr4,6716173,6717664,+,0.10729677749559051,7276
ENSG00000283761.1,ENSG00000283761,chr1,99970010,100083321,+,0.10729196624306496,7277
ENSG00000172922.13,RNASEH2C,chr11,65713900,65720988,-,0.10727478174096905,7278
ENSG00000213782.9,DDX47,chr12,12813315,12829982,+,0.10726648012932856,7279
ENSG00000159202.20,UBE2Z,chr17,48908367,48929062,+,0.10726378726877737,7280
ENSG00000188290.13,HES4,chr1,998961,1000825,-,0.10725906137516722,7281
ENSG00000198535.5,C2CD4A,chr15,62066976,62070917,+,0.10723478611698374,7282
ENSG00000143183.20,TMCO1,chr1,165723728,165827755,-,0.10722470111236908,7283
ENSG00000168268.13,NT5DC2,chr3,52524368,52535093,-,0.10721622912236489,7284
ENSG00000166348.22,USP54,chr10,73497537,73626117,-,0.1071949101984501,7285
ENSG00000170315.16,UBB,chr17,16378897,16382745,+,0.10718075301329373,7286
ENSG00000267952.1,ENSG00000267952,chr19,7507051,7519622,+,0.10717007754859514,7287
ENSG00000132405.21,TBC1D14,chr4,6909239,7033118,+,0.10716273004433606,7288
ENSG00000166847.12,DCTN5,chr16,23641379,23677472,+,0.1071537779411301,7289
ENSG00000157014.12,TATDN2,chr3,10248022,10281218,+,0.10715376574918628,7290
ENSG00000075043.23,KCNQ2,chr20,63400207,63472689,-,0.1071527175445226,7291
ENSG00000158163.17,DZIP1L,chr3,138029827,138115857,-,0.10715189654473216,7292
ENSG00000165355.10,FBXO33,chr14,39396373,39432477,-,0.10713164278317709,7293
ENSG00000185880.16,TRIM69,chr15,44728985,44767829,+,0.1071306482621003,7294
ENSG00000107201.14,RIGI,chr9,32455301,32526348,-,0.10710317259049043,7295
ENSG00000120029.15,ARMH3,chr10,101845598,102056262,-,0.10710043920262251,7296
ENSG00000113302.7,IL12B,chr5,159314779,159330863,-,0.10709749552764697,7297
ENSG00000146707.17,POMZP3,chr7,76601808,76627288,-,0.10709712867648341,7298
ENSG00000278311.7,GGNBP2,chr17,36544887,36589866,+,0.10709575862518977,7299
ENSG00000213619.13,NDUFS3,chr11,47565335,47584565,+,0.10707030480436515,7300
ENSG00000150722.13,PPP1R1C,chr2,181954240,182131398,+,0.10706514120451174,7301
ENSG00000031698.15,SARS1,chr1,109213843,109239456,+,0.10704876907879952,7302
ENSG00000170260.11,ZNF212,chr7,149239650,149255956,+,0.10704343522374984,7303
ENSG00000112139.19,MDGA1,chr6,37630678,37699306,-,0.10702834799012635,7304
ENSG00000170946.17,DNAJC24,chr11,31369798,31432835,+,0.107024167865864,7305
ENSG00000181826.12,RELL1,chr4,37590799,37686413,-,0.10700122468697373,7306
ENSG00000125798.17,FOXA2,chr20,22580997,22585498,-,0.10699762689316412,7307
ENSG00000105464.5,GRIN2D,chr19,48393667,48444931,+,0.1069838941579219,7308
ENSG00000286088.1,ENSG00000286088,chr10,122832166,122879583,-,0.10696533595060465,7309
ENSG00000138785.18,INTS12,chr4,105682013,105895986,-,0.10696145149122457,7310
ENSG00000170175.12,CHRNB1,chr17,7445003,7457710,+,0.10695963098504581,7311
ENSG00000105131.10,EPHX3,chr19,15226898,15233591,-,0.10692818832147168,7312
ENSG00000117620.17,SLC35A3,chr1,99969350,100035634,+,0.10692410760966595,7313
ENSG00000236609.6,ZNF853,chr7,6615304,6624290,+,0.1069210585023975,7314
ENSG00000039560.16,RAI14,chr5,34655565,34832613,+,0.10690702983818483,7315
ENSG00000165895.20,ARHGAP42,chr11,100687163,100993941,+,0.10690447533287807,7316
ENSG00000088812.20,ATRN,chr20,3470964,3651118,+,0.10687905942287762,7317
ENSG00000166803.16,PCLAF,chr15,64364128,64387687,-,0.10687678098480682,7318
ENSG00000170959.16,DCDC1,chr11,30830368,31369810,-,0.10686967479099985,7319
ENSG00000100523.19,DDHD1,chr14,53036744,53153353,-,0.10686836419021711,7320
ENSG00000162769.15,FLVCR1,chr1,212858229,212899363,+,0.10685550655575934,7321
ENSG00000165775.20,FUNDC2,chrX,155025979,155065641,+,0.10685486743366346,7322
ENSG00000135976.22,ANKRD36,chr2,97113111,97264521,+,0.10685019438515883,7323
ENSG00000183665.5,TYW2,chr8,124450819,124462150,+,0.10684890450810781,7324
ENSG00000185043.15,CIB1,chr15,90229938,90234115,-,0.10682712336955592,7325
ENSG00000066427.27,ATXN3,chr14,92044481,92106625,-,0.10680535936891102,7326
ENSG00000180479.17,ZNF571,chr19,37554779,37595147,-,0.1068016764022177,7327
ENSG00000185721.16,DRG1,chr22,31399514,31528740,+,0.1067762445238186,7328
ENSG00000100092.25,SH3BP1,chr22,37634653,37656117,+,0.10672891422908287,7329
ENSG00000158805.14,ZNF276,chr16,89720399,89740925,+,0.10670873302349355,7330
ENSG00000139291.16,TMEM19,chr12,71686062,71705047,+,0.10669732724537608,7331
ENSG00000162076.15,FLYWCH2,chr16,2882867,2903099,+,0.10669447378301992,7332
ENSG00000185436.14,IFNLR1,chr1,24154167,24187959,-,0.10668085243669338,7333
ENSG00000167774.2,ENSG00000167774,chr19,8308282,8321379,-,0.1066294920212822,7334
ENSG00000173991.7,TCAP,chr17,39664989,39666554,+,0.10662522810220253,7335
ENSG00000146411.8,SLC2A12,chr6,133987131,134052660,-,0.10661638510576449,7336
ENSG00000171984.17,SHLD1,chr20,5750333,5865795,+,0.10659838842740282,7337
ENSG00000103264.20,FBXO31,chr16,87326986,87392142,-,0.10659056507935748,7338
ENSG00000100997.22,ABHD12,chr20,25294741,25390922,-,0.1065892172724707,7339
ENSG00000172586.9,CHCHD1,chr10,73782038,73783652,+,0.10658049974881578,7340
ENSG00000164169.15,PRMT9,chr4,147634893,147684227,-,0.10654673480370548,7341
ENSG00000169583.15,CLIC3,chr9,136994607,136996729,-,0.10653790117811877,7342
ENSG00000290318.1,ENSG00000290318,chr3,49357175,49412051,-,0.10651891251181951,7343
ENSG00000107262.27,BAG1,chr9,33247819,33264720,-,0.10650607149186544,7344
ENSG00000175203.19,DCTN2,chr12,57529566,57547256,-,0.10649603198253317,7345
ENSG00000175183.12,CSRP2,chr12,76843864,76879638,-,0.10648286413680762,7346
ENSG00000138821.16,SLC39A8,chr4,102251036,102431258,-,0.10648209303279874,7347
ENSG00000007944.17,MYLIP,chr6,16129062,16151367,+,0.1064766781979124,7348
ENSG00000165629.22,ATP5F1C,chr10,7788091,7807911,+,0.10647651722212322,7349
ENSG00000163430.15,FSTL1,chr3,120392292,120596764,-,0.10647386359877418,7350
ENSG00000131748.18,STARD3,chr17,39637057,39664201,+,0.10647083722782553,7351
ENSG00000175193.16,PARL,chr3,183826488,183884933,-,0.10640349132521078,7352
ENSG00000178502.7,KLHL11,chr17,41848512,41865430,-,0.10639909127680584,7353
ENSG00000170791.20,CHCHD7,chr8,56211559,56218809,+,0.10639201808942016,7354
ENSG00000136156.17,ITM2B,chr13,48232611,48270357,+,0.10639118849753867,7355
ENSG00000066422.8,ZBTB11,chr3,101648888,101677135,-,0.10639107810275164,7356
ENSG00000132356.12,PRKAA1,chr5,40759388,40798374,-,0.1063766911708517,7357
ENSG00000143420.21,ENSA,chr1,150599670,150629633,-,0.10637293328391388,7358
ENSG00000212864.6,RNF208,chr9,137219576,137222312,-,0.10637153181841132,7359
ENSG00000285253.1,ENSG00000285253,chr15,56652487,56918571,-,0.1063692736212397,7360
ENSG00000267855.8,NDUFA7,chr19,8308592,8321400,-,0.10633455069654156,7361
ENSG00000162641.20,AKNAD1,chr1,108815897,108963484,-,0.10632984292844776,7362
ENSG00000067836.15,ROGDI,chr16,4796961,4802926,-,0.10631146616651677,7363
ENSG00000196998.21,WDR45,chrX,49074430,49101203,-,0.10627717341436073,7364
ENSG00000143442.25,POGZ,chr1,151402723,151459511,-,0.1062684822321171,7365
ENSG00000159214.15,CCDC24,chr1,43991351,43996529,+,0.10625368864496704,7366
ENSG00000143450.19,OAZ3,chr1,151762898,151771334,+,0.1062349816620117,7367
ENSG00000099330.11,OCEL1,chr19,17226197,17229219,+,0.10623476540623232,7368
ENSG00000188542.11,DUSP28,chr2,240560053,240565256,+,0.10622213221009588,7369
ENSG00000239857.9,GET4,chr7,876485,896441,+,0.10617247692949604,7370
ENSG00000153207.18,AHCTF1,chr1,246839097,246932063,-,0.10616370149870635,7371
ENSG00000163053.13,SLC16A14,chr2,230034973,230069004,-,0.10615484814031516,7372
ENSG00000164403.17,SHROOM1,chr5,132821270,132830924,-,0.10615190903877374,7373
ENSG00000114127.13,XRN1,chr3,142306606,142448087,-,0.10614367854577722,7374
ENSG00000188042.9,ARL4C,chr2,234493040,234497095,-,0.10608795173384715,7375
ENSG00000255641.1,ENSG00000255641,chr12,10412311,10436001,-,0.10608628242625855,7376
ENSG00000127334.13,DYRK2,chr12,67647912,67665406,+,0.10607550303370226,7377
ENSG00000137692.14,DCUN1D5,chr11,103050685,103092203,-,0.1060689788623713,7378
ENSG00000129534.16,MIS18BP1,chr14,45203124,45253542,-,0.10605213970050681,7379
ENSG00000067066.19,SP100,chr2,230414870,230545700,+,0.10604101200064178,7380
ENSG00000167749.12,KLK4,chr19,50906350,50911395,-,0.1060312120016315,7381
ENSG00000117362.15,APH1A,chr1,150265041,150269580,-,0.106005650920677,7382
ENSG00000010017.15,RANBP9,chr6,13620858,13712089,-,0.10599534927762579,7383
ENSG00000144199.15,FAHD2B,chr2,97078758,97094903,-,0.1059919973280048,7384
ENSG00000168591.18,TMUB2,chr17,44186954,44191931,+,0.10595403095439541,7385
ENSG00000113318.13,MSH3,chr5,80654612,80880295,+,0.10595050490112044,7386
ENSG00000185246.20,PRPF39,chr14,45084073,45116282,+,0.10593842161737849,7387
ENSG00000118513.23,MYB,chr6,135180896,135219173,+,0.10590212103305384,7388
ENSG00000100897.20,DCAF11,chr14,24114009,24125615,+,0.10589475740853231,7389
ENSG00000137491.17,SLCO2B1,chr11,75100562,75214681,+,0.10588251425069757,7390
ENSG00000070814.24,TCOF1,chr5,150357628,150400510,+,0.10586031723592897,7391
ENSG00000090054.18,SPTLC1,chr9,92000086,92115491,-,0.10583963451324963,7392
ENSG00000154153.16,RETREG1,chr5,16473037,16617194,-,0.10583121135213878,7393
ENSG00000109689.21,STIM2,chr4,26857600,27026269,+,0.10582867335324408,7394
ENSG00000086758.19,HUWE1,chrX,53532095,53686752,-,0.10582832880062051,7395
ENSG00000171634.20,BPTF,chr17,67825487,67984378,+,0.1058089544599643,7396
ENSG00000198780.15,FAM169A,chr5,74777572,74867022,-,0.10580819795723073,7397
ENSG00000162777.19,DENND2D,chr1,111183875,111204535,-,0.10579835300950799,7398
ENSG00000288636.1,ENSG00000288636,chr1,17005067,17011757,-,0.1057891093940707,7399
ENSG00000116198.16,CEP104,chr1,3812085,3857723,-,0.10577412686229218,7400
ENSG00000167257.13,RNF214,chr11,117232153,117287429,+,0.10577078777027782,7401
ENSG00000198793.16,MTOR,chr1,11106530,11262556,-,0.10577071456937119,7402
ENSG00000283765.1,ENSG00000283765,chr3,183815567,183884889,-,0.10576501159695909,7403
ENSG00000164535.17,DAGLB,chr7,6406394,6484190,-,0.10574922284949571,7404
ENSG00000310525.1,ENSG00000310525,chr16,72038098,72093557,-,0.10573967875179369,7405
ENSG00000136754.20,ABI1,chr10,26745265,26861094,-,0.1057338410380762,7406
ENSG00000065923.12,SLC9A7,chrX,46599250,46759215,-,0.1057203839289723,7407
ENSG00000132170.26,PPARG,chr3,12287367,12455622,+,0.10570469858148135,7408
ENSG00000180537.15,RNF182,chr6,13924445,13980310,+,0.10568731177132577,7409
ENSG00000105185.14,PDCD5,chr19,32581061,32587453,+,0.10565026954107452,7410
ENSG00000112394.20,SLC16A10,chr6,111087444,111258090,+,0.10564743370644282,7411
ENSG00000155980.15,KIF5A,chr12,57546025,57586633,+,0.10564704297139542,7412
ENSG00000150977.14,RILPL2,chr12,123409257,123436756,-,0.10564583773491903,7413
ENSG00000135297.19,MTO1,chr6,73461577,73509236,+,0.10564486754802056,7414
ENSG00000136240.12,KDELR2,chr7,6445952,6484224,-,0.10562539589905645,7415
ENSG00000254413.8,CHKB-CPT1B,chr22,50568868,50582965,-,0.10560505259851925,7416
ENSG00000085872.17,CHERP,chr19,16517881,16542547,-,0.10560403164103627,7417
ENSG00000087470.23,DNM1L,chr12,32679199,32745650,+,0.10558459552493878,7418
ENSG00000198604.13,BAZ1A,chr14,34752027,34875647,-,0.10558391244802624,7419
ENSG00000172113.12,NME6,chr3,48287639,48301685,-,0.1055812205154798,7420
ENSG00000168872.19,DDX19A,chr16,70346860,70379987,+,0.10557263598428107,7421
ENSG00000088882.10,CPXM1,chr20,2794068,2800835,-,0.10556132927379804,7422
ENSG00000125775.17,SDCBP2,chr20,1309908,1329211,-,0.1055475595331518,7423
ENSG00000267631.5,CGB1,chr19,49035568,49036895,-,0.1055454634046182,7424
ENSG00000267335.2,ENSG00000267335,chr19,49022952,49036895,-,0.1055454634046182,7424
ENSG00000133119.15,RFC3,chr13,33818048,34031334,+,0.10554418903484475,7426
ENSG00000086065.16,CHMP5,chr9,33264016,33282071,+,0.10553873273578938,7427
ENSG00000139116.21,KIF21A,chr12,39293227,39443718,-,0.10552973319753073,7428
ENSG00000164430.19,CGAS,chr6,73413514,73461726,-,0.10551281419466249,7429
ENSG00000022840.18,RNF10,chr12,120533479,120577592,+,0.10547826739645097,7430
ENSG00000117143.16,UAP1,chr1,162561475,162616939,+,0.10545714992040303,7431
ENSG00000128510.13,CPA4,chr7,130293117,130324180,+,0.10545341145351995,7432
ENSG00000121940.19,CLCC1,chr1,108881884,108963527,-,0.105450321761542,7433
ENSG00000140575.15,IQGAP1,chr15,90388206,90502239,+,0.10543981470481958,7434
ENSG00000132026.17,RTBDN,chr19,12825476,12838362,-,0.10542847637902014,7435
ENSG00000064703.15,DDX20,chr1,111754831,111775602,+,0.10541265279828804,7436
ENSG00000145014.20,TMEM44,chr3,194587672,194633689,-,0.10541049057163764,7437
ENSG00000024862.20,CCDC28A,chr6,138773492,138809746,+,0.10539195658441167,7438
ENSG00000173511.12,VEGFB,chr11,64234405,64239264,+,0.10539162806759123,7439
ENSG00000125744.14,RTN2,chr19,45485291,45497055,-,0.10537664292030968,7440
ENSG00000178913.9,TAF7,chr5,141259883,141320784,-,0.10537609041365795,7441
ENSG00000149582.18,TMEM25,chr11,118530635,118548273,+,0.10537370044301497,7442
ENSG00000293685.1,ENSG00000293685,chr11,803397,804419,-,0.10535770524310646,7443
ENSG00000142168.17,SOD1,chr21,31659616,31668931,+,0.10534307167324004,7444
ENSG00000159363.20,ATP13A2,chr1,16985957,17011986,-,0.10533760818012525,7445
ENSG00000124006.17,OBSL1,chr2,219550726,219572076,-,0.10532420733070466,7446
ENSG00000043514.18,TRIT1,chr1,39838109,39883511,-,0.1053127543197479,7447
ENSG00000256294.10,ZNF225,chr19,44112180,44135473,+,0.105308066586731,7448
ENSG00000158122.14,PRXL2C,chr9,96639576,96655337,-,0.10530662704759743,7449
ENSG00000147654.18,EBAG9,chr8,109539620,109570072,+,0.10530300697137136,7450
ENSG00000137700.19,SLC37A4,chr11,119023750,119030906,-,0.10528687413083389,7451
ENSG00000172663.11,TMEM134,chr11,67461709,67469291,-,0.10526882640901021,7452
ENSG00000288661.1,ENSG00000288661,chrX,63754484,63754664,-,0.1052639980269596,7453
ENSG00000105290.16,APLP1,chr19,35867898,35879803,+,0.10526043344428762,7454
ENSG00000221963.8,APOL6,chr22,35648127,35668409,+,0.10525170972221531,7455
ENSG00000168763.18,CNNM3,chr2,96816237,96837543,+,0.1052487590444507,7456
ENSG00000170498.12,KISS1,chr1,204190336,204196638,-,0.10522391882841475,7457
ENSG00000085982.18,USP40,chr2,233475525,233566783,-,0.10521938102692366,7458
ENSG00000197498.15,RPF2,chr6,110982014,111028264,+,0.10521488205413335,7459
ENSG00000102981.12,PARD6A,chr16,67660349,67664266,+,0.10520067751582246,7460
ENSG00000162889.13,MAPKAPK2,chr1,206684870,206734284,+,0.1051846174156526,7461
ENSG00000107554.19,DNMBP,chr10,99875575,100010049,-,0.10518394670111593,7462
ENSG00000084093.21,REST,chr4,56907852,56967011,+,0.10518319327267818,7463
ENSG00000171681.15,ATF7IP,chr12,14365438,14502931,+,0.10517392222536728,7464
ENSG00000167130.20,DOLPP1,chr9,129081096,129091161,+,0.10516625788068631,7465
ENSG00000115286.23,NDUFS7,chr19,1383526,1395590,+,0.10515636195632397,7466
ENSG00000182606.19,TRAK1,chr3,42013623,42225890,+,0.10514593288232572,7467
ENSG00000158201.12,ABHD3,chr18,21650894,21704878,-,0.10512589839904103,7468
ENSG00000160214.15,RRP1,chr21,43789512,43821500,+,0.10510370682098437,7469
ENSG00000149600.14,COMMD7,chr20,32702647,32743977,-,0.10510248308704467,7470
ENSG00000137266.16,SLC22A23,chr6,3268961,3457100,-,0.10510040969226975,7471
ENSG00000151657.14,KIN,chr10,7750961,7788001,-,0.10509076376911253,7472
ENSG00000162591.19,MEGF6,chr1,3487941,3611543,-,0.10507582091516815,7473
ENSG00000271303.4,SRXN1,chr20,646613,653404,-,0.1050562949841842,7474
ENSG00000089820.19,ARHGAP4,chrX,153907366,153934999,-,0.10505527792847716,7475
ENSG00000006047.15,YBX2,chr17,7288252,7294750,-,0.10503700878820382,7476
ENSG00000177463.18,NR2C2,chr3,14947323,15053600,+,0.10503684349160176,7477
ENSG00000168566.15,SNRNP48,chr6,7590180,7612832,+,0.10503369797079358,7478
ENSG00000145982.15,FARS2,chr6,5261006,5829192,+,0.10502893352578394,7479
ENSG00000163026.13,WDCP,chr2,24029346,24049575,-,0.10501069804711732,7480
ENSG00000153786.15,ZDHHC7,chr16,84973743,85011541,-,0.10498866781766993,7481
ENSG00000117632.25,STMN1,chr1,25884180,25908470,-,0.10495718928577843,7482
ENSG00000072201.16,LNX1,chr4,53458260,53701405,-,0.10495262618293054,7483
ENSG00000149289.12,ZC3H12C,chr11,110093372,110171841,+,0.10493496029416564,7484
ENSG00000159917.19,ZNF235,chr19,44228728,44305046,-,0.10493076419952559,7485
ENSG00000116455.15,WDR77,chr1,111437221,111449297,-,0.10492233645974193,7486
ENSG00000105982.19,RNF32,chr7,156640280,156677780,+,0.10492100084549748,7487
ENSG00000143702.19,CEP170,chr1,243123976,243255793,-,0.10492046024592128,7488
ENSG00000171161.15,ZNF672,chr1,248838209,248849520,+,0.10491505473619327,7489
ENSG00000213799.15,ZNF845,chr19,53333732,53357023,+,0.10489010636706371,7490
ENSG00000167680.20,SEMA6B,chr19,4542587,4581795,-,0.10488370715803466,7491
ENSG00000136816.18,TOR1B,chr9,129803130,129813640,+,0.10487764483841602,7492
ENSG00000175470.22,PPP2R2D,chr10,131900720,132012791,+,0.1048733466930571,7493
ENSG00000171435.16,KSR2,chr12,117453011,117969144,-,0.10485199836210814,7494
ENSG00000165023.8,DIRAS2,chr9,90609831,90642901,-,0.10484574947622605,7495
ENSG00000118564.17,FBXL5,chr4,15569540,15681679,-,0.1048407429511426,7496
ENSG00000107949.19,BCCIP,chr10,125823522,125854471,+,0.10483525295206346,7497
ENSG00000169598.19,DFFB,chr1,3857241,3885491,+,0.10482545235427096,7498
ENSG00000163659.15,TIPARP,chr3,156673234,156706770,+,0.104823476326128,7499
ENSG00000138750.18,NUP54,chr4,76107561,76148509,-,0.10481750853825361,7500
ENSG00000100206.13,DMC1,chr22,38509021,38570211,-,0.1047739770746557,7501
ENSG00000198612.13,COPS8,chr2,237085876,237103208,+,0.10477112882141955,7502
ENSG00000181408.7,UTS2R,chr17,82368265,82377709,+,0.10475881436024792,7503
ENSG00000090565.19,RAB11FIP3,chr16,425592,523012,+,0.10473876720317639,7504
ENSG00000100532.15,CGRRF1,chr14,54509811,54542762,+,0.10473701426247135,7505
ENSG00000065328.19,MCM10,chr10,13161525,13211110,+,0.10471793584292755,7506
ENSG00000237765.10,FAM200B,chr4,15681505,15690447,+,0.10463186016015243,7507
ENSG00000130522.6,JUND,chr19,18279693,18281622,-,0.10458280551678036,7508
ENSG00000104497.17,SNX16,chr8,81799580,81842866,-,0.1045745691403863,7509
ENSG00000174437.20,ATP2A2,chr12,110280602,110351093,+,0.10454947767726844,7510
ENSG00000162664.19,ZNF326,chr1,89995109,90035548,+,0.10454715048579964,7511
ENSG00000284626.1,ENSG00000284626,chr15,90234199,90265462,+,0.10454660640843212,7512
ENSG00000244474.7,UGT1A4,chr2,233718726,233773310,+,0.10453230058553163,7513
ENSG00000101752.15,MIB1,chr18,21704956,21870953,+,0.10450681705214084,7514
ENSG00000134686.23,PHC2,chr1,33321754,33431095,-,0.10449780420749448,7515
ENSG00000104884.19,ERCC2,chr19,45349772,45370918,-,0.10445716566045303,7516
ENSG00000214706.14,IFRD2,chr3,50286002,50292918,-,0.10443477110238746,7517
ENSG00000042062.15,RIPOR3,chr20,50585179,50692021,-,0.10442834315414075,7518
ENSG00000163866.11,SMIM12,chr1,34712736,34859830,-,0.10441893013543449,7519
ENSG00000221955.13,SLC12A8,chr3,125082635,125213229,-,0.10439426192938117,7520
ENSG00000138193.19,PLCE1,chr10,93993806,94332823,+,0.10438486093364191,7521
ENSG00000173889.18,PHC3,chr3,170086731,170181768,-,0.10437699966860237,7522
ENSG00000241399.9,CD302,chr2,159764911,159798389,-,0.10437653467082418,7523
ENSG00000140829.14,DHX38,chr16,72093612,72112912,+,0.10437213919789065,7524
ENSG00000138136.9,LBX1,chr10,101226179,101230401,-,0.10437142870214303,7525
ENSG00000158874.14,APOA2,chr1,161222289,161227266,-,0.10435657812049612,7526
ENSG00000067533.8,RRP15,chr1,218285260,218337983,+,0.10434448046318721,7527
ENSG00000169689.17,CENPX,chr17,82018589,82024107,-,0.10434256834792904,7528
ENSG00000286095.4,SPEGNB,chr2,219496128,219498287,+,0.10433242529421113,7529
ENSG00000141562.21,NARF,chr17,82458179,82490542,+,0.10431529264652636,7530
ENSG00000198520.14,ARMH1,chr1,44674691,44725591,+,0.1043141992270248,7531
ENSG00000086102.21,NFX1,chr9,33290427,33372467,+,0.10428914647351485,7532
ENSG00000126005.19,MMP24OS,chr20,35201744,35278131,-,0.10424979311967036,7533
ENSG00000126882.15,FAM78A,chr9,131258075,131278194,-,0.10424770316737704,7534
ENSG00000267909.4,CCDC177,chr14,69569497,69574890,-,0.10424716939323116,7535
ENSG00000151651.18,ADAM8,chr10,133262415,133276909,-,0.10424276253138669,7536
ENSG00000173852.18,DPY19L1,chr7,34921468,35038271,-,0.10424193415557965,7537
ENSG00000100395.17,L3MBTL2,chr22,41205281,41231623,+,0.10423058006516658,7538
ENSG00000197879.19,MYO1C,chr17,1464185,1492707,-,0.10421242555591743,7539
