gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000197312.14,DDI2,chr1,15617415,15669044,+,0.01944895944759649,8923
ENSG00000079385.25,CEACAM1,chr19,42507229,42561234,-,0.019446049367188276,8924
ENSG00000008394.15,MGST1,chr12,16270831,16609259,+,-0.019439478484162963,8925
ENSG00000173482.18,PTPRM,chr18,7566781,8406954,+,-0.019438115573789595,8926
ENSG00000180660.10,MAB21L1,chr13,35473418,35478764,-,-0.019436619681345555,8927
ENSG00000143858.14,SYT2,chr1,202590595,202710526,-,0.019433882763701265,8928
ENSG00000188883.7,KLRG2,chr7,139450624,139483719,-,0.01943278132475916,8929
ENSG00000182591.6,KRTAP11-1,chr21,30880643,30881580,-,-0.019425161796141906,8930
ENSG00000164040.19,PGRMC2,chr4,128268171,128288834,-,0.01942277725203911,8931
ENSG00000184056.17,VPS33B,chr15,90997634,91022614,-,0.01942159990792918,8932
ENSG00000131482.12,G6PC1,chr17,42900721,42923502,+,0.019419708399156955,8933
ENSG00000159189.15,C1QC,chr1,22642557,22648122,+,0.01941614955176682,8934
ENSG00000163377.18,TAFA4,chr3,68731592,68953297,-,-0.019414528126054115,8935
ENSG00000171100.18,MTM1,chrX,150547903,150673322,+,0.019407800896811715,8936
ENSG00000142149.11,HUNK,chr21,31872804,32044633,+,0.019405771653673708,8937
ENSG00000173715.21,TOP6BL,chr11,66744450,66843516,+,0.01940557034917708,8938
ENSG00000125780.13,TGM3,chr20,2295993,2341177,+,0.019404292664635624,8939
ENSG00000131171.15,SH3BGRL,chrX,81201851,81298872,+,-0.019404031177896967,8940
ENSG00000187416.13,LHFPL3,chr7,104328602,104908561,+,-0.019403133996574933,8941
ENSG00000163528.15,CHCHD4,chr3,14112076,14124876,-,0.019398832604601922,8942
ENSG00000236396.8,SLC35G4,chr18,11609595,11610612,+,-0.01939732731286081,8943
ENSG00000234602.10,MCIDAS,chr5,55218789,55227315,-,0.019392111113818406,8944
ENSG00000185823.5,NPAP1,chr15,24675774,24683393,+,-0.01938215524805552,8945
ENSG00000132694.22,ARHGEF11,chr1,156934839,157046903,-,0.019381932943585266,8946
ENSG00000132153.17,DHX30,chr3,47802640,47851617,+,0.019380632098934942,8947
ENSG00000175894.20,TSPEAR,chr21,44497892,44712286,-,0.019379886330212582,8948
ENSG00000124449.7,IRGC,chr19,43716075,43720021,+,0.019379004507546975,8949
ENSG00000139370.14,SLC15A4,chr12,128793192,128824039,-,0.01937573677256669,8950
ENSG00000268041.3,ERFL,chr19,41907703,41928449,-,0.019374879897056923,8951
ENSG00000204572.10,KRTAP5-10,chr11,71565562,71566735,+,0.01937144374925856,8952
ENSG00000173285.6,OR10K1,chr1,158461573,158470857,+,-0.01937104418253039,8953
ENSG00000175189.5,INHBC,chr12,57434699,57452067,+,0.01936453464138032,8954
ENSG00000197706.5,OR6C74,chr12,55244608,55256625,+,-0.0193595319822895,8955
ENSG00000105894.15,PTN,chr7,137223704,137344358,-,-0.01935563940915919,8956
ENSG00000249156.4,TAF11L12,chr5,17610391,17612111,+,-0.019354429548108128,8957
ENSG00000062038.17,CDH3,chr16,68636188,68727468,+,0.019349807413249712,8958
ENSG00000184276.3,DEFB108B,chr11,71833199,71837710,+,0.019333681403827546,8959
ENSG00000140254.15,DUOXA1,chr15,45117363,45130611,-,0.019333654285544514,8960
ENSG00000175544.15,CABP4,chr11,67452405,67461752,+,0.019331526229586688,8961
ENSG00000168803.18,MAPDA,chr15,43329653,43355418,+,0.019330832319919368,8962
ENSG00000157927.19,RADIL,chr7,4797054,4883716,-,0.01932938511987914,8963
ENSG00000104228.15,TRIM35,chr8,27284883,27311289,-,0.019328493754857914,8964
ENSG00000061794.15,MRPS35,chr12,27710795,27756301,+,0.019323146895695656,8965
ENSG00000106785.17,TRIM14,chr9,98035241,98119404,-,0.019317845000116903,8966
ENSG00000105671.14,DDX49,chr19,18919666,18929189,+,0.019312914628130628,8967
ENSG00000185499.17,MUC1,chr1,155185823,155192916,-,0.019308321475620272,8968
ENSG00000167618.12,LAIR2,chr19,54497878,54510694,+,0.019306558089529323,8969
ENSG00000174231.20,PRPF8,chr17,1650623,1684909,-,0.019306102424703757,8970
ENSG00000143257.15,NR1I3,chr1,161228774,161238276,-,0.01930493951903139,8971
ENSG00000134072.13,CAMK1,chr3,9757340,9770606,-,0.019304782352712834,8972
ENSG00000111339.13,ART4,chr12,14822377,14843630,-,0.019300045253177325,8973
ENSG00000115896.18,PLCL1,chr2,197804540,198572581,+,-0.019298850776773967,8974
ENSG00000165006.16,UBAP1,chr9,34179004,34252523,+,0.01929730235987287,8975
ENSG00000129152.5,MYOD1,chr11,17719564,17722136,+,-0.019290550531526885,8976
ENSG00000187527.13,ATP13A5,chr3,193274788,193378820,-,-0.019288637415297162,8977
ENSG00000051128.21,HOMER3,chr19,18929200,18941728,-,0.01928548010517837,8978
ENSG00000152284.7,TCF7L1,chr2,85133347,85310388,+,0.019284437775752217,8979
ENSG00000108861.11,DUSP3,chr17,43763628,43779000,-,0.01928279038406947,8980
ENSG00000215018.11,COL28A1,chr7,7356202,7537208,-,-0.01927961861634501,8981
ENSG00000102547.21,CAB39L,chr13,49308628,49444342,-,0.019273660444248313,8982
ENSG00000101134.14,DOK5,chr20,54475458,54651171,+,-0.01927147707832674,8983
ENSG00000169519.23,METTL15,chr11,28108247,28527041,+,-0.019266007971299844,8984
ENSG00000168152.14,THAP9,chr4,82900683,82920287,+,0.01925917115586285,8985
ENSG00000159592.13,GPBP1L1,chr1,45627283,45688408,-,0.01925850110141092,8986
ENSG00000101882.12,NKAP,chrX,119920671,119943781,-,0.0192576639351811,8987
ENSG00000107186.19,MPDZ,chr9,13100470,13279790,-,-0.01925526270467332,8988
ENSG00000110218.11,PANX1,chr11,94128827,94185019,+,0.01925316517116199,8989
ENSG00000284461.2,ENSG00000284461,chr7,66628957,66811189,+,0.019251403762191265,8990
ENSG00000117533.17,VAMP4,chr1,171700159,171743206,-,0.019249859331120733,8991
ENSG00000198443.8,KRTAP4-1,chr17,41184099,41184911,-,-0.01924881811788205,8992
ENSG00000196814.17,MVB12B,chr9,126326493,126507047,+,0.01924580019340762,8993
ENSG00000075856.14,SART3,chr12,108522213,108561400,-,0.01924253047432067,8994
ENSG00000185875.15,THNSL1,chr10,25016573,25026859,+,0.019241733838554712,8995
ENSG00000125850.12,OVOL2,chr20,17956978,18059188,-,0.01924114808779716,8996
ENSG00000262484.3,CCER2,chr19,38908979,38912252,-,0.019237158536481915,8997
ENSG00000258465.8,ENSG00000258465,chr1,160216799,160285130,-,0.019235617701047817,8998
ENSG00000166930.7,MS4A5,chr11,60429571,60455214,+,-0.019228688537697793,8999
ENSG00000169249.16,ZRSR2,chrX,15790105,15830694,+,0.019222763658848667,9000
ENSG00000118434.9,SPACA1,chr6,88047840,88066838,+,-0.0192220769727372,9001
ENSG00000128699.17,ORMDL1,chr2,189765544,189784395,-,0.01921589809314403,9002
ENSG00000156284.6,CLDN8,chr21,30214005,30216097,-,-0.019211123552775263,9003
ENSG00000090661.15,CERS4,chr19,8206735,8263716,+,0.01920914563828585,9004
ENSG00000214943.5,GPR33,chr14,31482874,31488039,-,-0.019208436376448552,9005
ENSG00000121766.18,ZCCHC17,chr1,31296941,31371032,+,0.019205607494518443,9006
ENSG00000170892.15,TSEN34,chr19,54188463,54194538,+,0.01919723812245415,9007
ENSG00000163093.14,BBS5,chr2,169479479,169509452,+,0.01919447307786595,9008
ENSG00000125991.23,ERGIC3,chr20,35542021,35557634,+,0.019192512262716253,9009
ENSG00000145949.14,MYLK4,chr6,2663628,2770381,-,0.019189504525327396,9010
ENSG00000153310.24,CYRIB,chr8,129839592,130017504,-,0.019188888841142136,9011
ENSG00000167614.16,TTYH1,chr19,54415218,54436904,+,0.0191884777016689,9012
ENSG00000164076.19,CAMKV,chr3,49857213,49870064,-,0.01918603430810335,9013
ENSG00000116176.9,TPSG1,chr16,1221650,1225793,-,0.019186027260484174,9014
ENSG00000143536.8,CRNN,chr1,152409241,152414279,-,-0.019185765258285376,9015
ENSG00000187741.18,FANCA,chr16,89726682,89816977,-,0.0191838216400908,9016
ENSG00000165030.7,NFIL3,chr9,91408370,91483593,-,0.019181175239200023,9017
ENSG00000198398.3,TMEM207,chr3,190428654,190449901,-,-0.01918014180843663,9018
ENSG00000107021.19,TBC1D13,chr9,128787226,128810432,+,0.019175101475884294,9019
ENSG00000070366.16,SMG6,chr17,2059838,2303934,-,0.019168265605335813,9020
ENSG00000121764.14,HCRTR1,chr1,31617659,31632518,+,0.019165724021704102,9021
ENSG00000139915.23,MDGA2,chr14,46836519,47675605,-,-0.019155004769827993,9022
ENSG00000144959.13,NCEH1,chr3,172630248,172711218,-,0.0191531540481361,9023
ENSG00000164609.12,SLU7,chr5,160400534,160421711,-,0.01915003603387007,9024
ENSG00000177548.15,RABEP2,chr16,28898739,28936526,-,0.019149534702046177,9025
ENSG00000111049.5,MYF5,chr12,80716905,80719671,+,-0.01914893371350686,9026
ENSG00000184361.14,SPATA32,chr17,45254387,45262116,-,0.019145933560437096,9027
ENSG00000110455.16,ACCS,chr11,44065915,44086590,+,0.019141625202888174,9028
ENSG00000179588.10,ZFPM1,chr16,88453207,88537031,+,0.019136320969926283,9029
ENSG00000204311.17,PJVK,chr2,178451345,178462408,+,0.019135249181135627,9030
ENSG00000162076.15,FLYWCH2,chr16,2882867,2903099,+,0.019134672952803647,9031
ENSG00000169474.5,SPRR1A,chr1,152984080,152985814,+,-0.019130993141946325,9032
ENSG00000066382.19,MPPED2,chr11,30384492,30586927,-,-0.019130754934517425,9033
ENSG00000179055.8,OR13D1,chr9,104694517,104695462,+,-0.019130163205659422,9034
ENSG00000070756.19,PABPC1,chr8,100685815,100722809,-,0.01912786724048038,9035
ENSG00000005421.11,PON1,chr7,95297107,95325949,-,-0.019126542428945355,9036
ENSG00000269067.3,ZNF728,chr19,22972746,23003190,-,-0.019123861504773847,9037
ENSG00000145016.19,RUBCN,chr3,197668866,197749727,-,0.01912068031951697,9038
ENSG00000168830.10,HTR1E,chr6,86936661,87019942,+,-0.019116385304576756,9039
ENSG00000125954.13,CHURC1-FNTB,chr14,64914484,65061803,+,0.019109920542904585,9040
ENSG00000175470.22,PPP2R2D,chr10,131900720,132012791,+,0.019109164699427507,9041
ENSG00000157833.14,GAREM2,chr2,26173070,26196434,+,0.01910591374181783,9042
ENSG00000197586.15,ENTPD6,chr20,25195692,25228075,+,0.019098624044688654,9043
ENSG00000091127.16,PUS7,chr7,105439660,105522272,-,0.019098338396111348,9044
ENSG00000124749.19,COL21A1,chr6,56056589,56394094,-,-0.019094870420746167,9045
ENSG00000163001.14,CFAP36,chr2,55519558,55545501,+,0.01909199778519692,9046
ENSG00000137273.7,FOXF2,chr6,1389554,1395603,+,0.01908990177798571,9047
ENSG00000177150.15,FAM210A,chr18,13662464,13726663,-,-0.01908843823000647,9048
ENSG00000184166.3,OR1D2,chr17,3088483,3104422,-,-0.01908801426911548,9049
ENSG00000139998.18,RAB15,chr14,64945813,64973226,-,0.01908306573108984,9050
ENSG00000165646.16,SLC18A2,chr10,117240829,117279431,+,0.019066290826285127,9051
ENSG00000232838.5,PET117,chr20,18137831,18143290,+,0.01906270056175292,9052
ENSG00000188877.12,POTEA,chr8,43292482,43363518,+,-0.019062661739833918,9053
ENSG00000188171.18,ZNF626,chr19,20619938,20661603,-,-0.01905431999909546,9054
ENSG00000049089.17,COL9A2,chr1,40300486,40317813,-,0.019051834578905517,9055
ENSG00000167065.16,DUSP18,chr22,30652050,30667887,-,0.019050248533493436,9056
ENSG00000204300.8,TMEM225,chr11,123882919,123885670,-,-0.01904898414490538,9057
ENSG00000077063.12,CTTNBP2,chr7,117710650,117874139,-,-0.019046640518769923,9058
ENSG00000177096.11,PHETA2,chr22,42073788,42079439,+,0.019045925676019065,9059
ENSG00000112599.9,GUCA1B,chr6,42183283,42194956,-,0.019038409119018572,9060
ENSG00000111981.7,ULBP1,chr6,149963934,149973715,+,0.01903634233308436,9061
ENSG00000011028.15,MRC2,chr17,62627416,62693597,+,0.019034117103277407,9062
ENSG00000258817.1,OR4C13,chr11,49952390,49953419,+,-0.019033709507475384,9063
ENSG00000172967.9,XKR3,chr22,16783411,16851222,-,-0.019025215258548892,9064
ENSG00000221880.4,KRTAP1-3,chr17,41033883,41034874,-,0.019024477812990652,9065
ENSG00000162367.14,TAL1,chr1,47216289,47232225,-,0.019022891015167596,9066
ENSG00000143622.14,RIT1,chr1,155897807,155911408,-,0.01902039263150399,9067
ENSG00000164934.17,DCAF13,chr8,103414650,103443845,+,0.01902034091444995,9068
ENSG00000243696.5,ENSG00000243696,chr3,52813281,52835729,-,0.019018890708967038,9069
ENSG00000159961.3,OR3A3,chr17,3411369,3424070,+,-0.019016066348714288,9070
ENSG00000130158.15,DOCK6,chr19,11199294,11262533,-,0.01901393915423568,9071
ENSG00000132517.17,SLC52A1,chr17,5032599,5052009,-,0.01901081943821396,9072
ENSG00000095906.19,NUBP2,chr16,1782931,1789189,+,0.019010355923257557,9073
ENSG00000128989.13,ARPP19,chr15,52547044,52569883,-,0.019005596859801348,9074
ENSG00000166961.17,MS4A15,chr11,60756862,60776733,+,0.01900316293389175,9075
ENSG00000205279.10,CTXN3,chr5,127649018,127658630,+,-0.01900297621998233,9076
ENSG00000145703.18,IQGAP2,chr5,76402932,76708132,+,0.019001045709738,9077
ENSG00000160949.20,TONSL,chr8,144428762,144444488,-,0.019000928184068705,9078
ENSG00000123561.17,SERPINA7,chrX,106015188,106038778,-,-0.018993861220272485,9079
ENSG00000099783.15,HNRNPM,chr19,8444766,8489118,+,0.01899324060898849,9080
ENSG00000105202.11,FBL,chr19,39834442,39846440,-,0.018991275680909508,9081
ENSG00000215568.9,GAB4,chr22,16961935,17008222,-,-0.018988724888365987,9082
ENSG00000148357.19,HMCN2,chr9,130265745,130434123,+,0.01898809092909797,9083
ENSG00000148704.14,VAX1,chr10,117128520,117138629,-,0.01898803596036303,9084
ENSG00000267508.8,ZNF285,chr19,44382297,44401624,-,-0.018982671369644908,9085
ENSG00000176783.17,RUFY1,chr5,179550541,179610015,+,0.018982227358984728,9086
ENSG00000122390.21,NAA60,chr16,3443622,3486961,+,0.018974422404014833,9087
ENSG00000149260.20,CAPN5,chr11,77066960,77126155,+,0.018967519081581962,9088
ENSG00000026103.26,FAS,chr10,88953812,89029605,+,0.01896695008200435,9089
ENSG00000197256.13,KANK2,chr19,11164263,11197945,-,0.018964413510154987,9090
ENSG00000162881.7,OXER1,chr2,42762498,42764135,-,-0.01895761401173485,9091
ENSG00000167325.17,RRM1,chr11,4094706,4140686,+,0.018952301132097546,9092
ENSG00000215784.8,FAM72D,chr1,145095967,145112696,+,0.018952131592668314,9093
ENSG00000148942.17,SLC5A12,chr11,26667019,26723427,-,-0.018948614135687825,9094
ENSG00000265303.1,ENSG00000265303,chr17,59197565,59215226,+,0.018945570793680994,9095
ENSG00000205758.14,CRYZL1,chr21,33589340,33643926,-,0.018944282713874237,9096
ENSG00000111602.14,TIMELESS,chr12,56416362,56449457,-,0.018942929136921815,9097
ENSG00000188394.9,GPR21,chr9,123033649,123038690,+,-0.01894206373469763,9098
ENSG00000120837.10,NFYB,chr12,104117079,104138293,-,0.018941664237875334,9099
ENSG00000214510.11,SPINK13,chr5,148268179,148286255,+,-0.018941367050841193,9100
ENSG00000105982.19,RNF32,chr7,156640280,156677780,+,0.018939087871896725,9101
ENSG00000206356.6,ENSG00000206356,chr5,99522397,99525361,-,-0.018931657103689666,9102
ENSG00000180914.12,OXTR,chr3,8750380,8769628,-,0.018930606817371225,9103
ENSG00000170627.13,GTSF1,chr12,54455949,54473602,-,0.01893022782781002,9104
ENSG00000137766.19,UNC13C,chr15,53978200,54631744,+,-0.01892860961261811,9105
ENSG00000151304.8,SRFBP1,chr5,121961955,122075858,+,-0.018927777652562056,9106
ENSG00000171522.8,PTGER4,chr5,40679440,40693753,+,0.018925232915521374,9107
ENSG00000162999.14,DUSP19,chr2,183078558,183101060,+,0.018914759953746096,9108
ENSG00000137819.16,PAQR5,chr15,69298887,69410266,+,0.018912330380253348,9109
ENSG00000289767.1,EBAG9UORF,chr8,109539725,109539800,+,0.018908732881148655,9110
ENSG00000254858.12,MPV17L2,chr19,18193196,18196948,+,0.018908324322031773,9111
ENSG00000213928.12,IRF9,chr14,24161100,24168043,+,0.0189001044020648,9112
ENSG00000106462.14,EZH2,chr7,148807256,148884625,-,0.018899967416608477,9113
ENSG00000120693.17,SMAD9,chr13,36844830,36920887,-,-0.018898651754759806,9114
ENSG00000169245.7,CXCL10,chr4,76021117,76023518,-,0.018898583007592402,9115
ENSG00000115687.16,PASK,chr2,241106093,241150852,-,0.018892990401997507,9116
ENSG00000087245.14,MMP2,chr16,55389699,55508058,+,0.01889268839581089,9117
ENSG00000184937.18,WT1,chr11,32387774,32435885,-,0.018883807196703597,9118
ENSG00000185198.13,PRSS57,chr19,685545,695498,-,0.018879435782434114,9119
ENSG00000148606.17,POLR3A,chr10,77953147,78029551,-,0.018878781024051057,9120
ENSG00000188324.4,OR6C6,chr12,55293987,55296569,-,-0.018874369973228777,9121
ENSG00000115507.12,OTX1,chr2,63050056,63057836,+,0.01886786225013636,9122
ENSG00000147183.11,CPXCR1,chrX,88747224,88754785,+,-0.01886391945373212,9123
ENSG00000005339.16,CREBBP,chr16,3725053,3880734,-,0.018856952567502586,9124
ENSG00000205592.16,MUC19,chr12,40393394,40570832,+,-0.018855900047749105,9125
ENSG00000197403.5,OR6N1,chr1,158747813,158772195,-,-0.018855789658126794,9126
ENSG00000143631.11,FLG,chr1,152302164,152325239,-,-0.018853896301913753,9127
ENSG00000177311.14,ZBTB38,chr3,141324153,141449792,+,0.01885237768821248,9128
ENSG00000177932.9,ZNF354C,chr5,179060353,179113455,+,-0.01884803354495763,9129
ENSG00000221932.7,HEPN1,chr11,124919249,124920677,+,0.018846752374114713,9130
ENSG00000163586.12,FABP1,chr2,88122981,88128122,-,-0.018843753960804586,9131
ENSG00000134901.16,POGLUT2,chr13,102784280,102800318,-,0.018835906658548902,9132
ENSG00000170049.12,KCNAB3,chr17,7920955,7929856,-,0.01883043577486925,9133
ENSG00000197134.14,ZNF257,chr19,22052429,22123402,+,-0.0188268457921354,9134
ENSG00000107736.24,CDH23,chr10,71396883,71815947,+,0.018826151325669564,9135
ENSG00000115970.21,THADA,chr2,43230125,43596070,-,0.018823778707445307,9136
ENSG00000130881.15,LRP3,chr19,33177602,33209922,+,0.018823089827614835,9137
ENSG00000169660.19,HEXD,chr17,82418317,82442647,+,0.01882189775882553,9138
ENSG00000288558.3,DUS4L-BCAP29,chr7,107563970,107623317,+,0.0188214226780646,9139
ENSG00000101349.18,PAK5,chr20,9537369,9839076,-,-0.01882109167862169,9140
ENSG00000196805.9,SPRR2B,chr1,153070215,153087834,-,-0.01880868913820311,9141
ENSG00000143185.5,XCL2,chr1,168540764,168544113,-,-0.018805160808159225,9142
ENSG00000127533.5,F2RL3,chr19,16888843,16892606,+,0.01880514494707962,9143
ENSG00000125285.6,SOX21,chr13,94709621,94712545,-,0.018797634638464983,9144
ENSG00000187867.12,PALM3,chr19,14053362,14062149,-,0.0187947724479387,9145
ENSG00000126970.18,ZC4H2,chrX,64915801,65034713,-,-0.018776366990234033,9146
ENSG00000173976.17,RAX2,chr19,3769088,3772238,-,0.01875860097315458,9147
ENSG00000070159.16,PTPN3,chr9,109375463,109498343,-,0.01875664544167345,9148
ENSG00000105852.13,PON3,chr7,95357617,95396493,-,-0.018755193117514456,9149
ENSG00000133111.5,RFXAP,chr13,36819187,36848169,+,-0.018755146328191266,9150
ENSG00000106993.14,CDC37L1,chr9,4679555,4708399,+,0.018744583503999778,9151
ENSG00000198825.17,INPP5F,chr10,119726022,119829968,+,0.018741543863726385,9152
ENSG00000183098.12,GPC6,chr13,93226806,94408020,+,-0.018740420276504154,9153
ENSG00000241553.15,ARPC4,chr3,9792483,9807704,+,0.01873978756371036,9154
ENSG00000003400.18,CASP10,chr2,201182692,201229428,+,0.01873556231708797,9155
ENSG00000015285.14,WAS,chrX,48676592,48691431,+,0.01873394811236107,9156
ENSG00000128519.3,TAS2R16,chr7,122994703,122995700,-,-0.01873291682950786,9157
ENSG00000160321.17,ZNF208,chr19,21932871,22010994,-,-0.01873232438867168,9158
ENSG00000179695.3,OR6C2,chr12,55444068,55453347,+,-0.018731238720289176,9159
ENSG00000182934.14,SRPRA,chr11,126255131,126269144,-,0.018729358242149028,9160
ENSG00000184304.17,PRKD1,chr14,29576478,30191898,-,-0.01872816277487009,9161
ENSG00000172794.22,RAB37,chr17,74670577,74747337,+,0.018727658066327486,9162
ENSG00000171103.13,TRMT61B,chr2,28798307,28870392,-,0.018719955718266477,9163
ENSG00000165806.23,CASP7,chr10,113679157,113731668,+,0.018718320901549155,9164
ENSG00000251247.15,ZNF345,chr19,36850337,36913029,+,-0.01871352095830175,9165
ENSG00000170606.18,HSPA4,chr5,133051941,133106449,+,0.018712745655396962,9166
ENSG00000126500.7,FLRT1,chr11,64035756,64119403,+,0.018710417295539284,9167
ENSG00000126107.17,HECTD3,chr1,45002539,45011369,-,0.018710416984677923,9168
ENSG00000163125.18,RPRD2,chr1,150363090,150476999,+,0.01870750402772118,9169
ENSG00000204406.14,MBD5,chr2,148021010,148516971,+,-0.018705754430271015,9170
ENSG00000172247.6,C1QTNF4,chr11,47589665,47595642,-,0.018703981406609012,9171
ENSG00000172031.9,EPHX4,chr1,92029426,92063728,+,0.01870258643973264,9172
ENSG00000206559.10,ZCWPW2,chr3,28348696,28538122,+,-0.018698604201691574,9173
ENSG00000137409.23,MTCH1,chr6,36965806,36986298,-,0.01869800277122709,9174
ENSG00000223573.8,TINCR,chr19,5552722,5578349,-,0.018695625996976085,9175
ENSG00000172367.17,NHERF4,chr11,119185456,119190227,+,0.01869240936445858,9176
ENSG00000139865.18,TTC6,chr14,37595381,38041442,+,-0.01869177354823169,9177
ENSG00000113262.16,GRM6,chr5,178977586,178996206,-,-0.018690256513910274,9178
ENSG00000128656.17,CHN1,chr2,174797578,175005405,-,0.018689497626336767,9179
ENSG00000065609.17,SNAP91,chr6,83552689,83709691,-,-0.0186882047617005,9180
ENSG00000154447.17,SH3RF1,chr4,169094258,169271185,-,0.01868789721753333,9181
ENSG00000114480.15,GBE1,chr3,81489160,81761840,-,-0.018686599122480982,9182
ENSG00000123131.15,PRDX4,chrX,23664261,23700980,+,0.01868595923316003,9183
ENSG00000198816.9,ZNF358,chr19,7515291,7521027,+,0.01868294672832683,9184
ENSG00000105607.16,GCDH,chr19,12891127,12915261,+,0.01868256447114204,9185
ENSG00000144061.16,NPHP1,chr2,110122310,110205071,-,0.01867755536333266,9186
ENSG00000271793.2,ENSG00000271793,chr6,85504775,85678733,-,0.018672259870462202,9187
ENSG00000150551.13,LYPD1,chr2,132640802,132671579,-,-0.018669111686873838,9188
ENSG00000096060.17,FKBP5,chr6,35572944,35728622,-,0.018668350081342214,9189
ENSG00000142207.9,URB1,chr21,32311017,32393042,-,0.018664401040671644,9190
ENSG00000146576.15,INTS15,chr7,6589563,6608785,+,0.018663542722925506,9191
ENSG00000160094.17,ZNF362,chr1,33256272,33300719,+,0.01865923236823689,9192
ENSG00000172156.5,CCL11,chr17,34285734,34288334,+,0.01864535930279929,9193
ENSG00000105409.21,ATP1A3,chr19,41966581,41997497,-,0.018638525991163776,9194
ENSG00000177868.14,SVBP,chr1,42788323,42824810,-,0.018636355848163227,9195
ENSG00000149021.9,SCGB1A1,chr11,62405102,62423195,+,0.018633111872095324,9196
ENSG00000183160.11,TMEM119,chr12,108589850,108598320,-,0.018624089720934947,9197
ENSG00000065615.16,CYB5R4,chr6,83859640,83967423,+,-0.018619428770925296,9198
ENSG00000196172.11,ZNF681,chr19,23739194,23758927,-,-0.018617714573956508,9199
ENSG00000235750.12,KIAA0040,chr1,175156985,175193265,-,0.018615781513596972,9200
ENSG00000165923.17,AGBL2,chr11,47659590,47715389,-,0.018614962948469854,9201
ENSG00000241685.12,ARPC1A,chr7,99325878,99366527,+,0.018609646089213172,9202
ENSG00000214435.11,AS3MT,chr10,102869295,102901911,+,0.018604980045712254,9203
ENSG00000291307.1,POLGARF,chr15,89330207,89333809,-,0.018602376079020287,9204
ENSG00000198168.10,SVIP,chr11,22812154,22830299,-,0.018601112393084908,9205
ENSG00000122735.18,DNAI1,chr9,34457413,34520988,+,0.018600541699521692,9206
ENSG00000100395.17,L3MBTL2,chr22,41205281,41231623,+,0.01859905377427622,9207
ENSG00000112232.13,KHDRBS2,chr6,61630231,62286688,-,-0.01859846467915588,9208
ENSG00000173597.11,SULT1B1,chr4,69721166,69787961,-,-0.018597582100619178,9209
ENSG00000163961.5,RNF168,chr3,196468782,196503824,-,0.018593448774482903,9210
ENSG00000137672.15,TRPC6,chr11,101447436,101872562,-,-0.018588788193893785,9211
ENSG00000197008.11,ZNF138,chr7,64794373,64834306,+,-0.01858779036676232,9212
ENSG00000178201.5,VN1R1,chr19,57454789,57457140,-,-0.018587306326652134,9213
ENSG00000136485.16,DCAF7,chr17,63550221,63594286,+,0.018585776272114135,9214
ENSG00000197360.10,ZNF98,chr19,22391018,22532485,-,-0.01858554305881151,9215
ENSG00000106258.18,CYP3A5,chr7,99647441,99680043,-,0.018584659844562073,9216
ENSG00000166926.11,MS4A6E,chr11,60327250,60396596,+,-0.018582701492877808,9217
ENSG00000185561.11,TLCD2,chr17,1688597,1710639,-,0.018579953080346566,9218
ENSG00000224659.4,GAGE12J,chrX,49322036,49329387,+,-0.01857898547767036,9219
ENSG00000087263.19,OGFOD1,chr16,56451507,56479122,+,0.01857116272783124,9220
ENSG00000134243.14,SORT1,chr1,109309567,109397967,-,0.018570552196032875,9221
ENSG00000105397.18,TYK2,chr19,10350527,10380608,-,0.01857047611505716,9222
ENSG00000105370.10,LIM2,chr19,51379908,51388264,-,0.018569637083196804,9223
ENSG00000165304.10,MELK,chr9,36572073,36682131,+,0.018568072737200843,9224
ENSG00000100744.17,GSKIP,chr14,96363451,96388156,+,0.018567216218389047,9225
ENSG00000169248.14,CXCL11,chr4,76033681,76050206,-,0.018565992909003157,9226
ENSG00000138231.15,DBR1,chr3,138160987,138174953,-,0.0185645995467563,9227
ENSG00000187871.2,GFRAL,chr6,55327468,55402493,+,-0.018563965033685185,9228
ENSG00000290180.1,ENSG00000290180,chr4,2512476,2625320,+,0.018562719293194408,9229
ENSG00000101079.23,NDRG3,chr20,36651765,36746157,-,0.01855572850740317,9230
ENSG00000119411.13,BSPRY,chr9,113349514,113371233,+,0.018553048105830406,9231
ENSG00000129250.14,KIF1C,chr17,4997628,5028401,+,0.018552960672305056,9232
ENSG00000198756.13,COLGALT2,chr1,183929853,184037777,-,0.018552895045980705,9233
ENSG00000139329.7,LUM,chr12,91102525,91111682,-,-0.018550608873727756,9234
ENSG00000232263.1,KRTAP25-1,chr21,30289144,30289514,-,-0.018548676118607055,9235
ENSG00000272410.5,ENSG00000272410,chr3,10249371,10285796,+,0.018544720591569426,9236
ENSG00000203783.5,PRR9,chr1,153217583,153219310,+,-0.018540663376653305,9237
ENSG00000116030.19,SUMO1,chr2,202206170,202238604,-,0.018538964076261474,9238
ENSG00000140471.19,LINS1,chr15,100559368,100603230,-,0.018533386012536634,9239
ENSG00000107902.16,LHPP,chr10,124461788,124617888,+,0.018532833732397003,9240
ENSG00000164304.16,CAGE1,chr6,7326655,7389742,-,0.018521414446082816,9241
ENSG00000241399.9,CD302,chr2,159764911,159798389,-,0.01851056734331521,9242
ENSG00000139574.11,NPFF,chr12,53506683,53507491,-,-0.018506683156212404,9243
ENSG00000135457.13,TFCP2,chr12,51093655,51173137,-,0.018505512150785587,9244
