gene_id,Gene,chr,start,end,strand
ENSG00000081721.14,DUSP12,chr1,161749757,161757238,+
ENSG00000164086.11,DUSP7,chr3,52048918,52056577,-
ENSG00000130147.18,SH3BP4,chr2,234951949,235055714,+
ENSG00000127948.19,POR,chr7,75899199,75986855,+
ENSG00000158874.14,APOA2,chr1,161222289,161227266,-
ENSG00000145217.16,SLC26A1,chr4,978991,997659,-
ENSG00000137207.14,YIPF3,chr6,43511199,43516985,-
ENSG00000188760.13,TMEM198,chr2,219543129,219550595,+
ENSG00000167113.13,COQ4,chr9,128322482,128334073,+
ENSG00000131791.10,PRKAB2,chr1,147155105,147173716,-
ENSG00000163352.6,LENEP,chr1,154993585,154994315,+
ENSG00000174567.10,GOLT1A,chr1,204198156,204214121,-
ENSG00000112212.13,TSPO2,chr6,41039277,41044344,+
ENSG00000116990.13,MYCL,chr1,39893596,39902256,-
ENSG00000163449.13,TMEM169,chr2,216081865,216102783,+
ENSG00000143436.12,MRPL9,chr1,151759642,151763522,-
ENSG00000096746.20,HNRNPH3,chr10,68331173,68344002,+
ENSG00000107984.11,DKK1,chr10,52314273,52318042,+
ENSG00000081277.14,PKP1,chr1,201283451,201332993,+
ENSG00000178821.15,TMEM52,chr1,1917588,1919329,-
ENSG00000013810.23,TACC3,chr4,1712857,1745178,+
ENSG00000289701.1,ENSG00000289701,chr9,136361903,136373644,-
ENSG00000105996.8,HOXA2,chr7,27099977,27102686,-
ENSG00000171863.17,RPS7,chr2,3575197,3580952,+
ENSG00000187260.17,WDR86,chr7,151375908,151410727,-
ENSG00000152684.13,PELO,chr5,52787620,52807447,+
ENSG00000081041.11,CXCL2,chr4,74096841,74099196,-
ENSG00000254126.9,CD8B2,chr2,106487349,106544297,+
ENSG00000136059.18,VILL,chr3,37987959,38007535,+
ENSG00000166526.21,ZNF3,chr7,100056867,100082706,-
ENSG00000005483.24,KMT2E,chr7,104940942,105116242,+
ENSG00000134070.7,IRAK2,chr3,10164861,10243756,+
ENSG00000239605.11,STPG4,chr2,47045537,47155308,-
ENSG00000084764.14,MAPRE3,chr2,26970399,27027219,+
ENSG00000126705.17,AHDC1,chr1,27534034,27604431,-
ENSG00000233087.8,RAB6D,chr2,131360491,131364168,-
ENSG00000075142.16,SRI,chr7,88201116,88226997,-
ENSG00000176020.9,AMIGO3,chr3,49716828,49719684,-
ENSG00000283782.2,ENSG00000283782,chr5,132410831,132646079,+
ENSG00000137161.20,CNPY3,chr6,42928974,42940217,+
ENSG00000133055.12,MYBPH,chr1,203167810,203175880,-
ENSG00000164687.13,FABP5,chr8,81280266,81285731,+
ENSG00000175879.10,HOXD8,chr2,176129327,176132695,+
ENSG00000173267.16,SNCG,chr10,86955752,86963264,+
ENSG00000120896.16,SORBS3,chr8,22544985,22575788,+
ENSG00000155368.20,DBI,chr2,119366871,119372560,+
ENSG00000239620.4,PRR20G,chr3,127283782,127288047,-
ENSG00000185585.22,OLFML2A,chr9,124777098,124815709,+
ENSG00000163792.8,TCF23,chr2,27148998,27156974,+
ENSG00000188229.8,TUBB4B,chr9,137241277,137243713,+
ENSG00000180354.18,MTURN,chr7,30134727,30162765,+
ENSG00000175182.17,FAM131A,chr3,184335915,184348421,+
ENSG00000054116.14,TRAPPC3,chr1,36136569,36156053,-
ENSG00000180871.10,CXCR2,chr2,218125268,218137251,+
ENSG00000130560.11,UBAC1,chr9,135924660,135961400,-
ENSG00000143412.12,ANXA9,chr1,150981320,150996077,+
ENSG00000077800.14,FKBP6,chr7,73328160,73358637,+
ENSG00000146700.11,SSC4D,chr7,76389016,76409744,-
ENSG00000107281.12,NPDC1,chr9,137037576,137046700,-
ENSG00000184925.14,LCN12,chr9,136949390,136956535,+
ENSG00000177000.15,MTHFR,chr1,11785722,11806455,-
ENSG00000205795.6,CYS1,chr2,10056472,10080944,-
ENSG00000156928.7,MALSU1,chr7,23298738,23311729,+
ENSG00000160908.17,ZNF394,chr7,99473876,99504918,-
ENSG00000144130.12,NT5DC4,chr2,112721019,112742879,+
ENSG00000162545.8,CAMK2N1,chr1,20482390,20486270,-
ENSG00000203667.12,COX20,chr1,244835300,244845480,+
ENSG00000068697.9,LAPTM4A,chr2,20032647,20052054,-
ENSG00000005486.19,RHBDD2,chr7,75842601,75890056,+
ENSG00000106624.13,AEBP1,chr7,44104285,44114565,+
ENSG00000143368.12,SF3B4,chr1,149923316,149928268,-
ENSG00000162576.19,MXRA8,chr1,1352682,1361800,-
ENSG00000239789.8,MRPS17,chr7,55950704,55956500,+
ENSG00000081248.14,CACNA1S,chr1,201039511,201112464,-
ENSG00000178922.20,HYI,chr1,43450596,43453999,-
ENSG00000177674.18,AGTRAP,chr1,11736069,11754802,+
ENSG00000170852.14,KBTBD2,chr7,32861368,32894131,-
ENSG00000115216.16,NRBP1,chr2,27427789,27442260,+
ENSG00000155508.16,CNOT8,chr5,154857528,154876793,+
ENSG00000167094.18,TTC16,chr9,127716073,127731590,+
ENSG00000183520.14,UTP11,chr1,38009110,38024828,+
ENSG00000106683.17,LIMK1,chr7,74082932,74122527,+
ENSG00000143537.16,ADAM15,chr1,155050565,155062780,+
ENSG00000161904.15,LEMD2,chr6,33771201,33789173,-
ENSG00000171450.6,CDK5R2,chr2,218959665,218962155,+
ENSG00000163793.14,DNAJC5G,chr2,27275429,27281499,+
ENSG00000165233.20,CARD19,chr9,93096152,93113284,+
ENSG00000003402.23,CFLAR,chr2,201116004,201176687,+
ENSG00000070610.16,GBA2,chr9,35734576,35749986,-
ENSG00000120314.20,WDR55,chr5,140664475,140674124,+
ENSG00000163481.10,RNF25,chr2,218662080,218672009,-
ENSG00000127838.17,PNKD,chr2,218269650,218347057,+
ENSG00000187559.6,FOXD4L3,chr9,68302866,68305084,+
ENSG00000145912.12,NHP2,chr5,178139871,178153968,-
ENSG00000157150.7,TIMP4,chr3,12149833,12159395,-
ENSG00000163155.12,LYSMD1,chr1,151159747,151165948,-
ENSG00000124839.15,RAB17,chr2,237574104,237601638,-
ENSG00000164251.6,F2RL1,chr5,76818932,76836611,+
ENSG00000119431.12,HDHD3,chr9,113373214,113377473,-
ENSG00000187189.11,TSPYL4,chr6,116249963,116254075,-
ENSG00000173530.8,TNFRSF10D,chr8,23135587,23164030,-
ENSG00000033100.18,CHPF2,chr7,151232482,151240979,+
ENSG00000173535.17,TNFRSF10C,chr8,23102920,23122014,+
ENSG00000163251.6,FZD5,chr2,207762597,207769914,-
ENSG00000171848.18,RRM2,chr2,10120697,10213114,+
ENSG00000013297.14,CLDN11,chr3,170418863,170454733,+
ENSG00000156966.9,B3GNT7,chr2,231395557,231408799,+
ENSG00000148400.15,NOTCH1,chr9,136494432,136546048,-
ENSG00000114784.5,EIF1B,chr3,40309106,40316985,+
ENSG00000090432.9,MUL1,chr1,20495721,20508163,-
ENSG00000286165.1,ENSG00000286165,chr2,189661518,189667881,+
ENSG00000116337.22,AMPD2,chr1,109616103,109632055,+
ENSG00000164828.20,SUN1,chr7,816590,896435,+
ENSG00000121769.10,FABP3,chr1,31359582,31376850,-
ENSG00000004799.10,PDK4,chr7,95583496,95597638,-
ENSG00000251184.1,ENSG00000251184,chr9,128941477,128957021,+
ENSG00000189325.9,BNIP5,chr6,36315756,36337010,-
ENSG00000115756.15,HPCAL1,chr2,10297409,10427835,+
ENSG00000198917.15,SPOUT1,chr9,128819650,128829838,-
ENSG00000175920.19,DOK7,chr4,3463189,3501540,+
ENSG00000184584.16,STING1,chr5,139475527,139482935,-
ENSG00000142751.17,GPN2,chr1,26876131,26890283,-
ENSG00000159239.13,ENSG00000159239,chr2,74393835,74421662,-
ENSG00000027869.15,SH2D2A,chr1,156806234,156817014,-
ENSG00000136527.21,TRA2B,chr3,185914557,185938103,-
ENSG00000163739.7,CXCL1,chr4,73868962,73871388,+
ENSG00000285645.1,ENSG00000285645,chr9,35812959,35828732,-
ENSG00000176978.18,DPP7,chr9,137110539,137118309,-
ENSG00000173557.16,CIMIP2C,chr2,26562541,26581178,+
ENSG00000186451.4,SPATA12,chr3,57060658,57075530,+
ENSG00000204859.15,ZBTB48,chr1,6579993,6589290,+
ENSG00000261793.1,ENSG00000261793,chr9,137168853,137171984,-
ENSG00000136840.21,ST6GALNAC4,chr9,127906918,127917057,-
ENSG00000243910.9,TUBA4B,chr2,219253242,219272197,+
ENSG00000105879.14,CBLL1,chr7,107743072,107762079,+
ENSG00000161057.15,PSMC2,chr7,103328569,103370346,+
ENSG00000244617.3,ASPRV1,chr2,69960088,69961631,-
ENSG00000134323.15,MYCN,chr2,15938395,15947022,+
ENSG00000196683.13,TOMM7,chr7,22812627,22822891,-
ENSG00000113555.6,PCDH12,chr5,141943580,141969741,-
ENSG00000184378.5,ACTRT3,chr3,169765609,169769851,-
ENSG00000188372.16,ZP3,chr7,76397496,76442071,+
ENSG00000008256.19,CYTH3,chr7,6148750,6272677,-
ENSG00000152904.13,GGPS1,chr1,235327349,235344544,+
ENSG00000171097.16,KYAT1,chr9,128832936,128882556,-
ENSG00000145337.6,PYURF,chr4,88520985,88523794,-
ENSG00000196411.12,EPHB4,chr7,100802562,100827584,-
ENSG00000158615.10,PPP1R15B,chr1,204396491,204411887,-
ENSG00000253313.8,C1orf210,chr1,43281270,43285908,-
ENSG00000163362.13,INAVA,chr1,200890994,200915742,+
ENSG00000164379.7,FOXQ1,chr6,1312097,1314758,+
ENSG00000215375.9,MYL5,chr4,673518,682033,+
ENSG00000113739.12,STC2,chr5,173314707,173328447,-
ENSG00000113583.10,C5orf15,chr5,133955497,133968674,-
ENSG00000115523.19,GNLY,chr2,85685174,85698854,+
ENSG00000116809.14,ZBTB17,chr1,15940147,15976132,-
ENSG00000170482.19,SLC23A1,chr5,139366641,139385495,-
ENSG00000196262.17,PPIA,chr7,44796619,44824564,+
ENSG00000163348.5,PYGO2,chr1,154957024,154963853,-
ENSG00000109534.19,GAR1,chr4,109815475,109827320,+
ENSG00000288564.1,ENSG00000288564,chr6,43051065,43058185,-
ENSG00000162572.22,SCNN1D,chr1,1280435,1292029,+
ENSG00000255072.3,PIGY,chr4,88520985,88523776,-
ENSG00000175262.15,CIROZ,chr1,10946470,10982076,-
ENSG00000114125.15,RNF7,chr3,141738188,141747611,+
ENSG00000196923.16,PDLIM7,chr5,177482837,177497664,-
ENSG00000183888.5,SRARP,chr1,16004228,16009382,+
ENSG00000144589.24,STK11IP,chr2,219595804,219616452,+
ENSG00000173540.16,GMPPB,chr3,49716843,49723988,-
ENSG00000146678.11,IGFBP1,chr7,45888359,45893660,+
ENSG00000186480.15,INSIG1,chr7,155296730,155311963,+
ENSG00000143127.15,ITGA10,chr1,145891205,145910111,-
ENSG00000130675.16,MNX1,chr7,156993900,157010668,-
ENSG00000143977.16,SNRPG,chr2,70281203,70293766,-
ENSG00000106992.21,AK1,chr9,127866434,127878558,-
ENSG00000073067.15,CYP2W1,chr7,983175,989640,+
ENSG00000113558.21,SKP1,chr5,134145692,134177911,-
ENSG00000163467.14,TSACC,chr1,156337313,156347019,+
ENSG00000145192.15,AHSG,chr3,186612775,186627803,+
ENSG00000196275.18,GTF2IRD2,chr7,74796143,74852471,-
ENSG00000280778.1,ENSG00000280778,chr1,145927257,145977811,+
ENSG00000115194.13,SLC30A3,chr2,27253508,27275817,-
ENSG00000213316.12,LTC4S,chr5,179793851,179797712,+
ENSG00000168427.11,KLHL30,chr2,238138648,238152947,+
ENSG00000244234.3,GMCL2,chr5,178184504,178187371,-
ENSG00000196968.12,POFUT4,chr10,73772270,73780251,+
ENSG00000187642.12,PERM1,chr1,975193,982137,-
ENSG00000112759.21,SLC29A1,chr6,44219244,44243425,+
ENSG00000215156.6,ENSG00000215156,chr5,34190155,34193653,+
ENSG00000006652.16,IFRD1,chr7,112422886,112481017,+
ENSG00000106327.15,TFR2,chr7,100620415,100642779,-
ENSG00000162510.6,MATN1,chr1,30711276,30723585,-
ENSG00000143793.15,C1orf35,chr1,228099029,228105411,-
ENSG00000167112.12,TRUB2,chr9,128305158,128322741,-
ENSG00000170989.12,S1PR1,chr1,101235365,101243749,+
ENSG00000289653.1,ENSG00000289653,chr8,102858045,102863860,-
ENSG00000165507.11,DEPP1,chr10,44970980,44978816,-
ENSG00000113073.17,SLC4A9,chr5,140360187,140375324,+
ENSG00000135624.19,CCT7,chr2,73233419,73253282,+
ENSG00000188761.14,BCL2L15,chr1,113876815,113887588,-
ENSG00000185112.6,FAM43A,chr3,194685882,194689037,+
ENSG00000148303.19,RPL7A,chr9,133347949,133351435,+
ENSG00000020633.20,RUNX3,chr1,24899510,24965121,-
ENSG00000222009.11,BTBD19,chr1,44808505,44817381,+
ENSG00000168887.13,C2orf68,chr2,85605253,85612066,-
ENSG00000174279.5,EVX2,chr2,176077471,176083962,-
ENSG00000174429.6,ABRA,chr8,106759005,106770251,-
ENSG00000163870.18,TPRA1,chr3,127571231,127598318,-
ENSG00000071082.13,RPL31,chr2,100997745,101024037,+
ENSG00000224807.7,DUX4L9,chr4,190019717,190022665,-
ENSG00000158428.7,CATIP,chr2,218356837,218369962,+
ENSG00000160993.6,ALKBH4,chr7,102456220,102464899,-
ENSG00000179526.19,SHARPIN,chr8,144097512,144108124,-
ENSG00000165716.13,DIPK1B,chr9,136712301,136724742,+
ENSG00000134460.19,IL2RA,chr10,6010688,6062370,-
ENSG00000134248.16,LAMTOR5,chr1,110401248,110407963,-
ENSG00000169908.14,TM4SF1,chr3,149369021,149377729,-
ENSG00000160714.13,UBE2Q1,chr1,154548549,154559028,-
ENSG00000169220.20,RGS14,chr5,177357653,177374390,+
ENSG00000161036.15,LRWD1,chr7,102464923,102476237,+
ENSG00000267645.5,POLR2J3-UPK3BL2,chr7,102637048,102671641,-
ENSG00000174136.15,RGMB,chr5,98768003,98798643,+
ENSG00000135929.11,CYP27A1,chr2,218781687,218825335,+
ENSG00000169813.19,HNRNPF,chr10,43385205,43437095,-
ENSG00000120149.10,MSX2,chr5,174724550,174730896,+
ENSG00000119801.16,YPEL5,chr2,30146554,30160538,+
ENSG00000143418.22,CERS2,chr1,150959098,150977396,-
ENSG00000084693.18,AGBL5,chr2,27042363,27070622,+
ENSG00000168795.7,ZBTB5,chr9,37437686,37468850,-
ENSG00000170584.14,NUDCD2,chr5,163446525,163460404,-
ENSG00000113811.13,SELENOK,chr3,53883495,53891885,-
ENSG00000155090.17,KLF10,chr8,102648780,102655729,-
ENSG00000175768.15,TOMM5,chr9,37582645,37592619,-
ENSG00000113272.16,THG1L,chr5,157731401,157741449,+
ENSG00000181915.6,ADO,chr10,62804719,62808479,+
ENSG00000112695.15,COX7A2,chr6,75237674,75250323,-
ENSG00000105865.13,DUS4L,chr7,107563483,107579483,+
ENSG00000186792.19,HYAL3,chr3,50292829,50299437,-
ENSG00000188710.3,QRFP,chr9,130892706,130896812,-
ENSG00000162384.16,CZIB,chr1,53214098,53220657,-
ENSG00000164713.11,BRI3,chr7,98252378,98310441,+
ENSG00000213699.11,SLC35F6,chr2,26764239,26781231,+
ENSG00000182004.15,SNRPE,chr1,203861495,203871152,+
ENSG00000159399.12,HK2,chr2,74834076,74893359,+
ENSG00000155428.13,TRIM74,chr7,72959484,72969466,-
ENSG00000127125.11,PPCS,chr1,42456116,42473417,+
ENSG00000164651.19,SP8,chr7,20779743,20786907,-
ENSG00000112651.14,MRPL2,chr6,43054028,43059464,-
ENSG00000084623.14,EIF3I,chr1,32221076,32245397,+
ENSG00000163734.4,CXCL3,chr4,74036588,74038807,-
ENSG00000188566.17,NDOR1,chr9,137205661,137219371,+
ENSG00000183770.7,FOXL2,chr3,138944223,138947137,-
ENSG00000174428.21,GTF2IRD2B,chr7,75091566,75149818,+
ENSG00000198944.6,SOWAHA,chr5,132813301,132816786,+
ENSG00000243989.11,ACY1,chr3,51983046,51989457,+
ENSG00000165661.19,QSOX2,chr9,136206331,136245831,-
ENSG00000175087.12,PDIK1L,chr1,26111140,26125906,+
ENSG00000119013.12,NDUFB3,chr2,201071432,201085757,+
ENSG00000168283.16,BMI1,chr10,22321057,22331685,+
ENSG00000106591.6,MRPL32,chr7,42932345,42948958,+
ENSG00000124357.15,NAGK,chr2,71064343,71079808,+
ENSG00000236609.6,ZNF853,chr7,6615304,6624290,+
ENSG00000293565.1,ENSG00000293565,chr1,23094325,23094376,-
ENSG00000157992.14,KRTCAP3,chr2,27442336,27446486,+
ENSG00000160349.11,LCN1,chr9,135521437,135526540,+
ENSG00000115128.9,SF3B6,chr2,24066653,24076476,-
ENSG00000187980.8,PLA2G2C,chr1,20161252,20186524,-
ENSG00000148296.9,SURF6,chr9,133328683,133336289,-
ENSG00000170899.13,GSTA4,chr6,52977947,52995359,-
ENSG00000196449.6,YRDC,chr1,37802944,37808216,-
ENSG00000171462.17,DLK2,chr6,43450350,43456632,-
ENSG00000001617.14,SEMA3F,chr3,50155011,50189075,+
ENSG00000087266.20,SH3BP2,chr4,2793014,2841291,+
ENSG00000158517.18,NCF1,chr7,74773974,74790135,+
ENSG00000288699.1,ENSG00000288699,chr9,35065338,35074175,-
ENSG00000186918.16,ZNF395,chr8,28345589,28402701,-
ENSG00000063438.22,AHRR,chr5,320681,438307,+
ENSG00000196517.15,SLC6A9,chr1,43989352,44031767,-
ENSG00000286112.1,KYAT1,chr9,128819662,128881931,-
ENSG00000041880.17,PARP3,chr3,51942251,51949371,+
ENSG00000117298.17,ECE1,chr1,21217246,21345912,-
ENSG00000145882.13,PCYOX1L,chr5,149357997,149369653,+
ENSG00000163686.17,ABHD6,chr3,58237501,58296814,+
ENSG00000144677.17,CTDSPL,chr3,37861831,37984469,+
ENSG00000090621.17,PABPC4,chr1,39560708,39576900,-
ENSG00000274290.3,H2BC6,chr6,26172058,26184655,+
ENSG00000168255.20,POLR2J3,chr7,102537917,102572653,-
ENSG00000138381.11,ASNSD1,chr2,189661384,189671381,+
ENSG00000136888.10,ATP6V1G1,chr9,114587571,114598915,+
ENSG00000197150.15,ABCB8,chr7,151028421,151047782,+
ENSG00000004059.13,ARF5,chr7,127588358,127591705,+
ENSG00000013374.19,NUB1,chr7,151341703,151381097,+
ENSG00000125629.18,INSIG2,chr2,118088136,118112313,+
ENSG00000284753.4,EEF1AKMT4,chr3,184249608,184258759,+
ENSG00000196890.5,H2BC26,chr1,228458102,228463104,+
ENSG00000136816.18,TOR1B,chr9,129803130,129813640,+
ENSG00000169026.15,SLC49A3,chr4,681823,689548,-
ENSG00000288640.1,ENSG00000288640,chr7,112450459,112490941,+
ENSG00000243749.4,TMEM35B,chr1,34981379,34985350,-
ENSG00000115446.14,UNC50,chr2,98608173,98618604,+
ENSG00000138413.16,IDH1,chr2,208236223,208266095,-
ENSG00000136897.9,MRPL50,chr9,101386115,101398665,-
ENSG00000106628.15,POLD2,chr7,44114630,44124407,-
ENSG00000112306.10,RPS12,chr6,132814541,132825144,+
ENSG00000165312.7,OTUD1,chr10,23439074,23442377,+
ENSG00000116237.18,ICMT,chr1,6221192,6235997,-
ENSG00000176248.11,ANAPC2,chr9,137174783,137189028,-
ENSG00000271824.2,SMIM32,chr5,136191467,136193162,-
ENSG00000197062.14,ZSCAN26,chr6,28267044,28278224,+
ENSG00000169991.12,IFFO2,chr1,18904279,18956676,-
ENSG00000090263.18,MRPS33,chr7,141002609,141015286,-
ENSG00000145782.15,ATG12,chr5,115828181,115842534,-
ENSG00000116863.13,ADPRS,chr1,36088872,36095461,+
ENSG00000119138.6,KLF9,chr9,70384585,70414657,-
ENSG00000179163.14,FUCA1,chr1,23845076,23868361,-
ENSG00000107372.15,ZFAND5,chr9,72350312,72365785,-
ENSG00000288678.2,ENSG00000288678,chr1,31919562,31938010,-
ENSG00000054356.16,PTPRN,chr2,219289622,219309648,-
ENSG00000112033.16,PPARD,chr6,35342529,35428193,+
ENSG00000173545.7,ZNF622,chr5,16451510,16465811,-
ENSG00000175414.9,ARL10,chr5,176365449,176415516,+
ENSG00000148344.12,PTGES,chr9,129738330,129753078,-
ENSG00000112812.18,PRSS16,chr6,27247700,27256646,+
ENSG00000147669.13,POLR2K,chr8,100150609,100154005,+
ENSG00000158552.15,ZFAND2B,chr2,219195236,219209651,+
ENSG00000157214.16,STEAP2,chr7,90167589,90243408,+
ENSG00000155438.14,NIFK,chr2,121724714,121737120,-
ENSG00000106615.12,RHEB,chr7,151465975,151520120,-
ENSG00000164576.14,SAP30L,chr5,154445975,154461053,+
ENSG00000185962.1,LCE3A,chr1,152622833,152623103,-
ENSG00000132879.16,FBXO44,chr1,11650617,11663327,+
ENSG00000172053.20,QARS1,chr3,49095931,49105130,-
ENSG00000274750.5,H3C6,chr6,26224178,26227476,+
ENSG00000145777.15,TSLP,chr5,111070061,111078026,+
ENSG00000106263.21,EIF3B,chr7,2354079,2380747,+
ENSG00000257207.5,ENSG00000257207,chr2,110402933,110473075,-
ENSG00000243364.9,EFNA4,chr1,155063717,155069553,+
ENSG00000124588.24,NQO2,chr6,2987986,3022745,+
ENSG00000170144.25,HNRNPA3,chr2,177212586,177226106,+
ENSG00000168564.8,CDKN2AIP,chr4,183444627,183452995,+
ENSG00000197622.15,CDC42SE1,chr1,151050241,151070325,-
ENSG00000162873.17,KLHDC8A,chr1,205333748,205357324,-
ENSG00000106266.13,SNX8,chr7,2251769,2354318,-
ENSG00000180398.15,MCFD2,chr2,46895792,46941855,-
ENSG00000107338.12,SHB,chr9,37915348,38069270,-
ENSG00000184007.23,PTP4A2,chr1,31906420,31944856,-
ENSG00000240583.16,AQP1,chr7,30910754,30925517,+
ENSG00000226479.4,TMEM185B,chr2,120217478,120223400,-
ENSG00000136807.15,CDK9,chr9,127785251,127792871,+
ENSG00000247596.12,TWF2,chr3,52228611,52246788,-
ENSG00000164683.20,HEY1,chr8,79762370,79767857,-
ENSG00000163888.5,CAMK2N2,chr3,184259212,184261602,-
ENSG00000184840.14,TMED9,chr5,177592173,177597242,+
ENSG00000283776.1,TAF11L13,chr5,17632087,17632684,+
ENSG00000072182.14,ASIC4,chr2,219514169,219538772,+
ENSG00000160948.16,VPS28,chr8,144423596,144429499,-
ENSG00000120875.10,DUSP4,chr8,29333063,29350728,-
ENSG00000164708.8,PGAM2,chr7,44062723,44065736,-
ENSG00000160055.21,TMEM234,chr1,32214431,32222361,-
ENSG00000164211.15,STARD4,chr5,111495283,111513044,-
ENSG00000118298.14,CA14,chr1,150257068,150265078,+
ENSG00000169583.15,CLIC3,chr9,136994607,136996729,-
ENSG00000179456.14,ZBTB18,chr1,244048546,244057476,+
ENSG00000170876.11,TMEM43,chr3,14124997,14143681,+
ENSG00000283128.3,ENSG00000283128,chr7,155474255,155644406,-
ENSG00000182580.5,EPHB3,chr3,184561750,184582408,+
ENSG00000023902.15,PLEKHO1,chr1,150149182,150164720,+
ENSG00000175854.16,SWI5,chr9,128275378,128316123,+
ENSG00000157653.14,C9orf43,chr9,113410053,113429690,+
ENSG00000158008.12,EXTL1,chr1,26019883,26036464,+
ENSG00000185955.6,SPACDR,chr7,100456619,100464277,-
ENSG00000181467.5,RAP2B,chr3,153162225,153170627,+
ENSG00000119185.15,ITGB1BP1,chr2,9402706,9423891,-
ENSG00000213139.9,CRYGS,chr3,186536577,186546702,-
ENSG00000243056.3,EIF4EBP3,chr5,140547615,140551708,+
ENSG00000240344.12,PPIL3,chr2,200870906,200889358,-
ENSG00000146535.17,GNA12,chr7,2721819,2870786,-
ENSG00000107738.22,VSIR,chr10,71747555,71773608,-
ENSG00000135587.11,SMPD2,chr6,109440677,109446515,+
ENSG00000070882.15,OSBPL3,chr7,24796535,24981634,-
ENSG00000164978.21,NUDT2,chr9,34329495,34343713,+
ENSG00000143595.15,AQP10,chr1,154321089,154325329,+
ENSG00000196843.20,ARID5A,chr2,96536698,96552639,+
ENSG00000112081.20,SRSF3,chr6,36593776,36641535,+
ENSG00000146830.13,GIGYF1,chr7,100679504,100694481,-
ENSG00000164109.16,MAD2L1,chr4,120055622,120067192,-
ENSG00000120937.11,NPPB,chr1,11857453,11859648,-
ENSG00000131446.19,MGAT1,chr5,180784779,180815652,-
ENSG00000109736.17,SLC75A1,chr4,2929916,2935462,-
ENSG00000285480.3,H2BK1,chr7,151207415,151210488,-
ENSG00000158793.16,NIT1,chr1,161118081,161125812,+
ENSG00000197233.7,OR1J2,chr9,122510801,122511743,+
ENSG00000176597.14,B3GNT5,chr3,183249213,183298504,+
ENSG00000128694.14,OSGEPL1,chr2,189746414,189763230,-
ENSG00000179023.9,KLHDC7A,chr1,18480929,18485974,+
ENSG00000086730.19,LAT2,chr7,74199651,74242501,+
ENSG00000168763.18,CNNM3,chr2,96816237,96837543,+
ENSG00000168884.17,TNIP2,chr4,2741647,2756406,-
ENSG00000134308.16,YWHAQ,chr2,9583333,9639472,-
ENSG00000169490.19,TM2D2,chr8,38988807,38996824,-
ENSG00000136810.15,TXN,chr9,110243809,110256636,-
ENSG00000113070.10,HBEGF,chr5,140332842,140346614,-
ENSG00000167653.7,PSCA,chr8,142670307,142682725,+
ENSG00000164885.15,CDK5,chr7,151051516,151057952,-
ENSG00000164610.11,RP9,chr7,33094796,33109601,-
ENSG00000284337.1,ENSG00000284337,chr2,109898431,109968557,+
ENSG00000120709.13,FAM53C,chr5,138331934,138349729,+
ENSG00000124574.18,ABCC10,chr6,43427365,43451783,+
ENSG00000144580.17,CNOT9,chr2,218568574,218597080,+
ENSG00000221978.15,CCNL2,chr1,1385708,1400909,-
ENSG00000143553.13,SNAPIN,chr1,153658673,153663930,+
ENSG00000251287.9,ALG1L2,chr3,130081830,130113227,+
ENSG00000082153.20,BZW1,chr2,200810593,200827921,+
ENSG00000144120.15,TMEM177,chr2,119679136,119690407,+
ENSG00000180573.11,H2AC6,chr6,26124144,26139116,+
ENSG00000136238.22,RAC1,chr7,6374097,6404016,+
ENSG00000187866.10,PABIR1,chr9,68780064,68785566,+
ENSG00000116285.15,ERRFI1,chr1,8003195,8026318,-
ENSG00000138092.13,CENPO,chr2,24793099,24822376,+
ENSG00000251493.5,FOXD1,chr5,73444826,73448777,-
ENSG00000134186.14,PRPF38B,chr1,108692291,108702928,+
ENSG00000118804.10,STBD1,chr4,76306274,76314086,+
ENSG00000248919.7,ATP5MF-PTCD1,chr7,99419748,99466197,-
ENSG00000014914.23,MTMR11,chr1,149928649,149937534,-
ENSG00000117425.16,PTCH2,chr1,44819153,44843253,-
ENSG00000104689.12,TNFRSF10A,chr8,23183122,23225145,-
ENSG00000136243.20,NUP42,chr7,23181803,23201011,+
ENSG00000143303.14,METTL25B,chr1,156728441,156736960,+
ENSG00000158156.10,XKR8,chr1,27959587,27968094,+
ENSG00000204659.6,CBY3,chr5,179678559,179681034,-
ENSG00000167656.6,LY6D,chr8,142784880,142786546,-
ENSG00000128714.7,HOXD13,chr2,176092689,176096240,+
ENSG00000197261.13,C6orf141,chr6,49550655,49561914,+
ENSG00000134183.15,GNAT2,chr1,109601406,109619929,-
ENSG00000143889.17,HNRNPLL,chr2,38561890,38603586,-
ENSG00000119408.19,NEK6,chr9,124257605,124412783,+
ENSG00000146006.9,LRRTM2,chr5,138868920,138875383,-
ENSG00000106348.21,IMPDH1,chr7,128392276,128410009,-
ENSG00000116212.18,LRRC42,chr1,53946044,53968168,+
ENSG00000165724.8,ZMYND19,chr9,137582065,137590520,-
ENSG00000260238.6,PMF1-BGLAP,chr1,156212981,156243332,+
ENSG00000282301.4,CYP3A7-CYP3A51P,chr7,99684956,99735102,-
ENSG00000138100.16,TRIM54,chr2,27282365,27309400,+
ENSG00000106682.17,EIF4H,chr7,74174126,74197122,+
ENSG00000115138.13,POMC,chr2,25160360,25168952,-
ENSG00000187800.16,PEAR1,chr1,156893655,156916432,+
ENSG00000164645.3,TEX47,chr7,88794105,88795737,-
ENSG00000011523.17,CEP68,chr2,65056349,65087298,+
