gene_id,Gene,chr,tss
ENSG00000104408.13,EIF3E,chr8,108443495
ENSG00000136197.16,C7orf25,chr7,42912517
ENSG00000143319.20,ISG20L2,chr1,156728835
ENSG00000134744.16,TUT4,chr1,52553503
ENSG00000164944.14,VIRMA,chr8,94553528
ENSG00000134644.18,PUM1,chr1,31065990
ENSG00000174307.8,PHLDA3,chr1,201469429
ENSG00000163161.16,ERCC3,chr2,127294187
ENSG00000196208.16,GREB1,chr2,11482340
ENSG00000113273.19,ARSB,chr5,78986086
ENSG00000181449.4,SOX2,chr3,181711924
ENSG00000016391.13,CHDH,chr3,53846467
ENSG00000104412.10,EMC2,chr8,108443600
ENSG00000265763.6,ZNF488,chr10,47384330
ENSG00000175182.17,FAM131A,chr3,184335915
ENSG00000213689.14,TREX1,chr3,48465810
ENSG00000137218.12,FRS3,chr6,41787569
ENSG00000144635.11,DYNC1LI1,chr3,32570948
ENSG00000023330.17,ALAS1,chr3,52198084
ENSG00000196305.21,IARS1,chr9,92293853
ENSG00000214050.10,FBXO16,chr8,28490314
ENSG00000157593.21,SLC35B2,chr6,44257889
ENSG00000164182.14,NDUFAF2,chr5,60945116
ENSG00000119421.9,NDUFA8,chr9,122159816
ENSG00000066185.15,ZMYND12,chr1,42456252
ENSG00000159399.12,HK2,chr2,74834076
ENSG00000170485.19,NPAS2,chr2,100820090
ENSG00000183742.15,MACC1,chr7,20217848
ENSG00000186603.7,HPDL,chr1,45326894
ENSG00000104671.10,DCTN6,chr8,30156318
ENSG00000049167.18,ERCC8,chr5,60945077
ENSG00000039600.13,SOX30,chr5,157671479
ENSG00000119862.15,LGALSL,chr2,64453447
ENSG00000136891.16,TEX10,chr9,100352956
ENSG00000035141.12,FAM136A,chr2,70302085
ENSG00000174132.11,FAM174A,chr5,100535300
ENSG00000181090.23,EHMT1,chr9,137618900
ENSG00000185681.15,MORN5,chr9,122159902
ENSG00000119801.16,YPEL5,chr2,30146554
ENSG00000131183.13,SLC34A1,chr5,177379234
ENSG00000196843.20,ARID5A,chr2,96536698
ENSG00000180938.8,ZNF572,chr8,124973264
ENSG00000105866.17,SP4,chr7,21428023
ENSG00000145214.16,DGKQ,chr4,986894
ENSG00000116754.16,SRSF11,chr1,70205669
ENSG00000066557.8,LRRC40,chr1,70205664
ENSG00000178913.9,TAF7,chr5,141320783
ENSG00000184465.19,WDR27,chr6,169702728
ENSG00000153107.15,ANAPC1,chr2,111884689
ENSG00000112118.22,MCM3,chr6,52284880
ENSG00000187658.8,C5orf52,chr5,157671514
ENSG00000129422.17,MTUS1,chr8,17801544
ENSG00000182952.7,HMGN4,chr6,26538199
ENSG00000163346.19,PBXIP1,chr1,154956450
ENSG00000117411.20,B4GALT2,chr1,43978942
ENSG00000143878.10,RHOB,chr2,20447073
ENSG00000168875.3,SOX14,chr3,137764314
ENSG00000163832.18,ELP6,chr3,47513737
ENSG00000259305.6,ZHX1-C8orf76,chr8,123274283
ENSG00000106012.21,IQCE,chr7,2558902
ENSG00000163874.13,ZC3H12A,chr1,37474495
ENSG00000137996.15,RTCA,chr1,100266153
ENSG00000276302.1,ENSG00000276302,chr6,28267120
ENSG00000115484.17,CCT4,chr2,61888695
ENSG00000164077.17,MON1A,chr3,49930172
ENSG00000164897.16,TMUB1,chr7,151083532
ENSG00000269713.11,NBPF9,chr1,149103590
ENSG00000197062.14,ZSCAN26,chr6,28267044
ENSG00000136869.17,TLR4,chr9,117704169
ENSG00000012171.22,SEMA3B,chr3,50267506
ENSG00000156042.20,CFAP70,chr10,73358867
ENSG00000069248.14,NUP133,chr1,229508375
ENSG00000203685.12,STUM,chr1,226548713
ENSG00000258465.8,ENSG00000258465,chr1,160285129
ENSG00000096063.18,SRPK1,chr6,35921341
ENSG00000144895.14,EIF2A,chr3,150546677
ENSG00000106479.12,ZNF862,chr7,149838374
ENSG00000172785.21,ZNG1A,chr9,179146
ENSG00000173163.13,COMMD1,chr2,61888723
ENSG00000164190.20,NIPBL,chr5,36876715
ENSG00000285082.3,ENSG00000285082,chr9,117704156
ENSG00000011275.20,RNF216,chr7,5781695
ENSG00000117625.16,RCOR3,chr1,211258376
ENSG00000051382.12,PIK3CB,chr3,138834963
ENSG00000143344.18,RGL1,chr1,183636065
ENSG00000163110.17,PDLIM5,chr4,94451715
ENSG00000040341.20,STAU2,chr8,73747707
ENSG00000047188.18,YTHDC2,chr5,113513676
ENSG00000164068.18,RNF123,chr3,49688739
ENSG00000157884.12,CIB4,chr2,26641365
ENSG00000114770.19,ABCC5,chr3,184018306
ENSG00000106723.19,SPIN1,chr9,88387433
ENSG00000160446.21,ZDHHC12,chr9,128724145
ENSG00000119402.20,FBXW2,chr9,120793437
ENSG00000121152.12,NCAPH,chr2,96335727
ENSG00000158850.17,B4GALT3,chr1,161178651
ENSG00000137274.16,BPHL,chr6,3118373
ENSG00000146414.19,SHPRH,chr6,145964448
ENSG00000021355.15,SERPINB1,chr6,2842034
ENSG00000052723.14,SIKE1,chr1,114780705
ENSG00000164307.15,ERAP1,chr5,96808176
ENSG00000106608.19,URGCP,chr7,43926410
ENSG00000213523.14,SRA1,chr5,140557919
ENSG00000163590.15,PPM1L,chr3,160755525
ENSG00000115677.20,HDLBP,chr2,241317060
ENSG00000163684.13,RPP14,chr3,58306238
ENSG00000255154.10,HTD2,chr3,58306238
ENSG00000185483.14,ROR1,chr1,63773986
ENSG00000133059.20,DSTYK,chr1,205211740
ENSG00000143771.14,CNIH4,chr1,224356809
ENSG00000115457.12,IGFBP2,chr2,216632827
ENSG00000106153.16,CHCHD2,chr7,56106530
ENSG00000107625.16,DDX50,chr10,68901198
ENSG00000157107.16,FCHO2,chr5,72955526
ENSG00000132849.23,PATJ,chr1,61742290
ENSG00000118197.16,DDX59,chr1,200670048
ENSG00000175745.15,NR2F1,chr5,93583221
ENSG00000104205.18,SGK3,chr8,66712483
ENSG00000145715.17,RASA1,chr5,87267777
ENSG00000085365.20,SCAMP1,chr5,78360100
ENSG00000135900.6,MRPL44,chr2,223957385
ENSG00000186577.16,SMIM29,chr6,34249112
ENSG00000112335.17,SNX3,chr6,108261254
ENSG00000148396.21,SEC16A,chr9,136483842
ENSG00000008128.25,CDK11A,chr1,1724570
ENSG00000113272.16,THG1L,chr5,157731401
ENSG00000135315.14,CEP162,chr6,84227684
ENSG00000283988.1,TAF11L9,chr5,17594393
ENSG00000144909.10,OSBPL11,chr3,125595591
ENSG00000132466.22,ANKRD17,chr4,73259168
ENSG00000211460.14,TSN,chr2,121737102
ENSG00000075151.25,EIF4G3,chr1,21177284
ENSG00000027847.16,B4GALT7,chr5,177600080
ENSG00000198912.13,C1orf174,chr1,3900296
ENSG00000163686.17,ABHD6,chr3,58237501
ENSG00000169016.19,E2F6,chr2,11466176
ENSG00000006459.13,KDM7A,chr7,140177677
ENSG00000179832.20,MROH1,chr8,144147974
ENSG00000196141.16,SPATS2L,chr2,200305880
ENSG00000060762.22,MPC1,chr6,166383001
ENSG00000170248.17,PDCD6IP,chr3,33798317
ENSG00000107758.18,PPP3CB,chr10,73496033
ENSG00000183624.16,HMCES,chr3,129278440
ENSG00000243335.11,KCTD7,chr7,66628864
ENSG00000122435.13,TRMT13,chr1,100133042
ENSG00000116809.14,ZBTB17,chr1,15976131
ENSG00000155438.14,NIFK,chr2,121737119
ENSG00000120526.14,NUDCD1,chr8,109334492
ENSG00000050748.20,MAPK9,chr5,180292106
ENSG00000134352.23,IL6ST,chr5,55995021
ENSG00000081721.14,DUSP12,chr1,161749757
ENSG00000156876.11,SASS6,chr1,100132954
ENSG00000187866.10,PABIR1,chr9,68780064
ENSG00000273542.3,H4C12,chr6,27831559
ENSG00000163607.20,GTPBP8,chr3,112990908
ENSG00000181817.8,LSM10,chr1,36397944
ENSG00000146278.12,PNRC1,chr6,89080746
ENSG00000284461.2,ENSG00000284461,chr7,66628957
ENSG00000185963.15,BICD2,chr9,92764865
ENSG00000033178.15,UBA6,chr4,67701337
ENSG00000126062.6,TMEM115,chr3,50359565
ENSG00000138035.17,PNPT1,chr2,55693862
ENSG00000112742.12,TTK,chr6,80003886
ENSG00000114902.16,SPCS1,chr3,52704954
ENSG00000168078.12,PBK,chr8,27838081
ENSG00000170502.15,NUDT9,chr4,87422572
ENSG00000167136.9,ENDOG,chr9,128818450
ENSG00000198301.14,SDAD1,chr4,75990961
ENSG00000107331.20,ABCA2,chr9,137028914
ENSG00000153922.14,CHD1,chr5,98929626
ENSG00000131381.15,RBSN,chr3,15099162
ENSG00000186891.15,TNFRSF18,chr1,1206813
ENSG00000143390.20,RFX5,chr1,151347338
ENSG00000164684.14,ZNF704,chr8,80874780
ENSG00000265354.6,TIMM23,chr10,45972478
ENSG00000148090.14,AUH,chr9,91361971
ENSG00000107984.11,DKK1,chr10,52314273
ENSG00000010030.15,ETV7,chr6,36387800
ENSG00000146555.20,SDK1,chr7,3301251
ENSG00000198830.15,HMGN2,chr1,26471494
ENSG00000122778.12,KIAA1549,chr7,138982083
ENSG00000136238.22,RAC1,chr7,6374097
ENSG00000001084.15,GCLC,chr6,53616969
ENSG00000165233.20,CARD19,chr9,93096152
ENSG00000158246.9,TENT5B,chr1,27012883
ENSG00000189157.16,FAM47E,chr4,76214039
ENSG00000111911.9,HINT3,chr6,125956732
ENSG00000164715.8,LMTK2,chr7,98106857
ENSG00000197429.13,IPP,chr1,45750804
ENSG00000143479.19,DYRK3,chr1,206635517
ENSG00000165983.17,PTER,chr10,16436939
ENSG00000112699.13,GMDS,chr6,2245710
ENSG00000197461.15,PDGFA,chr7,520704
ENSG00000136918.10,WDR38,chr9,124853265
ENSG00000080298.18,RFX3,chr9,3526918
ENSG00000177888.10,ZBTB41,chr1,197201448
ENSG00000143842.17,SOX13,chr1,204073105
ENSG00000120708.18,TGFBI,chr5,136028853
ENSG00000123636.22,BAZ2B,chr2,159617281
ENSG00000204406.14,MBD5,chr2,148021010
ENSG00000059573.11,ALDH18A1,chr10,95656884
ENSG00000196642.21,RABL6,chr9,136807847
ENSG00000178537.12,SLC25A20,chr3,48898992
ENSG00000104312.10,RIPK2,chr8,89757732
ENSG00000173145.13,NOC3L,chr10,94362981
ENSG00000198000.14,NOL8,chr9,92325635
ENSG00000127415.15,IDUA,chr4,986996
ENSG00000154582.20,ELOC,chr8,73972310
ENSG00000280778.1,ENSG00000280778,chr1,145927257
ENSG00000138095.22,LRPPRC,chr2,43996225
ENSG00000163701.21,IL17RE,chr3,9902611
ENSG00000150995.22,ITPR1,chr3,4493344
ENSG00000155755.21,TMEM237,chr2,201643569
ENSG00000145414.11,NAF1,chr4,163166935
ENSG00000082213.20,C5orf22,chr5,31532277
ENSG00000289761.1,ENSG00000289761,chr4,41143098
ENSG00000169490.19,TM2D2,chr8,38996823
ENSG00000188312.16,CENPP,chr9,92325624
ENSG00000115750.19,TAF1B,chr2,9843339
ENSG00000175606.12,TMEM70,chr8,73972436
ENSG00000172845.19,SP3,chr2,173965876
ENSG00000106066.17,CPVL,chr7,29195450
ENSG00000145041.19,DCAF1,chr3,51500096
ENSG00000137145.23,DENND4C,chr9,19230434
ENSG00000112208.13,BAG2,chr6,57172271
ENSG00000119729.14,RHOQ,chr2,46541805
ENSG00000129691.18,ASH2L,chr8,38105492
ENSG00000168615.15,ADAM9,chr8,38996753
ENSG00000000457.16,SCYL3,chr1,169894266
ENSG00000116918.17,TSNAX,chr1,231528540
ENSG00000289747.1,ENSG00000289747,chr3,195909560
ENSG00000120616.17,EPC1,chr10,32378806
ENSG00000116729.16,WLS,chr1,68233119
ENSG00000147535.19,PLPP5,chr8,38269518
ENSG00000168765.21,GSTM4,chr1,109656068
ENSG00000156931.19,VPS8,chr3,184812112
ENSG00000175416.18,CLTB,chr5,176416584
ENSG00000197279.7,ZNF165,chr6,28080275
ENSG00000275713.3,H2BC9,chr6,26251613
ENSG00000205129.11,CFAP96,chr4,185426013
ENSG00000115947.16,ORC4,chr2,148021783
ENSG00000107338.12,SHB,chr9,38069269
ENSG00000152795.20,HNRNPDL,chr4,82430493
ENSG00000160712.15,IL6R,chr1,154405140
ENSG00000158158.14,CNNM4,chr2,96760857
ENSG00000171126.9,KCNG3,chr2,42494915
ENSG00000145293.19,ENOPH1,chr4,82430356
ENSG00000118961.17,LDAH,chr2,20823129
ENSG00000118298.14,CA14,chr1,150257068
ENSG00000085832.20,EPS15,chr1,51519386
ENSG00000143952.22,VPS54,chr2,64019549
ENSG00000179603.20,GRM8,chr7,127253092
ENSG00000055211.16,GINM1,chr6,149566189
ENSG00000146574.18,CCZ1B,chr7,6826769
ENSG00000087008.18,ACOX3,chr4,8440749
ENSG00000243364.9,EFNA4,chr1,155063717
ENSG00000142731.13,PLK4,chr4,127880889
ENSG00000197275.16,RAD54B,chr8,94475133
ENSG00000083937.11,CHMP2B,chr3,87227257
ENSG00000075975.19,MKRN2,chr3,12557010
ENSG00000109519.16,GRPEL1,chr4,7068144
ENSG00000114054.16,PCCB,chr3,136250313
ENSG00000183513.11,COA5,chr2,98608541
ENSG00000270106.6,TSNAX-DISC1,chr1,231528652
ENSG00000078967.15,UBE2D4,chr7,43925798
ENSG00000287856.1,ENSG00000287856,chr1,231528602
ENSG00000186501.17,TMEM222,chr1,27322138
ENSG00000172888.13,ZNF621,chr3,40524876
ENSG00000065518.10,NDUFB4,chr3,120596272
ENSG00000127946.19,HIP1,chr7,75739060
ENSG00000104756.18,KCTD9,chr8,25458475
ENSG00000165028.14,NIPSNAP3B,chr9,104763726
ENSG00000148346.14,LCN2,chr9,128149070
ENSG00000128513.18,POT1,chr7,124929982
ENSG00000171862.16,PTEN,chr10,87862637
ENSG00000109775.13,UFSP2,chr4,185425986
ENSG00000165282.18,PIGO,chr9,35096631
ENSG00000113360.19,DROSHA,chr5,31533185
ENSG00000002745.14,WNT16,chr7,121325366
ENSG00000057935.16,MTA3,chr2,42494568
ENSG00000126709.17,IFI6,chr1,27672211
ENSG00000251503.8,CENPS-CORT,chr1,10430101
ENSG00000179010.18,MRFAP1,chr4,6640090
ENSG00000175984.18,DENND2C,chr1,114670450
ENSG00000197579.10,TOPORS,chr9,32552610
ENSG00000153037.17,SRP19,chr5,112861187
ENSG00000288684.1,ENSG00000288684,chr9,32552602
ENSG00000134109.12,EDEM1,chr3,5187541
ENSG00000197746.17,PSAP,chr10,71851387
ENSG00000143079.17,CTTNBP2NL,chr1,112396197
ENSG00000159388.7,BTG2,chr1,203305490
ENSG00000151881.17,TMEM267,chr5,43484475
ENSG00000143457.13,GOLPH3L,chr1,150697221
ENSG00000143797.14,MBOAT2,chr2,9003858
ENSG00000122376.14,SHLD2,chr10,87094005
ENSG00000144791.12,LIMD1,chr3,45555393
ENSG00000143882.14,ATP6V1C2,chr2,10721099
ENSG00000188060.9,RAB42,chr1,28592199
ENSG00000138780.17,GSTCD,chr4,105708773
ENSG00000144724.20,PTPRG,chr3,61561568
ENSG00000113643.11,RARS1,chr5,168486446
ENSG00000126878.15,AIF1L,chr9,131096445
ENSG00000188523.11,CFAP77,chr9,132410042
ENSG00000083312.21,TNPO1,chr5,72816311
ENSG00000189195.17,BTBD8,chr1,92080304
ENSG00000116260.18,QSOX1,chr1,180154805
ENSG00000205060.13,SLC35B4,chr7,134317116
ENSG00000075391.20,RASAL2,chr1,178093673
ENSG00000182134.19,TDRKH,chr1,151791415
ENSG00000120333.6,MRPS14,chr1,175023470
ENSG00000106123.15,EPHB6,chr7,142854808
ENSG00000196189.16,SEMA4A,chr1,156147365
ENSG00000288677.2,HRURF,chr8,22131009
ENSG00000113916.19,BCL6,chr3,187745724
ENSG00000198721.15,ECI2,chr6,4135634
ENSG00000136938.11,ANP32B,chr9,97983125
ENSG00000158525.16,CPA5,chr7,130344815
ENSG00000135974.13,C2orf49,chr2,105337515
ENSG00000148110.19,SLC71A2,chr9,94374402
ENSG00000135537.19,AFG1L,chr6,108294891
ENSG00000117523.19,PRRC2C,chr1,171485529
ENSG00000155918.9,RAET1L,chr6,150025566
ENSG00000144395.19,CCDC150,chr2,196639553
ENSG00000138443.19,ABI2,chr2,203328212
ENSG00000272896.1,ENSG00000272896,chr9,136791378
ENSG00000128567.19,PODXL,chr7,131558216
ENSG00000232112.5,TMA7,chr3,48440212
ENSG00000163933.13,RFT1,chr3,53130660
ENSG00000147459.19,DOCK5,chr8,25184341
ENSG00000217236.3,SP9,chr2,174334947
ENSG00000153147.8,SMARCA5,chr4,143513444
ENSG00000198130.18,HIBCH,chr2,190344192
ENSG00000142856.20,ITGB3BP,chr1,63593720
ENSG00000183808.14,RBM12B,chr8,93741097
ENSG00000289565.1,ENSG00000289565,chr1,145926740
ENSG00000005108.18,THSD7A,chr7,11832449
ENSG00000172380.8,GNG12,chr1,67833810
ENSG00000137200.15,CMTR1,chr6,37433093
ENSG00000157654.21,PALM2AKAP2,chr9,109498324
ENSG00000172164.16,SNTB1,chr8,120813272
ENSG00000205808.7,PLPP6,chr9,4662293
ENSG00000196670.15,ZFP62,chr5,180861284
ENSG00000107745.22,MICU1,chr10,72626133
ENSG00000117682.20,DHDDS,chr1,26432272
ENSG00000174721.11,FGFBP3,chr10,91909505
ENSG00000168887.13,C2orf68,chr2,85612065
ENSG00000165997.7,ARL5B,chr10,18659303
ENSG00000070159.16,PTPN3,chr9,109498342
ENSG00000241058.5,NSUN6,chr10,18659284
ENSG00000171314.11,PGAM1,chr10,97426104
ENSG00000138698.17,RAP1GDS1,chr4,98260921
ENSG00000198087.9,CD2AP,chr6,47477731
ENSG00000164919.13,COX6C,chr8,99893761
ENSG00000189077.13,TMEM120A,chr7,75994668
ENSG00000146007.13,ZMAT2,chr5,140698679
ENSG00000153898.15,MCOLN2,chr1,84997138
ENSG00000118816.14,CCNI,chr4,77076318
ENSG00000115318.14,LOXL3,chr2,74555717
ENSG00000186409.20,CCDC30,chr1,42463220
ENSG00000160563.16,MED27,chr9,132079895
ENSG00000162980.19,ARL5A,chr2,151828530
ENSG00000186625.16,KATNA1,chr6,149648971
ENSG00000144747.19,TMF1,chr3,69052381
ENSG00000130305.19,NSUN5,chr7,73308866
ENSG00000137166.20,FOXP4,chr6,41546340
ENSG00000277157.2,H4C4,chr6,26189111
ENSG00000162688.19,AGL,chr1,99849776
ENSG00000133055.12,MYBPH,chr1,203175879
ENSG00000161204.14,ABCF3,chr3,184186094
ENSG00000112031.18,MTRF1L,chr6,153002801
ENSG00000091073.22,DTX2,chr7,76461655
ENSG00000106367.17,AP1S1,chr7,101154351
ENSG00000131023.15,LATS1,chr6,149718260
ENSG00000174945.16,AMZ1,chr7,2679275
ENSG00000134851.15,TMEM165,chr4,55395623
ENSG00000168958.23,MFF,chr2,227325150
ENSG00000003756.19,RBM5,chr3,50088897
ENSG00000137947.14,GTF2B,chr1,88891943
ENSG00000143799.16,PARP1,chr1,226408153
ENSG00000244187.10,TMEM141,chr9,136791302
ENSG00000121039.12,RDH10,chr8,73294242
ENSG00000121903.17,ZSCAN20,chr1,33472466
ENSG00000152492.17,CCDC50,chr3,191329021
ENSG00000072274.16,TFRC,chr3,196082161
ENSG00000057663.18,ATG5,chr6,106326476
ENSG00000251246.1,EFNA4-EFNA3,chr1,155063747
ENSG00000148218.18,ALAD,chr9,113401355
ENSG00000189241.9,TSPYL1,chr6,116279929
ENSG00000154764.7,WNT7A,chr3,13880103
ENSG00000077157.25,PPP1R12B,chr1,202348665
ENSG00000137070.21,IL11RA,chr9,34651581
ENSG00000272047.6,GTF2H5,chr6,158167748
ENSG00000084090.16,STARD7,chr2,96208853
ENSG00000164051.16,CCDC51,chr3,48440455
ENSG00000070476.17,ZXDC,chr3,126476021
ENSG00000165097.18,KDM1B,chr6,18155292
ENSG00000151725.14,CENPU,chr4,184734129
ENSG00000163320.14,CGGBP1,chr3,88149884
ENSG00000094880.13,CDC23,chr5,138213345
ENSG00000188958.12,UTS2B,chr3,191330571
ENSG00000162755.16,KLHDC9,chr1,161098342
ENSG00000189180.18,ZNF33A,chr10,38010294
ENSG00000104343.23,UBE2W,chr8,73878912
ENSG00000179021.12,C3orf38,chr3,88149646
ENSG00000154380.21,ENAH,chr1,225653333
ENSG00000276087.2,ENSG00000276087,chr2,24124365
ENSG00000112576.14,CCND3,chr6,42050356
ENSG00000196247.15,ZNF107,chr7,64666098
ENSG00000132680.13,KHDC4,chr1,155934415
ENSG00000160072.22,ATAD3B,chr1,1471741
ENSG00000104325.9,DECR1,chr8,90001329
ENSG00000113240.16,CLK4,chr5,178630614
ENSG00000143222.14,UFC1,chr1,161152775
ENSG00000142892.17,PIGK,chr1,77219507
ENSG00000079739.19,PGM1,chr1,63593150
ENSG00000096968.16,JAK2,chr9,4984389
ENSG00000130227.19,XPO7,chr8,21919544
ENSG00000152291.17,TGOLN2,chr2,85328300
ENSG00000146232.19,NFKBIE,chr6,44265787
ENSG00000112144.17,CILK1,chr6,53061895
ENSG00000132688.13,NES,chr1,156677414
ENSG00000198758.13,EPS8L3,chr1,109764061
ENSG00000119917.16,IFIT3,chr10,89327306
ENSG00000124593.16,ENSG00000124593,chr6,41780348
ENSG00000161202.22,DVL3,chr3,184155158
ENSG00000144061.16,NPHP1,chr2,110205070
ENSG00000258677.2,ENSG00000258677,chr8,73878853
ENSG00000138794.11,CASP6,chr4,109703582
ENSG00000052749.16,RRP12,chr10,97426075
ENSG00000124562.12,SNRPC,chr6,34757096
ENSG00000082781.14,ITGB5,chr3,124901417
ENSG00000188732.13,FAM221A,chr7,23680113
ENSG00000186472.22,PCLO,chr7,83162929
ENSG00000132329.13,RAMP1,chr2,237858892
ENSG00000147604.16,RPL7,chr8,73295788
ENSG00000136213.12,CHST12,chr7,2403441
ENSG00000160688.21,FLAD1,chr1,154983310
ENSG00000151292.21,CSNK1G3,chr5,123512066
ENSG00000138386.19,NAB1,chr2,190646745
ENSG00000176732.9,PFN4,chr2,24123733
ENSG00000163703.22,CRELD1,chr3,9933790
ENSG00000162542.16,TMCO4,chr1,19800499
ENSG00000178440.9,TIMM23B-AGAP6,chr10,49942055
ENSG00000171163.18,ZNF692,chr1,248859143
ENSG00000145592.16,RPL37,chr5,40835335
ENSG00000160062.17,ZBTB8A,chr1,32539133
ENSG00000187260.17,WDR86,chr7,151410726
ENSG00000235109.10,ZSCAN31,chr6,28356270
ENSG00000130193.10,THEM6,chr8,142727175
ENSG00000119414.14,PPP6C,chr9,125189938
ENSG00000160746.15,ANO10,chr3,43691593
ENSG00000152818.21,UTRN,chr6,144284851
ENSG00000136856.20,SLC2A8,chr9,127397130
ENSG00000163430.15,FSTL1,chr3,120596763
ENSG00000137364.7,TPMT,chr6,18155347
ENSG00000124802.14,EEF1E1,chr6,8102624
ENSG00000145386.13,CCNA2,chr4,121823935
ENSG00000162923.18,WDR26,chr1,224437032
ENSG00000177570.17,SAMD12,chr8,118622111
ENSG00000198860.16,TSEN15,chr1,184051628
ENSG00000011007.15,ELOA,chr1,23743152
ENSG00000136518.19,ACTL6A,chr3,179562885
ENSG00000181016.11,LSMEM1,chr7,112480852
ENSG00000286075.4,SMIM10L3,chr7,6348966
ENSG00000116815.18,CD58,chr1,116571060
ENSG00000171806.14,METTL18,chr1,169794990
ENSG00000122335.19,SERAC1,chr6,158168294
ENSG00000106384.14,MOGAT3,chr7,101201087
ENSG00000106772.21,PRUNE2,chr9,76906590
ENSG00000153044.12,CENPH,chr5,69189536
ENSG00000065183.18,WDR3,chr1,117929062
ENSG00000204152.16,TIMM23B,chr10,49942030
ENSG00000165215.6,CLDN3,chr7,73770269
ENSG00000186432.12,KPNA4,chr3,160565590
ENSG00000163251.6,FZD5,chr2,207769913
ENSG00000148688.16,RPP30,chr10,90871486
ENSG00000104611.14,SH2D4A,chr8,19313311
ENSG00000163812.18,ZDHHC3,chr3,44976281
ENSG00000132128.20,LRRC41,chr1,46303629
ENSG00000178397.14,FAM220A,chr7,6348980
ENSG00000185900.13,POMK,chr8,43093497
ENSG00000115446.14,UNC50,chr2,98608173
ENSG00000183155.7,RABIF,chr1,202889226
ENSG00000169962.6,TAS1R3,chr1,1331274
ENSG00000105849.8,POLR1F,chr7,19709065
ENSG00000163545.12,NUAK2,chr1,205321780
ENSG00000151414.17,NEK7,chr1,198156813
ENSG00000116793.18,PHTF1,chr1,113759907
ENSG00000278224.9,PRICKLE4,chr6,41780738
ENSG00000107036.14,RIC1,chr9,5628737
ENSG00000163170.14,BOLA3,chr2,74147976
ENSG00000112320.14,SOBP,chr6,107489896
ENSG00000107281.12,NPDC1,chr9,137046699
ENSG00000143514.20,TP53BP2,chr1,223846011
ENSG00000157911.13,PEX10,chr1,2413796
ENSG00000214655.12,ZSWIM8,chr10,73785548
ENSG00000044574.11,HSPA5,chr9,125261714
ENSG00000115112.10,TFCP2L1,chr2,121285262
ENSG00000213204.8,ENSG00000213204,chr6,87408011
ENSG00000107779.18,BMPR1A,chr10,86755750
ENSG00000142669.17,SH3BGRL3,chr1,26279127
ENSG00000174021.14,GNG5,chr1,84507236
ENSG00000135636.18,DYSF,chr2,71453494
ENSG00000164342.16,TLR3,chr4,186068910
ENSG00000265818.1,EEF1E1-BLOC1S5,chr6,8102529
ENSG00000060339.16,CCAR1,chr10,68721011
ENSG00000165424.9,ZCCHC24,chr10,79445672
ENSG00000112367.14,FIG4,chr6,109690608
ENSG00000145741.18,BTF3,chr5,73498407
ENSG00000243317.10,STMP1,chr7,135662471
ENSG00000120158.13,RCL1,chr9,4792880
ENSG00000096401.10,CDC5L,chr6,44387546
ENSG00000183814.18,LIN9,chr1,226309868
ENSG00000163781.16,TOPBP1,chr3,133662379
ENSG00000197147.17,LRRC8B,chr1,89524159
ENSG00000170522.12,ELOVL6,chr4,110199204
ENSG00000257315.5,ZBED6,chr1,203795622
ENSG00000123612.18,ACVR1C,chr2,157628895
ENSG00000136826.17,KLF4,chr9,107490481
ENSG00000164902.16,PHAX,chr5,126600924
ENSG00000187186.17,ENSG00000187186,chr9,34666121
ENSG00000169047.8,IRS1,chr2,226799849
ENSG00000113845.12,TIMMDC1,chr3,119498514
ENSG00000198756.13,COLGALT2,chr1,184037776
ENSG00000114744.11,COMMD2,chr3,149752494
ENSG00000156170.16,NDUFAF6,chr8,94895532
ENSG00000065413.22,ANKRD44,chr2,197311172
ENSG00000136715.21,SAP130,chr2,128028123
ENSG00000106868.19,SUSD1,chr9,112175534
ENSG00000077152.14,UBE2T,chr1,202341983
ENSG00000272602.7,ZNF595,chr4,53282
ENSG00000177383.6,MAGEF1,chr3,184712072
ENSG00000148057.18,IDNK,chr9,83623048
ENSG00000206560.13,ANKRD28,chr3,15859846
ENSG00000120733.17,KDM3B,chr5,138352675
ENSG00000121542.14,SEC22A,chr3,123201858
ENSG00000196505.13,GDAP2,chr1,117929661
ENSG00000058673.18,ZC3H11A,chr1,203795561
ENSG00000083099.13,LYRM2,chr6,89638760
ENSG00000075914.15,EXOSC7,chr3,44975240
ENSG00000114120.16,SLC25A36,chr3,140941796
ENSG00000164651.19,SP8,chr7,20786906
ENSG00000157764.16,BRAF,chr7,140925198
ENSG00000175137.13,SH3BP5L,chr1,248826521
ENSG00000106415.15,GLCCI1,chr7,7968795
ENSG00000213214.8,ARHGEF35,chr7,144195878
ENSG00000034510.8,TMSB10,chr2,84904922
ENSG00000272514.8,CFAP206,chr6,87407965
ENSG00000138814.19,PPP3CA,chr4,101348277
ENSG00000143951.18,WDPCP,chr2,63827842
ENSG00000196372.15,ASB13,chr10,5666626
ENSG00000117751.20,PPP1R8,chr1,27830762
ENSG00000197965.14,MPZL1,chr1,167721191
ENSG00000112697.19,TMEM30A,chr6,75284947
ENSG00000283967.1,TAF11L8,chr5,17590959
ENSG00000112651.14,MRPL2,chr6,43059463
ENSG00000180758.14,GPR157,chr1,9129199
ENSG00000136866.16,ZFP37,chr9,113056801
